
time,ax,ay,az,wx,wy,wz,
0.052,-0.02,0.39,0.47,-0.01,0.01,0.15,
0.054,-0.02,0.39,0.47,-0.01,-0.00,0.15,
0.058,0.03,0.38,0.57,-0.01,-0.00,0.15,
0.058,0.03,0.38,0.57,-0.00,-0.01,0.15,
0.06,0.03,0.38,0.57,0.01,-0.01,0.14,
0.062,0.03,0.38,0.57,0.02,-0.02,0.14,
0.062,0.12,0.39,0.64,0.02,-0.02,0.14,
0.065,0.12,0.39,0.64,0.04,-0.03,0.13,
0.067,0.12,0.39,0.64,0.06,-0.03,0.12,
0.067,0.20,0.45,0.66,0.06,-0.03,0.12,
0.069,0.20,0.45,0.66,0.07,-0.04,0.12,
0.072,0.20,0.45,0.66,0.09,-0.04,0.11,
0.072,0.28,0.53,0.61,0.09,-0.04,0.11,
0.075,0.28,0.53,0.61,0.11,-0.03,0.11,
0.078,0.28,0.53,0.61,0.12,-0.02,0.10,
0.078,0.32,0.66,0.44,0.12,-0.02,0.10,
0.079,0.32,0.66,0.44,0.13,0.00,0.10,
0.082,0.32,0.66,0.44,0.14,0.03,0.11,
0.082,0.27,0.78,0.17,0.14,0.03,0.11,
0.084,0.27,0.78,0.17,0.14,0.06,0.11,
0.087,0.27,0.78,0.17,0.14,0.10,0.12,
0.087,0.17,0.89,0.01,0.14,0.10,0.12,
0.089,0.17,0.89,0.01,0.14,0.13,0.13,
0.092,0.00,0.91,-0.06,0.14,0.13,0.13,
0.093,0.00,0.91,-0.06,0.13,0.16,0.13,
0.094,0.00,0.91,-0.06,0.13,0.18,0.14,
0.097,0.00,0.91,-0.06,0.13,0.21,0.15,
0.097,-0.17,0.92,0.02,0.13,0.21,0.15,
0.101,-0.17,0.92,0.02,0.13,0.23,0.16,
0.101,-0.17,0.92,0.02,0.13,0.25,0.17,
0.102,-0.28,0.95,0.24,0.13,0.25,0.17,
0.105,-0.28,0.95,0.24,0.13,0.26,0.18,
0.107,-0.28,0.95,0.24,0.14,0.27,0.18,
0.107,-0.29,1.07,0.41,0.14,0.27,0.18,
0.109,-0.29,1.07,0.41,0.14,0.28,0.20,
0.112,-0.28,1.27,0.48,0.14,0.28,0.20,
0.112,-0.28,1.27,0.48,0.15,0.29,0.21,
0.114,-0.28,1.27,0.48,0.15,0.30,0.22,
0.117,-0.28,1.27,0.48,0.15,0.31,0.24,
0.117,-0.34,1.47,0.48,0.15,0.31,0.24,
0.119,-0.34,1.47,0.48,0.15,0.32,0.25,
0.124,-0.34,1.47,0.48,0.15,0.34,0.28,
0.124,-0.42,1.54,0.41,0.15,0.34,0.28,
0.125,-0.42,1.54,0.41,0.14,0.35,0.31,
0.127,-0.55,1.43,0.26,0.14,0.35,0.31,
0.127,-0.55,1.43,0.26,0.13,0.36,0.33,
0.129,-0.55,1.43,0.26,0.11,0.38,0.36,
0.131,-0.55,1.43,0.26,0.09,0.40,0.39,
0.132,-0.75,1.19,0.11,0.09,0.40,0.39,
0.134,-0.75,1.19,0.11,0.07,0.42,0.42,
0.136,-0.75,1.19,0.11,0.04,0.44,0.45,
0.137,-0.96,0.76,0.09,0.04,0.44,0.45,
0.139,-0.96,0.76,0.09,0.01,0.47,0.47,
0.142,-0.95,0.30,0.31,0.01,0.47,0.47,
0.142,-0.95,0.30,0.31,-0.03,0.49,0.48,
0.144,-0.95,0.30,0.31,-0.06,0.51,0.49,
0.147,-1.07,-0.14,0.70,-0.06,0.51,0.49,
0.147,-1.07,-0.14,0.70,-0.09,0.53,0.50,
0.149,-1.07,-0.14,0.70,-0.13,0.55,0.50,
0.152,-1.07,-0.14,0.70,-0.16,0.56,0.51,
0.153,-1.29,-0.56,1.26,-0.16,0.56,0.51,
0.154,-1.29,-0.56,1.26,-0.19,0.57,0.52,
0.157,-1.29,-0.56,1.26,-0.22,0.57,0.54,
0.158,-1.61,-0.70,1.80,-0.22,0.57,0.54,
0.165,-1.61,-0.70,1.80,-0.24,0.55,0.56,
0.165,-1.38,-0.80,2.34,-0.24,0.55,0.56,
0.165,-1.38,-0.80,2.34,-0.27,0.53,0.57,
0.166,-1.38,-0.80,2.34,-0.29,0.51,0.58,
0.166,-1.38,-0.80,2.34,-0.30,0.48,0.58,
0.166,-1.28,-0.90,2.70,-0.30,0.48,0.58,
0.168,-1.28,-0.90,2.70,-0.31,0.45,0.59,
0.172,-1.28,-0.90,2.70,-0.32,0.41,0.60,
0.172,-1.42,-0.98,2.79,-0.32,0.41,0.60,
0.174,-1.42,-0.98,2.79,-0.33,0.37,0.61,
0.177,-1.42,-0.98,2.79,-0.35,0.32,0.62,
0.177,-1.45,-1.01,2.80,-0.35,0.32,0.62,
0.179,-1.45,-1.01,2.80,-0.36,0.28,0.62,
0.181,-1.45,-1.01,2.80,-0.37,0.23,0.63,
0.181,-1.41,-1.03,2.72,-0.37,0.23,0.63,
0.183,-1.41,-1.03,2.72,-0.38,0.18,0.63,
0.186,-1.42,-1.06,2.54,-0.38,0.18,0.63,
0.186,-1.42,-1.06,2.54,-0.39,0.13,0.63,
0.188,-1.42,-1.06,2.54,-0.40,0.09,0.63,
0.191,-1.42,-1.06,2.54,-0.40,0.05,0.62,
0.191,-1.36,-1.07,2.31,-0.40,0.05,0.62,
0.194,-1.36,-1.07,2.31,-0.40,0.02,0.62,
0.196,-1.29,-1.10,2.06,-0.40,0.02,0.62,
0.196,-1.29,-1.10,2.06,-0.40,-0.02,0.61,
0.2,-1.29,-1.10,2.06,-0.40,-0.04,0.60,
0.201,-1.29,-1.10,2.06,-0.40,-0.07,0.59,
0.201,-1.27,-1.13,1.80,-0.40,-0.07,0.59,
0.203,-1.27,-1.13,1.80,-0.39,-0.08,0.58,
0.206,-1.27,-1.13,1.80,-0.38,-0.09,0.57,
0.206,-1.23,-1.14,1.55,-0.38,-0.09,0.57,
0.209,-1.23,-1.14,1.55,-0.36,-0.10,0.57,
0.212,-1.20,-1.15,1.34,-0.36,-0.10,0.57,
0.213,-1.20,-1.15,1.34,-0.35,-0.10,0.55,
0.215,-1.20,-1.15,1.34,-0.32,-0.10,0.55,
0.216,-1.16,-1.10,1.16,-0.32,-0.10,0.55,
0.216,-1.16,-1.10,1.16,-0.30,-0.09,0.54,
0.219,-1.16,-1.10,1.16,-0.27,-0.08,0.53,
0.222,-1.08,-1.06,0.95,-0.27,-0.08,0.53,
0.222,-1.08,-1.06,0.95,-0.24,-0.07,0.53,
0.224,-1.08,-1.06,0.95,-0.21,-0.05,0.52,
0.226,-1.00,-1.06,0.73,-0.21,-0.05,0.52,
0.227,-1.00,-1.06,0.73,-0.18,-0.03,0.52,
0.228,-1.00,-1.06,0.73,-0.15,-0.01,0.52,
0.249,-0.93,-1.02,0.61,-0.15,-0.01,0.52,
0.25,-0.93,-1.02,0.61,-0.11,0.02,0.52,
0.251,-0.93,-1.02,0.61,-0.08,0.05,0.51,
0.251,-0.93,-1.02,0.61,-0.05,0.07,0.51,
0.251,-0.81,-1.00,0.50,-0.05,0.07,0.51,
0.251,-0.81,-1.00,0.50,-0.01,0.10,0.51,
0.251,-0.74,-0.97,0.39,-0.01,0.10,0.51,
0.252,-0.74,-0.97,0.39,0.02,0.13,0.51,
0.252,-0.74,-0.97,0.39,0.04,0.15,0.51,
0.252,-0.65,-0.97,0.32,0.04,0.15,0.51,
0.252,-0.65,-0.97,0.32,0.07,0.18,0.52,
0.252,-0.65,-0.97,0.32,0.10,0.20,0.52,
0.252,-0.56,-1.00,0.31,0.10,0.20,0.52,
0.253,-0.56,-1.00,0.31,0.12,0.22,0.52,
0.253,-0.56,-1.00,0.31,0.14,0.24,0.52,
0.255,-0.56,-1.00,0.31,0.16,0.26,0.52,
0.256,-0.53,-1.06,0.32,0.16,0.26,0.52,
0.261,-0.53,-1.06,0.32,0.17,0.27,0.52,
0.261,-0.49,-1.14,0.33,0.17,0.27,0.52,
0.261,-0.49,-1.14,0.33,0.19,0.28,0.52,
0.263,-0.49,-1.14,0.33,0.20,0.28,0.51,
0.265,-0.49,-1.14,0.33,0.20,0.28,0.51,
0.266,-0.48,-1.23,0.35,0.20,0.28,0.51,
0.268,-0.48,-1.23,0.35,0.21,0.28,0.51,
0.27,-0.44,-1.28,0.37,0.21,0.28,0.51,
0.27,-0.44,-1.28,0.37,0.21,0.26,0.50,
0.273,-0.44,-1.28,0.37,0.22,0.25,0.50,
0.281,-0.44,-1.28,0.37,0.21,0.24,0.49,
0.281,-0.41,-1.33,0.33,0.21,0.24,0.49,
0.281,-0.41,-1.33,0.33,0.21,0.22,0.48,
0.282,-0.41,-1.33,0.33,0.20,0.21,0.48,
0.282,-0.38,-1.36,0.29,0.20,0.21,0.48,
0.284,-0.38,-1.36,0.29,0.19,0.19,0.48,
0.285,-0.38,-1.36,0.29,0.18,0.18,0.47,
0.285,-0.29,-1.38,0.18,0.18,0.18,0.47,
0.288,-0.29,-1.38,0.18,0.17,0.16,0.46,
0.291,-0.29,-1.38,0.18,0.16,0.15,0.46,
0.291,-0.22,-1.39,0.05,0.16,0.15,0.46,
0.293,-0.22,-1.39,0.05,0.15,0.13,0.46,
0.295,-0.14,-1.40,-0.12,0.15,0.13,0.46,
0.295,-0.14,-1.40,-0.12,0.13,0.11,0.45,
0.297,-0.14,-1.40,-0.12,0.12,0.09,0.44,
0.302,-0.14,-1.40,-0.12,0.10,0.07,0.44,
0.302,-0.10,-1.36,-0.30,0.10,0.07,0.44,
0.302,-0.10,-1.36,-0.30,0.09,0.05,0.43,
0.306,-0.10,-1.36,-0.30,0.07,0.04,0.43,
0.306,-0.07,-1.34,-0.46,0.07,0.04,0.43,
0.308,-0.07,-1.34,-0.46,0.05,0.02,0.42,
0.31,-0.07,-1.34,-0.46,0.04,0.00,0.42,
0.311,-0.08,-1.29,-0.58,0.04,0.00,0.42,
0.312,-0.08,-1.29,-0.58,0.02,-0.01,0.42,
0.315,-0.08,-1.29,-0.58,0.01,-0.02,0.43,
0.315,-0.48,-0.93,-0.77,0.01,-0.02,0.43,
0.317,-0.48,-0.93,-0.77,-0.01,-0.04,0.45,
0.32,-0.48,-0.93,-0.77,-0.02,-0.05,0.46,
0.32,-0.28,-0.82,-0.77,-0.02,-0.05,0.46,
0.322,-0.28,-0.82,-0.77,-0.03,-0.06,0.47,
0.326,-0.28,-0.82,-0.77,-0.04,-0.07,0.47,
0.326,-0.26,-0.74,-0.88,-0.04,-0.07,0.47,
0.327,-0.26,-0.74,-0.88,-0.05,-0.07,0.48,
0.33,-0.26,-0.74,-0.88,-0.06,-0.08,0.49,
0.33,-0.27,-0.75,-0.98,-0.06,-0.08,0.49,
0.332,-0.27,-0.75,-0.98,-0.07,-0.07,0.50,
0.335,-0.27,-0.75,-0.98,-0.08,-0.07,0.50,
0.335,-0.21,-0.78,-1.04,-0.08,-0.07,0.50,
0.337,-0.21,-0.78,-1.04,-0.10,-0.07,0.51,
0.34,-0.21,-0.78,-1.04,-0.10,-0.07,0.51,
0.34,-0.11,-0.78,-1.07,-0.10,-0.07,0.51,
0.343,-0.11,-0.78,-1.07,-0.11,-0.07,0.51,
0.347,-0.11,-0.78,-1.07,-0.12,-0.07,0.52,
0.347,-0.08,-0.71,-1.07,-0.12,-0.07,0.52,
0.348,-0.08,-0.71,-1.07,-0.13,-0.07,0.52,
0.35,-0.08,-0.71,-1.07,-0.14,-0.07,0.52,
0.35,-0.03,-0.69,-1.06,-0.14,-0.07,0.52,
0.352,-0.03,-0.69,-1.06,-0.14,-0.07,0.52,
0.354,-0.03,-0.69,-1.06,-0.15,-0.07,0.52,
0.355,-0.03,-0.67,-1.04,-0.15,-0.07,0.52,
0.357,-0.03,-0.67,-1.04,-0.15,-0.08,0.53,
0.36,-0.03,-0.67,-1.04,-0.15,-0.08,0.53,
0.361,-0.00,-0.68,-1.01,-0.15,-0.08,0.53,
0.362,-0.00,-0.68,-1.01,-0.15,-0.09,0.53,
0.365,-0.00,-0.68,-1.01,-0.15,-0.09,0.53,
0.365,0.02,-0.68,-0.97,-0.15,-0.09,0.53,
0.367,0.02,-0.68,-0.97,-0.15,-0.10,0.53,
0.37,0.02,-0.68,-0.97,-0.15,-0.11,0.54,
0.37,0.05,-0.67,-0.95,-0.15,-0.11,0.54,
0.372,0.05,-0.67,-0.95,-0.15,-0.12,0.54,
0.378,0.08,-0.69,-0.96,-0.15,-0.12,0.54,
0.378,0.08,-0.69,-0.96,-0.14,-0.12,0.54,
0.379,0.08,-0.69,-0.96,-0.14,-0.13,0.54,
0.38,0.08,-0.69,-0.96,-0.13,-0.13,0.53,
0.384,0.18,-0.76,-0.99,-0.13,-0.13,0.53,
0.384,0.18,-0.76,-0.99,-0.13,-0.14,0.53,
0.385,0.18,-0.76,-0.99,-0.13,-0.14,0.52,
0.385,0.25,-0.82,-1.02,-0.13,-0.14,0.52,
0.387,0.25,-0.82,-1.02,-0.13,-0.15,0.51,
0.39,0.25,-0.82,-1.02,-0.13,-0.15,0.50,
0.391,0.29,-0.88,-1.03,-0.13,-0.15,0.50,
0.393,0.29,-0.88,-1.03,-0.12,-0.15,0.49,
0.394,0.37,-0.88,-0.98,-0.12,-0.15,0.49,
0.407,0.37,-0.88,-0.98,-0.12,-0.15,0.48,
0.408,0.37,-0.88,-0.98,-0.12,-0.15,0.47,
0.408,0.37,-0.88,-0.98,-0.12,-0.15,0.46,
0.409,0.43,-0.88,-0.96,-0.12,-0.15,0.46,
0.409,0.43,-0.88,-0.96,-0.12,-0.15,0.44,
0.409,0.43,-0.88,-0.96,-0.11,-0.15,0.43,
0.41,0.53,-0.91,-0.90,-0.11,-0.15,0.43,
0.41,0.53,-0.91,-0.90,-0.11,-0.15,0.41,
0.411,0.53,-0.91,-0.90,-0.11,-0.14,0.40,
0.411,0.43,-0.84,-0.89,-0.11,-0.14,0.40,
0.413,0.43,-0.84,-0.89,-0.11,-0.13,0.39,
0.414,0.43,-0.84,-0.89,-0.11,-0.12,0.38,
0.415,0.37,-0.70,-0.83,-0.11,-0.12,0.38,
0.417,0.37,-0.70,-0.83,-0.11,-0.11,0.37,
0.42,0.37,-0.70,-0.83,-0.11,-0.10,0.36,
0.42,0.30,-0.57,-0.79,-0.11,-0.10,0.36,
0.422,0.30,-0.57,-0.79,-0.11,-0.10,0.35,
0.427,0.30,-0.57,-0.79,-0.11,-0.09,0.34,
0.427,0.30,-0.57,-0.79,-0.11,-0.09,0.34,
0.427,0.25,-0.46,-0.73,-0.11,-0.09,0.34,
0.429,0.21,-0.38,-0.70,-0.11,-0.09,0.34,
0.429,0.21,-0.38,-0.70,-0.12,-0.08,0.32,
0.431,0.21,-0.38,-0.70,-0.12,-0.08,0.31,
0.434,0.21,-0.38,-0.70,-0.12,-0.07,0.30,
0.434,0.18,-0.34,-0.63,-0.12,-0.07,0.30,
0.438,0.18,-0.34,-0.63,-0.13,-0.06,0.29,
0.439,0.18,-0.34,-0.63,-0.13,-0.05,0.28,
0.44,0.13,-0.30,-0.54,-0.13,-0.05,0.28,
0.446,0.13,-0.30,-0.54,-0.14,-0.04,0.27,
0.446,0.08,-0.25,-0.47,-0.14,-0.04,0.27,
0.446,0.08,-0.25,-0.47,-0.14,-0.04,0.25,
0.446,0.08,-0.25,-0.47,-0.15,-0.03,0.24,
0.45,0.03,-0.23,-0.41,-0.15,-0.03,0.24,
0.45,0.03,-0.23,-0.41,-0.16,-0.03,0.23,
0.451,0.03,-0.23,-0.41,-0.16,-0.03,0.21,
0.454,0.03,-0.23,-0.41,-0.17,-0.03,0.20,
0.454,-0.03,-0.21,-0.33,-0.17,-0.03,0.20,
0.456,-0.03,-0.21,-0.33,-0.18,-0.03,0.19,
0.459,-0.03,-0.21,-0.33,-0.19,-0.04,0.17,
0.46,-0.11,-0.19,-0.23,-0.19,-0.04,0.17,
0.461,-0.11,-0.19,-0.23,-0.20,-0.04,0.16,
0.464,-0.11,-0.19,-0.23,-0.21,-0.05,0.14,
0.464,-0.14,-0.19,-0.16,-0.21,-0.05,0.14,
0.466,-0.14,-0.19,-0.16,-0.22,-0.06,0.13,
0.469,-0.14,-0.19,-0.16,-0.23,-0.07,0.12,
0.469,-0.20,-0.20,-0.10,-0.23,-0.07,0.12,
0.471,-0.20,-0.20,-0.10,-0.23,-0.08,0.10,
0.474,-0.20,-0.20,-0.10,-0.24,-0.10,0.09,
0.474,-0.23,-0.22,-0.05,-0.24,-0.10,0.09,
0.479,-0.23,-0.22,-0.05,-0.24,-0.11,0.07,
0.48,-0.23,-0.22,-0.05,-0.24,-0.12,0.06,
0.48,-0.24,-0.22,0.01,-0.24,-0.12,0.06,
0.481,-0.24,-0.22,0.01,-0.24,-0.14,0.05,
0.483,-0.24,-0.22,0.01,-0.23,-0.15,0.04,
0.484,-0.26,-0.22,0.04,-0.23,-0.15,0.04,
0.486,-0.26,-0.22,0.04,-0.23,-0.16,0.03,
0.488,-0.26,-0.22,0.04,-0.22,-0.17,0.01,
0.489,-0.25,-0.23,0.04,-0.22,-0.17,0.01,
0.492,-0.25,-0.23,0.04,-0.21,-0.18,0.00,
0.495,-0.25,-0.23,0.04,-0.20,-0.19,-0.01,
0.496,-0.22,-0.19,0.07,-0.20,-0.19,-0.01,
0.496,-0.22,-0.19,0.07,-0.19,-0.19,-0.02,
0.499,-0.22,-0.19,0.07,-0.18,-0.20,-0.03,
0.499,-0.19,-0.17,0.12,-0.18,-0.20,-0.03,
0.501,-0.19,-0.17,0.12,-0.16,-0.21,-0.04,
0.503,-0.19,-0.17,0.12,-0.14,-0.22,-0.06,
0.504,-0.13,-0.14,0.15,-0.14,-0.22,-0.06,
0.507,-0.13,-0.14,0.15,-0.12,-0.22,-0.07,
0.509,-0.13,-0.14,0.15,-0.10,-0.23,-0.08,
0.509,-0.06,-0.08,0.18,-0.10,-0.23,-0.08,
0.511,-0.06,-0.08,0.18,-0.07,-0.23,-0.09,
0.513,-0.06,-0.08,0.18,-0.05,-0.24,-0.11,
0.514,0.05,-0.02,0.20,-0.05,-0.24,-0.11,
0.516,0.05,-0.02,0.20,-0.02,-0.24,-0.12,
0.519,0.05,-0.02,0.20,0.00,-0.24,-0.14,
0.519,0.13,0.01,0.19,0.00,-0.24,-0.14,
0.522,0.13,0.01,0.19,0.03,-0.24,-0.16,
0.526,0.14,0.04,0.17,0.03,-0.24,-0.16,
0.526,0.14,0.04,0.17,0.06,-0.24,-0.18,
0.526,0.14,0.04,0.17,0.08,-0.24,-0.20,
0.528,0.13,0.12,0.15,0.08,-0.24,-0.20,
0.529,0.13,0.12,0.15,0.11,-0.24,-0.22,
0.531,0.13,0.12,0.15,0.13,-0.24,-0.24,
0.533,0.13,0.12,0.15,0.16,-0.24,-0.26,
0.534,0.09,0.26,0.12,0.16,-0.24,-0.26,
0.539,0.09,0.26,0.12,0.18,-0.24,-0.27,
0.539,0.09,0.26,0.12,0.20,-0.23,-0.28,
0.54,0.01,0.41,0.09,0.20,-0.23,-0.28,
0.547,-0.04,0.55,0.00,0.20,-0.23,-0.28,
0.551,-0.11,0.67,-0.08,0.20,-0.23,-0.28,
0.556,-0.17,0.78,-0.12,0.20,-0.23,-0.28,
0.556,-0.17,0.78,-0.12,0.22,-0.24,-0.30,
0.556,-0.17,0.78,-0.12,0.24,-0.24,-0.31,
0.556,-0.17,0.78,-0.12,0.25,-0.24,-0.31,
0.556,-0.17,0.78,-0.12,0.26,-0.23,-0.32,
0.557,-0.17,0.78,-0.12,0.27,-0.23,-0.32,
0.557,-0.17,0.78,-0.12,0.28,-0.23,-0.33,
0.557,-0.17,0.78,-0.12,0.28,-0.23,-0.32,
0.56,-0.24,0.89,-0.12,0.28,-0.23,-0.32,
0.56,-0.24,0.89,-0.12,0.29,-0.22,-0.32,
0.572,-0.24,0.89,-0.12,0.29,-0.22,-0.32,
0.572,-0.24,0.89,-0.12,0.29,-0.22,-0.32,
0.572,-0.24,0.89,-0.12,0.29,-0.22,-0.32,
0.573,-0.27,0.96,-0.07,0.29,-0.22,-0.32,
0.574,-0.33,1.00,0.01,0.29,-0.22,-0.32,
0.574,-0.33,1.00,0.01,0.30,-0.22,-0.32,
0.574,-0.33,1.00,0.01,0.30,-0.22,-0.31,
0.574,-0.33,1.00,0.01,0.29,-0.21,-0.31,
0.575,-0.38,1.03,0.08,0.29,-0.21,-0.31,
0.586,-0.38,1.03,0.08,0.29,-0.21,-0.30,
0.586,-0.43,1.06,0.16,0.29,-0.21,-0.30,
0.586,-0.43,1.06,0.16,0.29,-0.21,-0.30,
0.586,-0.43,1.06,0.16,0.29,-0.22,-0.29,
0.587,-0.43,1.06,0.16,0.28,-0.22,-0.30,
0.587,-0.43,1.06,0.16,0.28,-0.23,-0.31,
0.587,-0.15,0.94,0.29,0.28,-0.23,-0.31,
0.591,-0.15,0.94,0.29,0.28,-0.24,-0.32,
0.591,0.02,0.73,0.39,0.28,-0.24,-0.32,
0.591,0.02,0.73,0.39,0.27,-0.25,-0.33,
0.593,0.02,0.73,0.39,0.27,-0.26,-0.34,
0.594,0.12,0.53,0.53,0.27,-0.26,-0.34,
0.596,0.12,0.53,0.53,0.27,-0.27,-0.35,
0.598,0.18,0.41,0.63,0.27,-0.27,-0.35,
0.598,0.18,0.41,0.63,0.27,-0.28,-0.37,
0.601,0.18,0.41,0.63,0.26,-0.29,-0.37,
0.603,0.03,0.43,0.68,0.26,-0.29,-0.37,
0.603,0.03,0.43,0.68,0.26,-0.31,-0.38,
0.605,0.03,0.43,0.68,0.25,-0.32,-0.38,
0.608,0.03,0.43,0.68,0.25,-0.34,-0.37,
0.609,-0.09,0.60,0.70,0.25,-0.34,-0.37,
0.611,-0.09,0.60,0.70,0.24,-0.36,-0.36,
0.612,-0.09,0.60,0.70,0.23,-0.38,-0.35,
0.613,-0.05,0.64,0.68,0.23,-0.38,-0.35,
0.615,-0.05,0.64,0.68,0.22,-0.40,-0.34,
0.618,-0.05,0.64,0.68,0.21,-0.42,-0.34,
0.618,-0.01,0.57,0.61,0.21,-0.42,-0.34,
0.623,-0.01,0.57,0.61,0.20,-0.43,-0.33,
0.623,-0.01,0.57,0.61,0.19,-0.45,-0.32,
0.624,0.16,0.46,0.55,0.19,-0.45,-0.32,
0.626,0.16,0.46,0.55,0.19,-0.47,-0.32,
0.628,0.41,0.34,0.50,0.19,-0.47,-0.32,
0.63,0.41,0.34,0.50,0.18,-0.49,-0.32,
0.631,0.41,0.34,0.50,0.17,-0.51,-0.33,
0.632,0.67,0.27,0.44,0.17,-0.51,-0.33,
0.633,0.67,0.27,0.44,0.16,-0.53,-0.35,
0.635,0.67,0.27,0.44,0.15,-0.54,-0.36,
0.637,0.90,0.22,0.32,0.15,-0.54,-0.36,
0.638,0.90,0.22,0.32,0.15,-0.56,-0.38,
0.641,0.90,0.22,0.32,0.14,-0.56,-0.40,
0.644,0.90,0.22,0.32,0.13,-0.56,-0.43,
0.648,1.09,0.16,0.20,0.13,-0.56,-0.43,
0.648,1.09,0.16,0.20,0.13,-0.56,-0.45,
0.661,1.15,0.13,0.10,0.13,-0.56,-0.45,
0.661,1.22,0.11,0.06,0.13,-0.56,-0.45,
0.661,1.21,0.12,0.04,0.13,-0.56,-0.45,
0.661,1.21,0.12,0.04,0.12,-0.55,-0.48,
0.662,1.21,0.12,0.04,0.12,-0.54,-0.50,
0.662,1.21,0.12,0.04,0.12,-0.52,-0.53,
0.662,1.21,0.12,0.04,0.12,-0.50,-0.55,
0.662,1.21,0.12,0.04,0.13,-0.48,-0.58,
0.662,1.21,0.12,0.04,0.13,-0.46,-0.61,
0.664,1.21,0.12,0.04,0.14,-0.44,-0.64,
0.664,1.36,0.17,0.07,0.14,-0.44,-0.64,
0.666,1.36,0.17,0.07,0.14,-0.43,-0.68,
0.667,1.36,0.17,0.07,0.15,-0.41,-0.71,
0.667,1.50,0.28,0.06,0.15,-0.41,-0.71,
0.669,1.50,0.28,0.06,0.16,-0.39,-0.75,
0.672,1.50,0.28,0.06,0.16,-0.38,-0.79,
0.673,1.68,0.55,-0.02,0.16,-0.38,-0.79,
0.674,1.68,0.55,-0.02,0.16,-0.36,-0.82,
0.677,1.68,0.55,-0.02,0.16,-0.34,-0.86,
0.677,1.75,0.82,-0.18,0.16,-0.34,-0.86,
0.68,1.75,0.82,-0.18,0.15,-0.32,-0.89,
0.682,1.75,0.82,-0.18,0.14,-0.28,-0.92,
0.682,1.61,0.97,-0.42,0.14,-0.28,-0.92,
0.684,1.61,0.97,-0.42,0.13,-0.24,-0.94,
0.687,1.33,0.93,-0.68,0.13,-0.24,-0.94,
0.687,1.33,0.93,-0.68,0.11,-0.19,-0.96,
0.689,1.33,0.93,-0.68,0.08,-0.14,-0.98,
0.692,1.00,0.76,-0.89,0.08,-0.14,-0.98,
0.692,1.00,0.76,-0.89,0.04,-0.08,-0.99,
0.695,1.00,0.76,-0.89,0.01,-0.02,-1.00,
0.697,1.00,0.76,-0.89,-0.03,0.05,-1.01,
0.699,0.71,0.56,-0.92,-0.03,0.05,-1.01,
0.7,0.71,0.56,-0.92,-0.08,0.13,-1.02,
0.703,0.44,0.40,-0.76,-0.08,0.13,-1.02,
0.703,0.44,0.40,-0.76,-0.11,0.20,-1.03,
0.704,0.44,0.40,-0.76,-0.15,0.26,-1.04,
0.707,0.44,0.40,-0.76,-0.17,0.32,-1.04,
0.707,-0.15,0.28,-0.28,-0.17,0.32,-1.04,
0.709,-0.15,0.28,-0.28,-0.19,0.37,-1.03,
0.712,-0.15,0.28,-0.28,-0.21,0.43,-1.02,
