
time,ax,ay,az,wx,wy,wz,
0.032,-0.00,0.03,-0.01,0.00,-0.02,0.02,
0.034,-0.00,0.03,-0.01,0.00,-0.02,0.02,
0.036,-0.00,0.03,-0.01,0.00,-0.01,0.02,
0.036,-0.01,0.08,-0.04,0.00,-0.01,0.02,
0.04,-0.01,0.08,-0.04,-0.00,-0.01,0.02,
0.042,-0.01,0.08,-0.04,-0.00,-0.01,0.02,
0.042,-0.02,0.01,-0.03,-0.00,-0.01,0.02,
0.043,-0.02,0.01,-0.03,-0.00,-0.01,0.02,
0.047,-0.02,0.01,-0.03,-0.01,-0.00,0.02,
0.047,0.01,-0.10,0.03,-0.01,-0.00,0.02,
0.052,0.01,-0.10,0.03,-0.01,-0.01,0.02,
0.052,0.01,-0.10,0.03,-0.01,-0.01,0.02,
0.052,0.04,-0.16,0.11,-0.01,-0.01,0.02,
0.053,0.04,-0.16,0.11,-0.01,-0.01,0.02,
0.056,0.04,-0.16,0.11,-0.00,-0.02,0.01,
0.056,0.10,-0.20,0.11,-0.00,-0.02,0.01,
0.058,0.10,-0.20,0.11,-0.01,-0.02,0.01,
0.061,0.10,-0.20,0.11,-0.01,-0.02,0.00,
0.061,0.13,-0.16,0.09,-0.01,-0.02,0.00,
0.063,0.13,-0.16,0.09,-0.01,-0.02,0.00,
0.066,0.12,-0.09,0.08,-0.01,-0.02,0.00,
0.066,0.12,-0.09,0.08,-0.01,-0.02,0.00,
0.068,0.12,-0.09,0.08,-0.01,-0.02,-0.00,
0.071,0.12,-0.09,0.08,-0.01,-0.02,-0.00,
0.071,0.13,-0.05,0.07,-0.01,-0.02,-0.00,
0.073,0.13,-0.05,0.07,-0.01,-0.01,-0.01,
0.076,0.13,-0.05,0.07,-0.01,-0.01,-0.01,
0.076,0.15,-0.04,0.08,-0.01,-0.01,-0.01,
0.078,0.15,-0.04,0.08,-0.00,-0.01,-0.01,
0.081,0.15,-0.04,0.08,-0.00,-0.01,-0.01,
0.081,0.12,-0.04,0.07,-0.00,-0.01,-0.01,
0.083,0.12,-0.04,0.07,-0.00,-0.01,-0.01,
0.086,0.12,-0.04,0.07,-0.00,-0.01,-0.02,
0.086,0.07,-0.04,0.05,-0.00,-0.01,-0.02,
0.089,0.07,-0.04,0.05,-0.00,-0.01,-0.02,
0.092,0.07,-0.04,0.05,0.00,-0.01,-0.02,
0.092,0.01,-0.02,0.04,0.00,-0.01,-0.02,
0.094,0.01,-0.02,0.04,0.00,-0.01,-0.02,
0.095,0.01,-0.02,0.04,0.00,-0.01,-0.02,
0.096,-0.02,-0.04,0.10,0.00,-0.01,-0.02,
0.099,-0.02,-0.04,0.10,-0.00,-0.01,-0.02,
0.102,-0.02,-0.04,0.10,0.00,-0.00,-0.02,
0.103,-0.07,-0.07,0.13,0.00,-0.00,-0.02,
0.103,-0.07,-0.07,0.13,0.00,-0.00,-0.02,
0.105,-0.07,-0.07,0.13,0.01,-0.00,-0.02,
0.106,-0.06,-0.09,0.21,0.01,-0.00,-0.02,
0.108,-0.06,-0.09,0.21,0.01,0.00,-0.02,
0.111,-0.06,-0.09,0.21,0.02,-0.00,-0.02,
0.111,-0.04,-0.10,0.24,0.02,-0.00,-0.02,
0.113,-0.04,-0.10,0.24,0.02,-0.00,-0.02,
0.117,-0.03,-0.10,0.24,0.02,-0.00,-0.02,
0.117,-0.03,-0.10,0.24,0.02,0.00,-0.02,
0.118,-0.03,-0.10,0.24,0.02,-0.00,-0.02,
0.121,-0.03,-0.10,0.24,0.02,-0.00,-0.02,
0.121,-0.00,-0.08,0.22,0.02,-0.00,-0.02,
0.123,-0.00,-0.08,0.22,0.03,-0.00,-0.02,
0.125,-0.00,-0.08,0.22,0.03,-0.00,-0.02,
0.126,0.03,-0.11,0.18,0.03,-0.00,-0.02,
0.128,0.03,-0.11,0.18,0.03,0.00,-0.03,
0.13,0.03,-0.11,0.18,0.03,0.00,-0.03,
0.131,0.01,-0.14,0.20,0.03,0.00,-0.03,
0.133,0.01,-0.14,0.20,0.03,-0.00,-0.03,
0.135,0.01,-0.14,0.20,0.03,0.00,-0.03,
0.136,0.10,-0.09,0.09,0.03,0.00,-0.03,
0.138,0.10,-0.09,0.09,0.03,-0.00,-0.04,
0.14,0.10,-0.09,0.09,0.03,-0.00,-0.04,
0.141,0.39,0.08,0.08,0.03,-0.00,-0.04,
0.143,0.39,0.08,0.08,0.04,0.00,-0.05,
0.145,0.39,0.08,0.08,0.04,0.00,-0.06,
0.163,0.55,0.28,0.12,0.04,0.00,-0.06,
0.164,0.55,0.28,0.12,0.04,0.01,-0.07,
0.164,0.55,0.28,0.12,0.05,0.01,-0.07,
0.164,0.38,0.37,0.06,0.05,0.01,-0.07,
0.164,0.38,0.37,0.06,0.05,0.03,-0.07,
0.164,0.38,0.37,0.06,0.05,0.04,-0.07,
0.164,0.12,0.23,-0.10,0.05,0.04,-0.07,
0.165,0.12,0.23,-0.10,0.05,0.05,-0.07,
0.165,0.12,0.23,-0.10,0.05,0.05,-0.07,
0.165,-0.19,-0.04,-0.15,0.05,0.05,-0.07,
0.165,-0.19,-0.04,-0.15,0.05,0.05,-0.06,
0.165,-0.19,-0.04,-0.15,0.05,0.04,-0.05,
0.165,-0.30,-0.17,0.21,0.05,0.04,-0.05,
0.175,-0.30,-0.17,0.21,0.05,0.02,-0.06,
0.176,-0.30,-0.17,0.21,0.05,-0.01,-0.06,
0.176,-0.33,-0.01,0.25,0.05,-0.01,-0.06,
0.176,-0.33,-0.01,0.25,0.05,-0.01,-0.05,
0.176,-0.33,-0.01,0.25,0.04,0.01,-0.03,
0.176,-1.11,-0.03,-0.60,0.04,0.01,-0.03,
0.177,-1.11,-0.03,-0.60,0.03,0.04,-0.01,
0.18,-0.64,-0.26,-0.74,0.03,0.04,-0.01,
0.18,-0.64,-0.26,-0.74,0.01,0.04,0.00,
0.183,-0.64,-0.26,-0.74,-0.01,0.01,0.01,
0.185,-0.64,-0.26,-0.74,-0.02,-0.05,0.01,
0.185,0.01,-0.65,0.68,-0.02,-0.05,0.01,
0.187,0.01,-0.65,0.68,-0.02,-0.11,0.00,
0.19,0.01,-0.65,0.68,-0.00,-0.14,-0.01,
0.19,-0.04,-0.74,1.41,-0.00,-0.14,-0.01,
0.192,-0.04,-0.74,1.41,0.02,-0.15,-0.02,
0.195,-0.04,-0.74,1.41,0.03,-0.14,-0.01,
0.195,-0.49,-0.42,0.66,0.03,-0.14,-0.01,
0.197,-0.49,-0.42,0.66,0.03,-0.12,-0.01,
0.2,-0.49,-0.42,0.66,0.03,-0.10,0.00,
0.2,-0.26,0.09,-0.06,0.03,-0.10,0.00,
0.202,-0.26,0.09,-0.06,0.02,-0.10,0.02,
0.205,-0.26,0.09,-0.06,0.01,-0.11,0.02,
0.205,0.32,0.22,-0.30,0.01,-0.11,0.02,
0.207,0.32,0.22,-0.30,0.01,-0.09,0.00,
0.21,0.32,0.22,-0.30,0.01,-0.09,-0.02,
0.21,0.87,0.35,0.05,0.01,-0.09,-0.02,
0.213,0.87,0.35,0.05,0.02,-0.10,-0.03,
0.215,0.87,0.35,0.05,0.03,-0.11,-0.03,
0.216,0.55,0.44,0.37,0.03,-0.11,-0.03,
0.217,0.55,0.44,0.37,0.04,-0.10,-0.04,
0.22,0.55,0.44,0.37,0.05,-0.09,-0.05,
0.22,0.04,0.50,0.21,0.05,-0.09,-0.05,
0.222,0.04,0.50,0.21,0.05,-0.08,-0.04,
0.225,-0.49,0.41,-0.14,0.05,-0.08,-0.04,
0.225,-0.49,0.41,-0.14,0.05,-0.08,-0.03,
0.227,-0.49,0.41,-0.14,0.05,-0.08,-0.02,
0.23,-0.49,0.41,-0.14,0.04,-0.08,-0.01,
0.23,-0.54,0.01,-0.36,0.04,-0.08,-0.01,
0.236,-0.54,0.01,-0.36,0.03,-0.09,-0.01,
0.236,-0.54,0.01,-0.36,0.03,-0.10,-0.00,
0.237,-0.49,-0.22,-0.09,0.03,-0.10,-0.00,
0.238,-0.49,-0.22,-0.09,0.02,-0.12,0.00,
0.241,-0.49,-0.22,-0.09,0.03,-0.13,0.00,
0.241,-0.17,-0.25,0.26,0.03,-0.13,0.00,
0.242,-0.17,-0.25,0.26,0.03,-0.15,0.00,
0.244,-0.17,-0.25,0.26,0.03,-0.17,0.01,
0.245,-0.08,-0.08,0.17,0.03,-0.17,0.01,
0.247,-0.08,-0.08,0.17,0.03,-0.17,0.01,
0.25,-0.08,-0.08,0.17,0.03,-0.17,0.01,
0.251,-0.02,0.16,0.11,0.03,-0.17,0.01,
0.252,-0.02,0.16,0.11,0.04,-0.14,0.01,
0.254,-0.02,0.16,0.11,0.04,-0.10,0.01,
0.255,-0.02,-0.02,-0.20,0.04,-0.10,0.01,
0.257,-0.02,-0.02,-0.20,0.04,-0.06,0.01,
0.26,-0.02,-0.02,-0.20,0.03,-0.04,0.02,
0.261,-0.09,-0.17,-0.35,0.03,-0.04,0.02,
0.262,-0.09,-0.17,-0.35,0.03,-0.02,0.02,
0.264,-0.09,-0.17,-0.35,0.03,-0.03,0.02,
0.264,-0.17,-0.06,0.34,0.03,-0.03,0.02,
0.267,-0.17,-0.06,0.34,0.04,-0.07,0.04,
0.269,-0.17,-0.06,0.34,0.04,-0.11,0.06,
0.269,-0.67,-0.16,0.46,0.04,-0.11,0.06,
0.272,-0.67,-0.16,0.46,0.03,-0.12,0.05,
0.274,-0.67,-0.16,0.46,0.03,-0.12,0.03,
0.274,-0.22,-0.01,0.09,0.03,-0.12,0.03,
0.277,-0.22,-0.01,0.09,0.03,-0.13,0.04,
0.28,-0.22,-0.01,0.09,0.03,-0.15,0.07,
0.28,-0.63,-0.09,0.07,0.03,-0.15,0.07,
0.281,-0.63,-0.09,0.07,0.02,-0.14,0.07,
0.284,-0.63,-0.09,0.07,0.02,-0.14,0.07,
0.285,-0.01,-0.05,-0.09,0.02,-0.14,0.07,
0.287,-0.01,-0.05,-0.09,0.02,-0.16,0.07,
0.293,-0.01,-0.05,-0.09,0.02,-0.18,0.07,
0.293,0.37,-0.29,0.47,0.02,-0.18,0.07,
0.293,0.37,-0.29,0.47,0.03,-0.19,0.06,
0.294,0.37,-0.29,0.47,0.03,-0.19,0.05,
0.294,0.33,-0.40,0.53,0.03,-0.19,0.05,
0.296,0.33,-0.40,0.53,0.04,-0.19,0.04,
0.299,0.33,-0.40,0.53,0.04,-0.17,0.05,
0.299,-0.25,-0.35,0.42,0.04,-0.17,0.05,
0.302,-0.25,-0.35,0.42,0.05,-0.16,0.06,
0.304,-0.25,-0.35,0.42,0.04,-0.15,0.06,
0.304,-0.40,-0.33,-0.08,0.04,-0.15,0.06,
0.306,-0.40,-0.33,-0.08,0.04,-0.14,0.07,
0.309,-0.40,-0.33,-0.08,0.03,-0.15,0.08,
0.309,-0.43,-0.23,-0.05,0.03,-0.15,0.08,
0.333,-0.43,-0.23,-0.05,0.03,-0.17,0.08,
0.334,-0.43,-0.23,-0.05,0.02,-0.19,0.08,
0.334,-0.23,-0.23,-0.03,0.02,-0.19,0.08,
0.335,-0.23,-0.23,-0.03,0.02,-0.21,0.08,
0.335,-0.23,-0.23,-0.03,0.01,-0.22,0.08,
0.335,0.04,-0.31,0.00,0.01,-0.22,0.08,
0.337,0.04,-0.31,0.00,0.01,-0.21,0.07,
0.338,0.04,-0.31,0.00,0.01,-0.21,0.06,
0.339,0.35,-0.21,0.11,0.01,-0.21,0.06,
0.339,0.35,-0.21,0.11,0.01,-0.18,0.06,
0.34,0.35,-0.21,0.11,0.02,-0.15,0.05,
0.34,0.48,-0.22,0.03,0.02,-0.15,0.05,
0.34,0.48,-0.22,0.03,0.02,-0.11,0.05,
0.341,0.48,-0.22,0.03,0.03,-0.08,0.05,
0.341,0.42,-0.22,0.03,0.03,-0.08,0.05,
0.341,0.42,-0.22,0.03,0.03,-0.06,0.04,
0.341,0.42,-0.22,0.03,0.03,-0.04,0.04,
0.342,0.29,-0.16,-0.01,0.03,-0.04,0.04,
0.342,0.29,-0.16,-0.01,0.03,-0.03,0.03,
0.343,0.29,-0.16,-0.01,0.03,-0.02,0.03,
0.344,0.17,-0.25,-0.19,0.03,-0.02,0.03,
0.346,0.17,-0.25,-0.19,0.03,-0.01,0.03,
0.348,0.17,-0.25,-0.19,0.02,0.00,0.02,
0.349,0.12,-0.40,-0.19,0.02,0.00,0.02,
0.353,0.12,-0.40,-0.19,0.01,0.01,0.03,
0.353,0.12,-0.40,-0.19,0.01,0.02,0.03,
0.354,0.05,-0.59,-0.13,0.01,0.02,0.03,
0.357,0.05,-0.59,-0.13,0.01,0.04,0.03,
0.359,0.05,-0.59,-0.13,0.00,0.05,0.04,
0.359,-0.13,-0.75,-0.09,0.00,0.05,0.04,
0.361,-0.13,-0.75,-0.09,-0.00,0.06,0.04,
0.363,-0.13,-0.75,-0.09,-0.01,0.06,0.05,
0.364,-0.37,-0.81,-0.11,-0.01,0.06,0.05,
0.366,-0.37,-0.81,-0.11,-0.02,0.06,0.05,
0.368,-0.37,-0.81,-0.11,-0.02,0.05,0.05,
0.369,-0.48,-0.70,-0.04,-0.02,0.05,0.05,
0.371,-0.48,-0.70,-0.04,-0.03,0.04,0.05,
0.373,-0.48,-0.70,-0.04,-0.03,0.02,0.06,
0.373,-0.48,-0.37,0.07,-0.03,0.02,0.06,
0.375,-0.48,-0.37,0.07,-0.03,0.01,0.06,
0.378,-0.48,-0.37,0.07,-0.04,0.00,0.07,
0.378,-0.36,0.08,0.12,-0.04,0.00,0.07,
0.382,-0.36,0.08,0.12,-0.03,-0.01,0.07,
0.386,-0.36,0.08,0.12,-0.03,-0.01,0.08,
0.386,-0.18,0.49,0.09,-0.03,-0.01,0.08,
0.386,-0.18,0.49,0.09,-0.03,-0.01,0.08,
0.388,-0.18,0.49,0.09,-0.02,-0.01,0.08,
0.388,-0.06,0.74,0.05,-0.02,-0.01,0.08,
0.39,-0.06,0.74,0.05,-0.02,-0.01,0.08,
0.393,-0.06,0.74,0.05,-0.01,-0.02,0.08,
0.393,-0.00,0.81,0.08,-0.01,-0.02,0.08,
0.396,-0.00,0.81,0.08,-0.01,-0.03,0.08,
0.399,-0.00,0.81,0.08,-0.00,-0.04,0.08,
0.399,0.09,0.71,0.12,-0.00,-0.04,0.08,
0.401,0.09,0.71,0.12,-0.00,-0.05,0.08,
0.403,0.09,0.71,0.12,0.00,-0.06,0.07,
0.403,0.28,0.52,0.16,0.00,-0.06,0.07,
0.405,0.28,0.52,0.16,0.01,-0.06,0.06,
0.408,0.28,0.52,0.16,0.01,-0.06,0.05,
0.408,0.48,0.28,0.14,0.01,-0.06,0.05,
0.41,0.48,0.28,0.14,0.01,-0.06,0.05,
0.413,0.48,0.28,0.14,0.01,-0.05,0.04,
0.413,0.57,0.09,0.12,0.01,-0.05,0.04,
0.415,0.57,0.09,0.12,0.02,-0.04,0.03,
0.418,0.57,0.09,0.12,0.03,-0.02,0.02,
0.418,0.37,-0.03,0.16,0.03,-0.02,0.02,
0.42,0.37,-0.03,0.16,0.03,-0.01,0.02,
0.423,0.37,-0.03,0.16,0.03,0.00,0.02,
0.423,-0.04,-0.17,0.12,0.03,0.00,0.02,
0.425,-0.04,-0.17,0.12,0.04,0.02,0.03,
0.431,-0.27,-0.33,0.03,0.04,0.02,0.03,
0.431,-0.27,-0.33,0.03,0.03,0.03,0.03,
0.431,-0.27,-0.33,0.03,0.03,0.03,0.04,
0.433,-0.27,-0.33,0.03,0.03,0.03,0.04,
0.433,-0.15,-0.42,-0.04,0.03,0.03,0.04,
0.437,-0.15,-0.42,-0.04,0.02,0.04,0.04,
0.438,-0.15,-0.42,-0.04,0.02,0.04,0.04,
0.438,0.16,-0.41,0.07,0.02,0.04,0.04,
0.441,0.16,-0.41,0.07,0.02,0.04,0.04,
0.443,0.43,-0.24,0.22,0.02,0.04,0.04,
0.443,0.43,-0.24,0.22,0.02,0.05,0.03,
0.445,0.43,-0.24,0.22,0.03,0.05,0.02,
0.448,0.43,-0.24,0.22,0.03,0.06,0.01,
0.448,0.47,-0.08,0.21,0.03,0.06,0.01,
0.451,0.47,-0.08,0.21,0.03,0.07,0.00,
0.453,0.47,-0.08,0.21,0.04,0.08,0.00,
0.454,0.16,0.04,0.14,0.04,0.08,0.00,
0.455,0.16,0.04,0.14,0.04,0.08,0.00,
0.458,-0.26,0.07,0.18,0.04,0.08,0.00,
0.458,-0.26,0.07,0.18,0.04,0.08,0.01,
0.46,-0.26,0.07,0.18,0.04,0.07,0.01,
0.462,-0.26,0.07,0.18,0.04,0.04,0.01,
0.463,-0.57,0.05,0.17,0.04,0.04,0.01,
0.465,-0.57,0.05,0.17,0.04,0.00,0.02,
0.469,-0.66,0.04,0.13,0.04,0.00,0.02,
0.469,-0.66,0.04,0.13,0.03,-0.04,0.03,
0.47,-0.66,0.04,0.13,0.03,-0.08,0.03,
0.473,-0.51,0.07,0.09,0.03,-0.08,0.03,
0.473,-0.51,0.07,0.09,0.02,-0.12,0.04,
0.475,-0.51,0.07,0.09,0.02,-0.15,0.04,
0.486,-0.05,0.10,-0.01,0.02,-0.15,0.04,
0.487,-0.05,0.10,-0.01,0.01,-0.17,0.04,
0.487,-0.05,0.10,-0.01,0.01,-0.18,0.03,
0.487,0.30,-0.00,-0.24,0.01,-0.18,0.03,
0.487,0.30,-0.00,-0.24,0.01,-0.17,0.03,
0.488,0.30,-0.00,-0.24,0.01,-0.14,0.02,
0.489,0.30,-0.00,-0.24,0.01,-0.09,0.02,
0.489,0.44,-0.16,-0.40,0.01,-0.09,0.02,
0.491,0.44,-0.16,-0.40,0.01,-0.04,0.01,
0.493,0.44,-0.16,-0.40,0.01,0.02,0.01,
0.493,0.59,-0.32,-0.37,0.01,0.02,0.01,
0.495,0.59,-0.32,-0.37,0.02,0.06,0.00,
0.498,0.59,-0.32,-0.37,0.02,0.09,-0.01,
0.498,0.85,-0.42,-0.37,0.02,0.09,-0.01,
0.501,0.85,-0.42,-0.37,0.01,0.11,-0.01,
0.507,0.85,-0.42,-0.37,0.01,0.12,0.02,
0.507,0.85,-0.42,-0.37,0.01,0.15,0.03,
0.507,-0.25,-1.29,-0.32,0.01,0.15,0.03,
0.508,-0.25,-1.29,-0.32,0.01,0.18,0.03,
0.509,0.07,-1.24,0.08,0.01,0.18,0.03,
0.511,0.07,-1.24,0.08,0.01,0.17,0.01,
0.515,0.35,-0.74,0.35,0.01,0.17,0.01,
0.515,0.35,-0.74,0.35,0.01,0.15,-0.01,
0.515,0.35,-0.74,0.35,0.00,0.11,-0.02,
0.52,0.35,-0.74,0.35,-0.00,0.07,-0.03,
0.52,0.28,-0.15,0.60,-0.00,0.07,-0.03,
0.521,0.28,-0.15,0.60,0.01,0.04,-0.04,
0.523,0.28,-0.15,0.60,0.01,0.03,-0.04,
0.523,-0.09,0.25,0.68,0.01,0.03,-0.04,
0.524,-0.09,0.25,0.68,0.02,0.04,-0.03,
0.528,-0.09,0.25,0.68,0.04,0.04,-0.02,
0.528,-0.35,0.47,0.72,0.04,0.04,-0.02,
0.53,-0.35,0.47,0.72,0.04,0.05,-0.01,
0.532,-0.35,0.47,0.72,0.05,0.04,-0.01,
0.532,-0.36,0.60,0.68,0.05,0.04,-0.01,
0.536,-0.36,0.60,0.68,0.05,0.01,-0.01,
0.538,0.05,0.77,0.29,0.05,0.01,-0.01,
0.539,0.05,0.77,0.29,0.05,-0.04,-0.03,
0.552,0.05,0.77,0.29,0.04,-0.09,-0.04,
0.552,-0.04,0.70,0.11,0.04,-0.09,-0.04,
0.552,-0.04,0.70,0.11,0.03,-0.15,-0.05,
0.553,-0.04,0.70,0.11,0.03,-0.19,-0.04,
0.553,-0.04,0.70,0.11,0.03,-0.19,-0.03,
0.553,-0.39,0.29,0.19,0.03,-0.19,-0.03,
0.554,-0.39,0.29,0.19,0.04,-0.16,-0.02,
0.554,-0.13,-0.08,-0.09,0.04,-0.16,-0.02,
0.554,-0.13,-0.08,-0.09,0.05,-0.11,-0.02,
0.554,-0.13,-0.08,-0.09,0.05,-0.06,-0.01,
0.562,-0.13,-0.08,-0.09,0.05,-0.03,-0.02,
0.563,0.44,-0.26,-0.30,0.05,-0.03,-0.02,
0.563,0.44,-0.26,-0.30,0.05,0.01,-0.03,
0.564,1.02,-0.33,-0.50,0.05,0.01,-0.03,
0.564,1.02,-0.33,-0.50,0.05,0.05,-0.04,
0.564,1.02,-0.33,-0.50,0.05,0.07,-0.06,
0.568,1.14,-0.33,-0.35,0.05,0.07,-0.06,
0.568,1.14,-0.33,-0.35,0.04,0.10,-0.08,
0.57,1.14,-0.33,-0.35,0.05,0.12,-0.09,
0.573,0.76,-0.35,-0.12,0.05,0.12,-0.09,
0.573,0.76,-0.35,-0.12,0.05,0.14,-0.10,
0.574,0.76,-0.35,-0.12,0.05,0.16,-0.11,
0.577,0.76,-0.35,-0.12,0.05,0.20,-0.11,
0.578,0.22,-0.38,-0.08,0.05,0.20,-0.11,
0.58,0.22,-0.38,-0.08,0.06,0.24,-0.11,
0.581,0.22,-0.38,-0.08,0.06,0.27,-0.10,
0.582,-0.27,-0.38,-0.13,0.06,0.27,-0.10,
0.585,-0.27,-0.38,-0.13,0.06,0.29,-0.09,
0.587,-0.52,-0.44,0.03,0.06,0.29,-0.09,
0.587,-0.52,-0.44,0.03,0.07,0.31,-0.08,
0.589,-0.52,-0.44,0.03,0.07,0.32,-0.07,
0.592,-0.53,-0.45,0.32,0.07,0.32,-0.07,
0.593,-0.53,-0.45,0.32,0.07,0.33,-0.06,
0.594,-0.53,-0.45,0.32,0.08,0.32,-0.06,
0.596,-0.53,-0.45,0.32,0.08,0.31,-0.05,
0.597,-0.43,-0.39,0.46,0.08,0.31,-0.05,
0.599,-0.43,-0.39,0.46,0.07,0.29,-0.05,
0.603,-0.43,-0.39,0.46,0.07,0.28,-0.06,
0.604,-0.15,-0.24,0.30,0.07,0.28,-0.06,
0.604,-0.15,-0.24,0.30,0.07,0.26,-0.06,
0.607,-0.15,-0.24,0.30,0.07,0.23,-0.07,
0.607,0.18,0.10,0.06,0.07,0.23,-0.07,
0.609,0.18,0.10,0.06,0.06,0.20,-0.08,
0.612,0.55,0.72,-0.18,0.06,0.20,-0.08,
0.613,0.55,0.72,-0.18,0.05,0.15,-0.10,
0.615,0.55,0.72,-0.18,0.04,0.09,-0.13,
0.616,0.55,0.72,-0.18,0.03,0.02,-0.16,
0.616,0.63,1.48,-0.45,0.03,0.02,-0.16,
0.619,0.63,1.48,-0.45,0.00,-0.05,-0.17,
0.622,0.63,1.48,-0.45,0.00,-0.10,-0.18,
0.623,-0.03,1.57,-0.40,0.00,-0.10,-0.18,
0.624,-0.03,1.57,-0.40,-0.01,-0.11,-0.15,
0.626,-0.03,1.57,-0.40,-0.00,-0.09,-0.12,
0.627,-1.06,0.56,0.03,-0.00,-0.09,-0.12,
0.629,-1.06,0.56,0.03,0.03,-0.03,-0.09,
0.632,-1.06,0.56,0.03,0.05,0.06,-0.06,
0.632,-1.27,-0.39,0.66,0.05,0.06,-0.06,
0.634,-1.27,-0.39,0.66,0.08,0.11,-0.03,
0.639,-1.27,-0.39,0.66,0.08,0.11,-0.01,
0.641,-0.70,-1.00,0.39,0.08,0.11,-0.01,
0.641,-0.70,-1.00,0.39,0.06,0.08,-0.01,
0.645,-0.70,-1.00,0.39,0.05,0.03,-0.02,
0.659,-0.22,-1.08,-0.03,0.05,0.03,-0.02,
0.659,-0.22,-1.08,-0.03,0.03,-0.01,-0.03,
0.659,-0.22,-1.08,-0.03,0.01,-0.03,-0.03,
0.659,-0.17,-0.75,-0.04,0.01,-0.03,-0.03,
0.66,-0.17,-0.75,-0.04,0.00,-0.05,-0.03,
0.66,-0.17,-0.75,-0.04,-0.00,-0.06,-0.03,
0.66,-0.07,-0.21,-0.11,-0.00,-0.06,-0.03,
0.66,-0.07,-0.21,-0.11,0.00,-0.07,-0.03,
0.66,-0.07,-0.21,-0.11,0.00,-0.09,-0.02,
0.66,-0.22,0.22,0.09,0.00,-0.09,-0.02,
0.661,-0.22,0.22,0.09,-0.01,-0.09,-0.01,
0.667,-0.22,0.22,0.09,-0.00,-0.08,-0.01,
0.667,-0.14,0.33,-0.09,-0.00,-0.08,-0.01,
0.668,-0.14,0.33,-0.09,0.00,-0.06,-0.01,
0.668,-0.14,0.33,-0.09,0.01,-0.07,-0.02,
0.668,0.29,-0.43,0.33,0.01,-0.07,-0.02,
0.67,0.29,-0.43,0.33,0.00,-0.10,-0.03,
0.671,0.17,-1.20,0.43,0.00,-0.10,-0.03,
0.674,0.17,-1.20,0.43,-0.00,-0.14,-0.04,
0.674,0.17,-1.20,0.43,-0.01,-0.16,-0.05,
0.676,0.22,-1.35,0.16,-0.01,-0.16,-0.05,
0.676,0.22,-1.35,0.16,-0.01,-0.17,-0.07,
0.678,0.22,-1.35,0.16,-0.02,-0.16,-0.07,
0.681,0.22,-1.35,0.16,-0.02,-0.14,-0.08,
0.681,0.11,-1.08,-0.02,-0.02,-0.14,-0.08,
0.683,0.11,-1.08,-0.02,-0.01,-0.10,-0.08,
0.687,0.11,-1.08,-0.02,-0.01,-0.06,-0.08,
0.687,0.17,-0.51,-0.26,-0.01,-0.06,-0.08,
0.689,0.17,-0.51,-0.26,-0.01,-0.01,-0.08,
0.691,0.25,0.10,-0.37,-0.01,-0.01,-0.08,
0.691,0.25,0.10,-0.37,0.00,0.04,-0.07,
0.693,0.25,0.10,-0.37,0.01,0.09,-0.07,
0.696,0.25,0.10,-0.37,0.02,0.13,-0.07,
0.696,0.37,0.49,-0.21,0.02,0.13,-0.07,
0.698,0.37,0.49,-0.21,0.03,0.16,-0.07,
0.701,0.37,0.49,-0.21,0.04,0.19,-0.07,
0.701,0.37,0.57,0.04,0.04,0.19,-0.07,
