
time,ax,ay,az,wx,wy,wz,
0.188,0.54,-0.31,0.83,-0.86,-0.55,-0.29,
0.191,0.54,-0.31,0.83,-0.84,-0.56,-0.37,
0.193,0.54,-0.31,0.83,-0.82,-0.52,-0.45,
0.194,0.12,-0.91,0.37,-0.82,-0.52,-0.45,
0.196,0.12,-0.91,0.37,-0.80,-0.45,-0.51,
0.199,0.12,-0.91,0.37,-0.79,-0.34,-0.58,
0.199,-0.23,-1.43,-0.17,-0.79,-0.34,-0.58,
0.201,-0.23,-1.43,-0.17,-0.78,-0.19,-0.63,
0.203,-0.23,-1.43,-0.17,-0.76,-0.03,-0.68,
0.204,-0.31,-1.74,-0.62,-0.76,-0.03,-0.68,
0.206,-0.31,-1.74,-0.62,-0.75,0.14,-0.73,
0.209,-0.31,-1.74,-0.62,-0.74,0.31,-0.77,
0.209,-0.07,-2.05,-0.94,-0.74,0.31,-0.77,
0.211,-0.07,-2.05,-0.94,-0.74,0.45,-0.82,
0.218,0.26,-2.48,-1.08,-0.74,0.45,-0.82,
0.218,0.26,-2.48,-1.08,-0.74,0.57,-0.85,
0.228,0.26,-2.48,-1.08,-0.74,0.70,-0.89,
0.229,0.26,-2.48,-1.08,-0.73,0.84,-0.91,
0.229,0.21,-2.51,-1.56,-0.73,0.84,-0.91,
0.229,0.21,-2.51,-1.56,-0.71,0.97,-0.93,
0.229,-0.07,-2.13,-1.63,-0.71,0.97,-0.93,
0.229,-0.07,-2.13,-1.63,-0.68,1.11,-0.94,
0.229,-0.07,-2.13,-1.63,-0.66,1.23,-0.95,
0.23,-0.07,-2.13,-1.63,-0.63,1.36,-0.94,
0.23,-0.42,-1.64,-1.51,-0.63,1.36,-0.94,
0.231,-0.42,-1.64,-1.51,-0.60,1.46,-0.94,
0.234,-0.42,-1.64,-1.51,-0.57,1.55,-0.93,
0.234,-0.84,-1.22,-1.16,-0.57,1.55,-0.93,
0.235,-0.84,-1.22,-1.16,-0.54,1.63,-0.92,
0.238,-0.84,-1.22,-1.16,-0.50,1.71,-0.90,
0.238,-1.06,-0.93,-0.96,-0.50,1.71,-0.90,
0.24,-1.06,-0.93,-0.96,-0.47,1.77,-0.89,
0.243,-1.06,-0.93,-0.96,-0.44,1.81,-0.87,
0.243,-1.27,-0.76,-0.93,-0.44,1.81,-0.87,
0.245,-1.27,-0.76,-0.93,-0.42,1.83,-0.85,
0.248,-1.36,-0.65,-0.90,-0.42,1.83,-0.85,
0.249,-1.36,-0.65,-0.90,-0.40,1.83,-0.83,
0.251,-1.36,-0.65,-0.90,-0.39,1.80,-0.80,
0.253,-1.36,-0.65,-0.90,-0.38,1.75,-0.78,
0.254,-1.29,-0.74,-0.79,-0.38,1.75,-0.78,
0.255,-1.29,-0.74,-0.79,-0.37,1.69,-0.75,
0.258,-1.29,-0.74,-0.79,-0.37,1.61,-0.72,
0.258,-1.21,-0.88,-0.59,-0.37,1.61,-0.72,
0.26,-1.21,-0.88,-0.59,-0.37,1.52,-0.69,
0.264,-1.21,-0.88,-0.59,-0.37,1.42,-0.67,
0.264,-0.92,-1.08,-0.02,-0.37,1.42,-0.67,
0.265,-0.92,-1.08,-0.02,-0.37,1.26,-0.66,
0.268,-0.45,-1.82,2.13,-0.37,1.26,-0.66,
0.268,-0.45,-1.82,2.13,-0.36,0.97,-0.65,
0.27,-0.45,-1.82,2.13,-0.36,0.59,-0.65,
0.273,-0.45,-1.82,2.13,-0.36,0.21,-0.66,
0.273,-0.30,-2.56,2.91,-0.36,0.21,-0.66,
0.275,-0.30,-2.56,2.91,-0.35,-0.08,-0.66,
0.277,-0.30,-2.56,2.91,-0.35,-0.31,-0.67,
0.278,-0.61,-2.95,1.47,-0.35,-0.31,-0.67,
0.28,-0.61,-2.95,1.47,-0.35,-0.51,-0.68,
0.283,-0.57,-3.21,0.84,-0.35,-0.51,-0.68,
0.283,-0.57,-3.21,0.84,-0.34,-0.71,-0.69,
0.285,-0.57,-3.21,0.84,-0.34,-0.88,-0.70,
0.287,-0.57,-3.21,0.84,-0.32,-1.00,-0.72,
0.288,-0.30,-3.19,0.11,-0.32,-1.00,-0.72,
0.29,-0.30,-3.19,0.11,-0.31,-1.06,-0.73,
0.292,-0.30,-3.19,0.11,-0.28,-1.07,-0.72,
0.293,-0.23,-3.00,-0.57,-0.28,-1.07,-0.72,
0.295,-0.23,-3.00,-0.57,-0.25,-1.05,-0.71,
0.298,-0.23,-3.00,-0.57,-0.21,-0.97,-0.70,
0.299,-0.04,-2.71,-1.21,-0.21,-0.97,-0.70,
0.302,-0.04,-2.71,-1.21,-0.17,-0.85,-0.68,
0.303,0.31,-2.45,-1.85,-0.17,-0.85,-0.68,
0.303,0.31,-2.45,-1.85,-0.12,-0.70,-0.65,
0.305,0.31,-2.45,-1.85,-0.07,-0.53,-0.62,
0.307,0.31,-2.45,-1.85,-0.03,-0.39,-0.60,
0.307,1.19,-3.16,-2.06,-0.03,-0.39,-0.60,
0.31,1.19,-3.16,-2.06,-0.00,-0.25,-0.58,
0.316,1.49,-3.31,-3.03,-0.00,-0.25,-0.58,
0.317,1.49,-3.31,-3.03,0.03,-0.02,-0.58,
0.317,1.49,-3.31,-3.03,0.06,0.28,-0.59,
0.319,1.13,-1.90,-3.83,0.06,0.28,-0.59,
0.319,1.13,-1.90,-3.83,0.10,0.66,-0.60,
0.319,1.13,-1.90,-3.83,0.14,1.08,-0.61,
0.323,0.28,-0.54,-3.67,0.14,1.08,-0.61,
0.323,0.28,-0.54,-3.67,0.21,1.53,-0.61,
0.325,0.28,-0.54,-3.67,0.28,1.97,-0.59,
0.327,-0.49,-0.03,-3.58,0.28,1.97,-0.59,
0.327,-0.49,-0.03,-3.58,0.36,2.40,-0.54,
0.33,-0.49,-0.03,-3.58,0.44,2.77,-0.48,
0.333,-0.49,-0.03,-3.58,0.53,3.11,-0.39,
0.334,-0.94,-0.03,-2.76,0.53,3.11,-0.39,
0.334,-0.94,-0.03,-2.76,0.63,3.40,-0.29,
0.337,-0.94,-0.03,-2.76,0.72,3.67,-0.18,
0.337,-1.47,-0.19,-2.01,0.72,3.67,-0.18,
0.34,-1.47,-0.19,-2.01,0.81,3.92,-0.07,
0.342,-2.08,-0.26,-1.60,0.81,3.92,-0.07,
0.342,-2.08,-0.26,-1.60,0.90,4.14,0.04,
0.344,-2.08,-0.26,-1.60,0.97,4.34,0.14,
0.349,-2.08,-0.26,-1.60,1.05,4.51,0.22,
0.349,-2.24,-0.31,-1.29,1.05,4.51,0.22,
0.349,-2.24,-0.31,-1.29,1.11,4.65,0.28,
0.352,-2.24,-0.31,-1.29,1.17,4.76,0.31,
0.352,-1.95,-0.35,-1.19,1.17,4.76,0.31,
0.354,-1.95,-0.35,-1.19,1.21,4.85,0.33,
0.357,-1.95,-0.35,-1.19,1.23,4.88,0.34,
0.357,-1.62,-0.75,-1.00,1.23,4.88,0.34,
0.359,-1.62,-0.75,-1.00,1.23,4.88,0.34,
0.362,-1.62,-0.75,-1.00,1.21,4.90,0.33,
0.362,-1.43,-1.52,-1.43,1.21,4.90,0.33,
0.365,-1.43,-1.52,-1.43,1.18,4.94,0.31,
0.367,-1.43,-1.52,-1.43,1.13,4.99,0.30,
0.367,-1.17,-2.17,-1.84,1.13,4.99,0.30,
0.37,-1.17,-2.17,-1.84,1.08,5.03,0.27,
0.373,-0.94,-2.48,-1.88,1.08,5.03,0.27,
0.373,-0.94,-2.48,-1.88,1.02,5.06,0.25,
0.374,-0.94,-2.48,-1.88,0.96,5.10,0.23,
0.377,-0.94,-2.48,-1.88,0.90,5.15,0.21,
0.377,-0.67,-2.69,-1.97,0.90,5.15,0.21,
0.379,-0.67,-2.69,-1.97,0.85,5.21,0.19,
0.391,-0.32,-2.90,-1.90,0.85,5.21,0.19,
0.392,-0.32,-2.90,-1.90,0.81,5.27,0.16,
0.392,-0.32,-2.90,-1.90,0.78,5.33,0.12,
0.392,-0.32,-2.90,-1.90,0.75,5.40,0.08,
0.393,-0.08,-3.19,-1.73,0.75,5.40,0.08,
0.393,-0.08,-3.19,-1.73,0.74,5.46,0.03,
0.393,-0.08,-3.19,-1.73,0.73,5.50,-0.02,
0.393,0.09,-3.48,-1.31,0.73,5.50,-0.02,
0.395,0.09,-3.48,-1.31,0.73,5.53,-0.08,
0.398,0.09,-3.48,-1.31,0.74,5.54,-0.14,
0.399,0.18,-3.73,-0.94,0.74,5.54,-0.14,
0.399,0.18,-3.73,-0.94,0.75,5.53,-0.20,
0.402,0.18,-3.73,-0.94,0.76,5.51,-0.27,
0.402,0.18,-3.85,-0.62,0.76,5.51,-0.27,
0.405,0.18,-3.85,-0.62,0.78,5.47,-0.33,
0.407,0.18,-3.85,-0.62,0.81,5.43,-0.39,
0.407,0.17,-3.85,-0.43,0.81,5.43,-0.39,
0.409,0.17,-3.85,-0.43,0.83,5.38,-0.45,
0.412,0.17,-3.85,-0.43,0.86,5.32,-0.50,
0.412,0.26,-3.84,-0.43,0.86,5.32,-0.50,
0.418,0.26,-3.84,-0.43,0.89,5.26,-0.55,
0.418,0.26,-3.84,-0.43,0.93,5.19,-0.60,
0.418,0.53,-3.86,-0.52,0.93,5.19,-0.60,
0.42,0.53,-3.86,-0.52,0.96,5.13,-0.66,
0.421,0.53,-3.86,-0.52,1.00,5.08,-0.71,
0.421,0.99,-3.94,-0.74,1.00,5.08,-0.71,
0.424,0.99,-3.94,-0.74,1.04,5.04,-0.77,
0.426,0.99,-3.94,-0.74,1.09,5.00,-0.83,
0.427,1.54,-4.04,-0.92,1.09,5.00,-0.83,
0.429,1.54,-4.04,-0.92,1.14,4.99,-0.89,
0.432,2.24,-4.17,-0.95,1.14,4.99,-0.89,
0.432,2.24,-4.17,-0.95,1.19,5.00,-0.95,
0.434,2.24,-4.17,-0.95,1.25,5.04,-1.02,
0.436,2.24,-4.17,-0.95,1.32,5.13,-1.08,
0.436,3.17,-4.40,-0.89,1.32,5.13,-1.08,
0.439,3.17,-4.40,-0.89,1.40,5.26,-1.15,
0.441,3.17,-4.40,-0.89,1.48,5.42,-1.21,
0.441,3.63,-4.63,-0.79,1.48,5.42,-1.21,
0.444,3.63,-4.63,-0.79,1.57,5.62,-1.27,
0.446,3.63,-4.63,-0.79,1.67,5.84,-1.33,
0.446,3.54,-4.86,-0.79,1.67,5.84,-1.33,
0.449,3.54,-4.86,-0.79,1.77,6.08,-1.39,
0.451,3.54,-4.86,-0.79,1.88,6.31,-1.45,
0.452,3.13,-4.98,-0.71,1.88,6.31,-1.45,
0.453,3.13,-4.98,-0.71,1.99,6.52,-1.51,
0.456,3.13,-4.98,-0.71,2.10,6.68,-1.58,
0.456,2.70,-4.83,-0.12,2.10,6.68,-1.58,
0.458,2.70,-4.83,-0.12,2.20,6.79,-1.65,
0.461,2.70,-4.83,-0.12,2.29,6.82,-1.74,
0.461,2.46,-4.60,1.00,2.29,6.82,-1.74,
0.465,2.46,-4.60,1.00,2.37,6.78,-1.83,
0.466,2.46,-4.60,1.00,2.45,6.73,-1.93,
0.466,2.65,-4.66,1.59,2.45,6.73,-1.93,
0.468,2.65,-4.66,1.59,2.53,6.70,-2.05,
0.471,2.65,-4.66,1.59,2.61,6.69,-2.17,
0.472,3.20,-4.92,1.60,2.61,6.69,-2.17,
0.474,3.20,-4.92,1.60,2.70,6.66,-2.30,
0.476,3.20,-4.92,1.60,2.78,6.61,-2.43,
0.477,3.43,-5.05,1.69,2.78,6.61,-2.43,
0.479,3.43,-5.05,1.69,2.84,6.55,-2.55,
0.481,3.47,-4.99,1.57,2.84,6.55,-2.55,
0.483,3.47,-4.99,1.57,2.90,6.48,-2.66,
0.484,3.47,-4.99,1.57,2.95,6.39,-2.78,
0.487,3.47,-4.99,1.57,2.98,6.30,-2.89,
0.487,3.54,-4.87,1.66,2.98,6.30,-2.89,
0.488,3.54,-4.87,1.66,3.00,6.18,-3.01,
0.491,3.54,-4.87,1.66,2.99,6.04,-3.13,
0.491,3.45,-4.79,1.84,2.99,6.04,-3.13,
0.493,3.45,-4.79,1.84,2.96,5.87,-3.25,
0.496,3.45,-4.79,1.84,2.92,5.69,-3.38,
0.496,3.26,-4.81,1.96,2.92,5.69,-3.38,
0.5,3.26,-4.81,1.96,2.88,5.55,-3.50,
0.507,3.26,-4.81,1.96,2.86,5.43,-3.63,
0.507,3.33,-5.02,2.06,2.86,5.43,-3.63,
0.507,3.33,-5.02,2.06,2.85,5.31,-3.76,
0.507,3.33,-5.02,2.06,2.84,5.19,-3.88,
0.507,3.46,-5.10,2.45,2.84,5.19,-3.88,
0.508,3.46,-5.10,2.45,2.83,5.07,-4.03,
0.512,3.46,-5.10,2.45,2.82,4.94,-4.20,
0.513,3.49,-5.28,2.56,2.82,4.94,-4.20,
0.521,3.27,-5.17,2.83,2.82,4.94,-4.20,
0.522,3.27,-5.17,2.83,2.81,4.80,-4.37,
0.522,3.27,-5.17,2.83,2.80,4.62,-4.54,
0.522,3.27,-5.17,2.83,2.79,4.43,-4.69,
0.522,3.26,-4.97,3.08,2.79,4.43,-4.69,
0.522,3.26,-4.97,3.08,2.80,4.22,-4.84,
0.523,3.26,-4.97,3.08,2.80,4.01,-4.99,
0.526,3.23,-4.79,3.29,2.80,4.01,-4.99,
0.526,3.23,-4.79,3.29,2.82,3.80,-5.13,
0.528,3.23,-4.79,3.29,2.83,3.59,-5.25,
0.535,3.23,-4.79,3.29,2.85,3.37,-5.36,
0.535,2.51,-4.87,3.48,2.85,3.37,-5.36,
0.535,2.51,-4.87,3.48,2.86,3.14,-5.47,
0.537,1.75,-4.84,3.49,2.86,3.14,-5.47,
0.537,1.75,-4.84,3.49,2.87,2.91,-5.55,
0.54,1.75,-4.84,3.49,2.87,2.67,-5.63,
0.542,1.75,-4.84,3.49,2.85,2.43,-5.69,
0.542,1.12,-4.70,3.12,2.85,2.43,-5.69,
0.545,1.12,-4.70,3.12,2.81,2.18,-5.75,
0.546,1.12,-4.70,3.12,2.75,1.93,-5.81,
0.556,0.68,-4.29,2.70,2.75,1.93,-5.81,
0.556,0.68,-4.29,2.70,2.68,1.68,-5.86,
0.557,0.15,-3.65,2.19,2.68,1.68,-5.86,
0.561,0.15,-3.65,2.19,2.58,1.42,-5.89,
0.561,-0.55,-2.93,1.53,2.58,1.42,-5.89,
0.561,-0.55,-2.93,1.53,2.47,1.17,-5.92,
0.561,-0.55,-2.93,1.53,2.34,0.93,-5.94,
0.562,-0.55,-2.93,1.53,2.20,0.69,-5.95,
0.562,-0.55,-2.93,1.53,2.04,0.47,-5.94,
0.562,-1.31,-2.14,0.88,2.04,0.47,-5.94,
0.563,-1.31,-2.14,0.88,1.88,0.26,-5.94,
0.567,-1.31,-2.14,0.88,1.71,0.07,-5.92,
0.568,-2.07,-1.40,0.42,1.71,0.07,-5.92,
0.57,-2.07,-1.40,0.42,1.53,-0.09,-5.89,
0.585,-2.74,-0.76,0.07,1.53,-0.09,-5.89,
0.586,-3.02,0.02,-0.02,1.53,-0.09,-5.89,
0.586,-3.08,0.69,0.02,1.53,-0.09,-5.89,
0.586,-3.08,0.69,0.02,1.36,-0.23,-5.86,
0.586,-3.08,0.69,0.02,1.19,-0.34,-5.82,
0.586,-3.08,0.69,0.02,1.03,-0.42,-5.77,
0.586,-3.08,0.69,0.02,0.87,-0.47,-5.73,
0.586,-3.08,0.69,0.02,0.73,-0.49,-5.68,
0.587,-3.08,0.69,0.02,0.61,-0.48,-5.64,
0.587,-3.08,0.69,0.02,0.50,-0.45,-5.59,
0.587,-3.13,1.12,0.27,0.50,-0.45,-5.59,
0.588,-3.13,1.12,0.27,0.40,-0.40,-5.55,
0.591,-3.13,1.12,0.27,0.33,-0.32,-5.50,
0.591,-3.33,1.27,0.70,0.33,-0.32,-5.50,
0.593,-3.33,1.27,0.70,0.27,-0.23,-5.45,
0.596,-3.33,1.27,0.70,0.23,-0.13,-5.40,
0.596,-3.58,1.28,1.27,0.23,-0.13,-5.40,
0.6,-3.58,1.28,1.27,0.20,-0.01,-5.36,
0.61,-3.96,1.19,2.04,0.20,-0.01,-5.36,
0.61,-3.96,1.19,2.04,0.20,0.11,-5.31,
0.61,-4.72,1.17,3.00,0.20,0.11,-5.31,
0.61,-4.72,1.17,3.00,0.21,0.24,-5.26,
0.611,-4.72,1.17,3.00,0.24,0.38,-5.20,
0.611,-4.72,1.17,3.00,0.29,0.50,-5.14,
0.611,-4.72,1.17,3.00,0.35,0.62,-5.06,
0.611,-5.66,1.39,4.13,0.35,0.62,-5.06,
0.613,-5.66,1.39,4.13,0.43,0.71,-4.97,
0.626,-6.66,1.71,5.13,0.43,0.71,-4.97,
0.626,-6.66,1.71,5.13,0.52,0.78,-4.87,
0.626,-6.66,1.71,5.13,0.62,0.81,-4.76,
0.626,-7.18,2.22,5.75,0.62,0.81,-4.76,
0.627,-7.18,2.22,5.75,0.73,0.81,-4.65,
0.627,-7.18,2.22,5.75,0.84,0.77,-4.53,
0.627,-7.18,2.22,5.75,0.95,0.70,-4.40,
0.627,-7.94,2.32,6.11,0.95,0.70,-4.40,
0.627,-7.94,2.32,6.11,1.05,0.59,-4.27,
0.63,-7.94,2.32,6.11,1.16,0.44,-4.14,
0.63,-8.22,2.44,6.24,1.16,0.44,-4.14,
0.636,-8.22,2.44,6.24,1.27,0.27,-4.01,
0.637,-8.22,2.44,6.24,1.37,0.09,-3.88,
0.637,-8.44,2.47,5.94,1.37,0.09,-3.88,
0.637,-8.44,2.47,5.94,1.46,-0.12,-3.75,
0.639,-8.44,2.47,5.94,1.54,-0.33,-3.63,
0.64,-8.61,2.42,5.40,1.54,-0.33,-3.63,
0.642,-8.61,2.42,5.40,1.62,-0.54,-3.51,
0.645,-8.61,2.42,5.40,1.68,-0.74,-3.40,
0.645,-8.46,2.51,4.62,1.68,-0.74,-3.40,
0.647,-8.46,2.51,4.62,1.74,-0.92,-3.29,
0.65,-7.78,2.87,3.72,1.74,-0.92,-3.29,
0.652,-7.78,2.87,3.72,1.78,-1.07,-3.21,
0.655,-7.78,2.87,3.72,1.81,-1.18,-3.14,
0.657,-7.24,3.04,2.81,1.81,-1.18,-3.14,
0.658,-7.24,3.04,2.81,1.83,-1.27,-3.09,
0.658,-7.24,3.04,2.81,1.84,-1.33,-3.04,
0.659,-7.24,3.04,2.81,1.84,-1.37,-3.01,
0.66,-6.88,2.89,1.94,1.84,-1.37,-3.01,
0.662,-6.88,2.89,1.94,1.83,-1.39,-2.98,
0.665,-6.58,2.79,1.05,1.83,-1.39,-2.98,
0.667,-6.58,2.79,1.05,1.81,-1.39,-2.95,
0.668,-6.58,2.79,1.05,1.79,-1.37,-2.93,
0.67,-6.58,2.79,1.05,1.77,-1.34,-2.91,
0.671,-6.31,3.00,0.25,1.77,-1.34,-2.91,
0.673,-6.31,3.00,0.25,1.74,-1.30,-2.89,
0.674,-6.40,3.28,-0.49,1.74,-1.30,-2.89,
0.675,-6.40,3.28,-0.49,1.72,-1.25,-2.86,
0.677,-6.40,3.28,-0.49,1.69,-1.19,-2.82,
0.679,-6.40,3.28,-0.49,1.67,-1.13,-2.77,
0.68,-6.81,3.51,-1.12,1.67,-1.13,-2.77,
0.684,-6.81,3.51,-1.12,1.64,-1.06,-2.70,
0.686,-6.81,3.51,-1.12,1.61,-0.99,-2.63,
0.686,-7.25,3.85,-1.62,1.61,-0.99,-2.63,
0.687,-7.25,3.85,-1.62,1.58,-0.93,-2.55,
0.691,-7.25,3.85,-1.62,1.55,-0.86,-2.46,
0.692,-7.54,4.32,-1.92,1.55,-0.86,-2.46,
0.694,-7.54,4.32,-1.92,1.53,-0.80,-2.36,
0.695,-7.54,4.32,-1.92,1.50,-0.75,-2.27,
0.695,-7.80,4.63,-2.04,1.50,-0.75,-2.27,
0.697,-7.80,4.63,-2.04,1.48,-0.70,-2.17,
0.703,-7.94,4.67,-2.05,1.48,-0.70,-2.17,
0.707,-7.94,4.67,-2.05,1.45,-0.66,-2.06,
0.707,-7.94,4.67,-2.05,1.43,-0.63,-1.96,
0.708,-7.94,4.67,-2.05,1.40,-0.59,-1.86,
0.708,-8.06,4.55,-1.99,1.40,-0.59,-1.86,
0.708,-8.06,4.55,-1.99,1.38,-0.55,-1.76,
0.71,-8.06,4.55,-1.99,1.36,-0.52,-1.66,
0.71,-8.21,4.36,-1.85,1.36,-0.52,-1.66,
