
time,ax,ay,az,wx,wy,wz,
0.069,1.04,-0.22,2.09,-0.38,-0.05,-0.65,
0.07,1.04,-0.22,2.09,-0.41,0.01,-0.64,
0.073,1.04,-0.22,2.09,-0.43,0.07,-0.64,
0.074,1.07,-0.53,2.68,-0.43,0.07,-0.64,
0.075,1.07,-0.53,2.68,-0.45,0.11,-0.64,
0.081,1.08,-0.80,3.20,-0.45,0.11,-0.64,
0.081,1.08,-0.80,3.20,-0.46,0.13,-0.65,
0.082,1.08,-0.80,3.20,-0.47,0.15,-0.66,
0.083,1.08,-0.80,3.20,-0.48,0.15,-0.68,
0.083,1.07,-0.97,3.52,-0.48,0.15,-0.68,
0.086,1.07,-0.97,3.52,-0.48,0.14,-0.70,
0.088,1.07,-0.97,3.52,-0.47,0.13,-0.73,
0.088,1.06,-1.05,3.67,-0.47,0.13,-0.73,
0.09,1.06,-1.05,3.67,-0.46,0.11,-0.75,
0.093,1.06,-1.05,3.67,-0.45,0.08,-0.77,
0.093,1.03,-1.02,3.73,-0.45,0.08,-0.77,
0.097,1.03,-1.02,3.73,-0.43,0.04,-0.79,
0.098,1.03,-1.02,3.73,-0.42,0.01,-0.82,
0.098,0.94,-0.96,3.63,-0.42,0.01,-0.82,
0.1,0.94,-0.96,3.63,-0.40,-0.03,-0.84,
0.103,0.94,-0.96,3.63,-0.39,-0.07,-0.86,
0.103,0.79,-0.83,3.33,-0.39,-0.07,-0.86,
0.105,0.79,-0.83,3.33,-0.38,-0.11,-0.87,
0.108,0.79,-0.83,3.33,-0.38,-0.14,-0.87,
0.108,0.56,-0.69,2.84,-0.38,-0.14,-0.87,
0.11,0.56,-0.69,2.84,-0.38,-0.17,-0.88,
0.114,0.56,-0.69,2.84,-0.38,-0.19,-0.88,
0.114,0.29,-0.56,2.23,-0.38,-0.19,-0.88,
0.115,0.29,-0.56,2.23,-0.38,-0.20,-0.87,
0.117,0.29,-0.56,2.23,-0.39,-0.20,-0.86,
0.118,-0.08,-0.49,1.57,-0.39,-0.20,-0.86,
0.12,-0.08,-0.49,1.57,-0.40,-0.20,-0.85,
0.122,-0.08,-0.49,1.57,-0.40,-0.18,-0.83,
0.123,-0.44,-0.43,0.89,-0.40,-0.18,-0.83,
0.125,-0.44,-0.43,0.89,-0.41,-0.16,-0.81,
0.127,-0.44,-0.43,0.89,-0.42,-0.13,-0.79,
0.128,-0.64,-0.79,0.28,-0.42,-0.13,-0.79,
0.13,-0.64,-0.79,0.28,-0.41,-0.05,-0.81,
0.133,-0.64,-0.79,0.28,-0.39,0.05,-0.84,
0.133,-0.51,-1.42,-0.30,-0.39,0.05,-0.84,
0.135,-0.51,-1.42,-0.30,-0.38,0.11,-0.86,
0.137,-0.51,-1.42,-0.30,-0.40,0.16,-0.86,
0.138,-0.91,-0.88,-0.65,-0.40,0.16,-0.86,
0.14,-0.91,-0.88,-0.65,-0.43,0.20,-0.84,
0.142,-0.91,-0.88,-0.65,-0.47,0.23,-0.80,
0.143,-1.51,-0.64,-0.93,-0.47,0.23,-0.80,
0.147,-1.51,-0.64,-0.93,-0.50,0.28,-0.75,
0.147,-1.51,-0.64,-0.93,-0.53,0.32,-0.71,
0.148,-1.76,-0.61,-0.91,-0.53,0.32,-0.71,
0.15,-1.76,-0.61,-0.91,-0.54,0.38,-0.66,
0.153,-1.76,-0.61,-0.91,-0.56,0.44,-0.63,
0.153,-1.62,-0.74,-0.94,-0.56,0.44,-0.63,
0.154,-1.62,-0.74,-0.94,-0.57,0.50,-0.60,
0.158,-1.61,-0.84,-0.85,-0.57,0.50,-0.60,
0.158,-1.61,-0.84,-0.85,-0.59,0.55,-0.57,
0.16,-1.61,-0.84,-0.85,-0.60,0.59,-0.54,
0.163,-1.61,-0.84,-0.85,-0.62,0.61,-0.51,
0.163,-1.69,-0.88,-0.53,-0.62,0.61,-0.51,
0.165,-1.69,-0.88,-0.53,-0.64,0.61,-0.48,
0.167,-1.69,-0.88,-0.53,-0.65,0.58,-0.45,
0.167,-1.71,-0.86,-0.14,-0.65,0.58,-0.45,
0.169,-1.71,-0.86,-0.14,-0.66,0.54,-0.43,
0.174,-1.64,-0.94,0.15,-0.66,0.54,-0.43,
0.174,-1.64,-0.94,0.15,-0.67,0.49,-0.41,
0.174,-1.64,-0.94,0.15,-0.68,0.42,-0.40,
0.178,-1.55,-1.12,0.37,-0.68,0.42,-0.40,
0.178,-1.55,-1.12,0.37,-0.68,0.36,-0.40,
0.187,-1.55,-1.12,0.37,-0.68,0.28,-0.40,
0.187,-1.55,-1.12,0.37,-0.68,0.20,-0.41,
0.188,-1.27,-1.31,0.50,-0.68,0.20,-0.41,
0.188,-1.27,-1.31,0.50,-0.69,0.12,-0.42,
0.188,-1.27,-1.31,0.50,-0.69,0.04,-0.44,
0.189,-0.89,-1.42,0.46,-0.69,0.04,-0.44,
0.191,-0.89,-1.42,0.46,-0.68,-0.03,-0.46,
0.192,-0.89,-1.42,0.46,-0.68,-0.09,-0.49,
0.193,-0.43,-1.47,0.30,-0.68,-0.09,-0.49,
0.194,-0.43,-1.47,0.30,-0.66,-0.14,-0.52,
0.197,0.09,-1.53,0.13,-0.66,-0.14,-0.52,
0.198,0.09,-1.53,0.13,-0.65,-0.18,-0.55,
0.201,0.09,-1.53,0.13,-0.62,-0.22,-0.59,
0.203,0.09,-1.53,0.13,-0.59,-0.25,-0.63,
0.203,0.49,-1.54,-0.16,-0.59,-0.25,-0.63,
0.204,0.49,-1.54,-0.16,-0.55,-0.26,-0.68,
0.222,0.49,-1.54,-0.16,-0.52,-0.26,-0.72,
0.222,0.68,-1.49,-0.80,-0.52,-0.26,-0.72,
0.223,0.68,-1.49,-0.80,-0.48,-0.24,-0.76,
0.223,0.70,-1.34,-1.66,-0.48,-0.24,-0.76,
0.223,0.70,-1.34,-1.66,-0.44,-0.20,-0.80,
0.223,0.70,-1.34,-1.66,-0.41,-0.15,-0.84,
0.224,0.62,-1.18,-2.39,-0.41,-0.15,-0.84,
0.224,0.62,-1.18,-2.39,-0.37,-0.08,-0.88,
0.224,0.62,-1.18,-2.39,-0.34,-0.00,-0.91,
0.225,0.62,-1.18,-2.39,-0.30,0.08,-0.93,
0.225,0.46,-0.95,-2.93,-0.30,0.08,-0.93,
0.225,0.46,-0.95,-2.93,-0.26,0.17,-0.95,
0.227,0.46,-0.95,-2.93,-0.21,0.25,-0.96,
0.227,0.11,-0.89,-3.42,-0.21,0.25,-0.96,
0.23,0.11,-0.89,-3.42,-0.17,0.33,-0.95,
0.232,0.11,-0.89,-3.42,-0.14,0.41,-0.93,
0.232,-0.26,-0.83,-3.67,-0.14,0.41,-0.93,
0.234,-0.26,-0.83,-3.67,-0.10,0.51,-0.92,
0.237,-0.26,-0.83,-3.67,-0.05,0.62,-0.91,
0.238,0.02,-0.36,-3.56,-0.05,0.62,-0.91,
0.239,0.02,-0.36,-3.56,0.00,0.73,-0.91,
0.241,0.02,-0.36,-3.56,0.06,0.83,-0.90,
0.242,-0.09,0.13,-3.37,0.06,0.83,-0.90,
0.244,-0.09,0.13,-3.37,0.11,0.90,-0.89,
0.247,-0.09,0.13,-3.37,0.18,0.94,-0.88,
0.247,-0.28,0.35,-3.16,0.18,0.94,-0.88,
0.249,-0.28,0.35,-3.16,0.24,0.96,-0.86,
0.252,-0.28,0.35,-3.16,0.30,0.99,-0.87,
0.253,0.07,-0.52,-3.32,0.30,0.99,-0.87,
0.254,0.07,-0.52,-3.32,0.36,1.02,-0.89,
0.256,-0.15,-0.11,-3.38,0.36,1.02,-0.89,
0.257,-0.15,-0.11,-3.38,0.41,1.03,-0.89,
0.259,-0.15,-0.11,-3.38,0.44,1.05,-0.87,
0.262,-0.15,-0.11,-3.38,0.46,1.06,-0.83,
0.262,-0.99,0.53,-3.40,0.46,1.06,-0.83,
0.265,-0.99,0.53,-3.40,0.47,1.12,-0.75,
0.266,-0.99,0.53,-3.40,0.49,1.23,-0.63,
0.266,-2.57,0.41,-3.04,0.49,1.23,-0.63,
0.269,-2.57,0.41,-3.04,0.49,1.28,-0.52,
0.272,-2.57,0.41,-3.04,0.49,1.26,-0.43,
0.272,-1.02,0.93,-3.03,0.49,1.26,-0.43,
0.274,-1.02,0.93,-3.03,0.49,1.19,-0.37,
0.276,-0.06,1.14,-2.89,0.49,1.19,-0.37,
0.276,-0.06,1.14,-2.89,0.48,1.09,-0.32,
0.286,-0.06,1.14,-2.89,0.46,0.98,-0.30,
0.286,-0.06,1.14,-2.89,0.43,0.87,-0.29,
0.286,0.86,1.11,-2.94,0.43,0.87,-0.29,
0.286,0.86,1.11,-2.94,0.38,0.78,-0.30,
0.287,0.86,1.11,-2.94,0.33,0.72,-0.32,
0.287,1.39,0.75,-3.06,0.33,0.72,-0.32,
0.29,1.39,0.75,-3.06,0.27,0.69,-0.35,
0.291,1.39,0.75,-3.06,0.21,0.69,-0.38,
0.292,0.81,0.05,-2.88,0.21,0.69,-0.38,
0.293,0.81,0.05,-2.88,0.16,0.70,-0.38,
0.298,0.03,-0.55,-2.39,0.16,0.70,-0.38,
0.298,0.03,-0.55,-2.39,0.12,0.70,-0.39,
0.298,0.03,-0.55,-2.39,0.09,0.68,-0.39,
0.301,-0.05,-0.62,-1.83,0.09,0.68,-0.39,
0.302,-0.05,-0.62,-1.83,0.06,0.64,-0.39,
0.303,-0.05,-0.62,-1.83,0.04,0.59,-0.40,
0.306,-0.05,-0.62,-1.83,0.02,0.53,-0.42,
0.307,0.01,-0.49,-1.19,0.02,0.53,-0.42,
0.308,0.01,-0.49,-1.19,-0.00,0.46,-0.43,
0.315,-0.16,-0.49,-0.33,-0.00,0.46,-0.43,
0.315,-0.16,-0.49,-0.33,-0.02,0.38,-0.43,
0.315,-0.16,-0.49,-0.33,-0.04,0.27,-0.44,
0.316,-0.16,-0.49,-0.33,-0.06,0.16,-0.44,
0.316,-0.48,-0.57,0.56,-0.06,0.16,-0.44,
0.318,-0.48,-0.57,0.56,-0.08,0.04,-0.44,
0.321,-0.48,-0.57,0.56,-0.10,-0.05,-0.44,
0.321,-0.65,-0.70,0.83,-0.10,-0.05,-0.44,
0.323,-0.65,-0.70,0.83,-0.11,-0.11,-0.45,
0.326,-0.65,-0.70,0.83,-0.11,-0.17,-0.47,
0.326,-0.67,-0.86,0.86,-0.11,-0.17,-0.47,
0.328,-0.67,-0.86,0.86,-0.09,-0.23,-0.50,
0.332,-0.68,-0.91,1.19,-0.09,-0.23,-0.50,
0.332,-0.68,-0.91,1.19,-0.07,-0.30,-0.52,
0.333,-0.68,-0.91,1.19,-0.05,-0.39,-0.53,
0.336,-0.81,-0.88,1.72,-0.05,-0.39,-0.53,
0.336,-0.81,-0.88,1.72,-0.02,-0.48,-0.54,
0.338,-0.81,-0.88,1.72,0.00,-0.57,-0.54,
0.34,-0.81,-0.88,1.72,0.03,-0.64,-0.55,
0.341,-0.87,-0.85,2.01,0.03,-0.64,-0.55,
0.343,-0.87,-0.85,2.01,0.05,-0.71,-0.55,
0.346,-0.90,-0.84,2.13,0.05,-0.71,-0.55,
0.347,-0.90,-0.84,2.13,0.08,-0.77,-0.55,
0.348,-0.90,-0.84,2.13,0.10,-0.84,-0.56,
0.351,-0.90,-0.84,2.13,0.12,-0.90,-0.56,
0.351,-0.91,-0.86,2.22,0.12,-0.90,-0.56,
0.353,-0.91,-0.86,2.22,0.15,-0.96,-0.56,
0.356,-0.91,-0.86,2.22,0.18,-1.02,-0.56,
0.356,-0.90,-0.85,2.10,0.18,-1.02,-0.56,
0.358,-0.90,-0.85,2.10,0.20,-1.06,-0.56,
0.36,-0.85,-0.81,1.79,0.20,-1.06,-0.56,
0.361,-0.85,-0.81,1.79,0.23,-1.10,-0.55,
0.363,-0.85,-0.81,1.79,0.26,-1.13,-0.55,
0.366,-0.85,-0.81,1.79,0.29,-1.16,-0.54,
0.366,-0.75,-0.74,1.39,0.29,-1.16,-0.54,
0.368,-0.75,-0.74,1.39,0.31,-1.18,-0.53,
0.371,-0.75,-0.74,1.39,0.34,-1.20,-0.51,
0.385,-0.74,-0.73,0.93,0.34,-1.20,-0.51,
0.385,-0.74,-0.73,0.93,0.35,-1.23,-0.48,
0.385,-0.74,-0.73,0.93,0.36,-1.27,-0.43,
0.385,-1.18,-0.97,0.21,0.36,-1.27,-0.43,
0.385,-1.18,-0.97,0.21,0.37,-1.29,-0.38,
0.385,-1.18,-0.97,0.21,0.38,-1.27,-0.33,
0.386,-0.46,-0.58,-0.28,0.38,-1.27,-0.33,
0.386,-0.46,-0.58,-0.28,0.38,-1.23,-0.31,
0.386,-0.01,-0.16,-0.93,0.38,-1.23,-0.31,
0.386,-0.01,-0.16,-0.93,0.39,-1.16,-0.29,
0.39,-0.01,-0.16,-0.93,0.39,-1.07,-0.27,
0.391,-0.01,-0.16,-0.93,0.39,-0.98,-0.25,
0.391,-0.05,0.01,-1.59,0.39,-0.98,-0.25,
0.392,-0.05,0.01,-1.59,0.39,-0.88,-0.24,
0.396,-0.05,0.01,-1.59,0.38,-0.77,-0.22,
0.396,0.03,0.03,-2.24,0.38,-0.77,-0.22,
0.398,0.03,0.03,-2.24,0.37,-0.66,-0.20,
0.4,0.03,0.03,-2.24,0.35,-0.54,-0.18,
0.4,0.02,-0.02,-2.74,0.35,-0.54,-0.18,
0.403,0.02,-0.02,-2.74,0.33,-0.42,-0.15,
0.405,0.02,-0.02,-2.74,0.31,-0.30,-0.11,
0.405,-0.20,-0.08,-3.08,0.31,-0.30,-0.11,
0.408,-0.20,-0.08,-3.08,0.29,-0.17,-0.07,
0.411,-0.45,-0.16,-3.23,0.29,-0.17,-0.07,
0.411,-0.45,-0.16,-3.23,0.26,-0.05,-0.03,
0.426,-0.45,-0.16,-3.23,0.24,0.08,0.01,
0.426,-0.45,-0.16,-3.23,0.22,0.19,0.05,
0.426,-0.66,-0.25,-3.18,0.22,0.19,0.05,
0.426,-0.79,-0.37,-3.07,0.22,0.19,0.05,
0.427,-0.79,-0.37,-3.07,0.20,0.29,0.09,
0.427,-0.79,-0.37,-3.07,0.18,0.39,0.13,
0.427,-0.79,-0.37,-3.07,0.16,0.47,0.16,
0.427,-0.79,-0.37,-3.07,0.14,0.54,0.19,
0.427,-0.94,-0.60,-2.92,0.14,0.54,0.19,
0.427,-0.94,-0.60,-2.92,0.13,0.61,0.22,
0.431,-0.94,-0.60,-2.92,0.12,0.67,0.24,
0.432,-1.11,-0.91,-2.83,0.12,0.67,0.24,
0.433,-1.11,-0.91,-2.83,0.11,0.72,0.25,
0.435,-1.11,-0.91,-2.83,0.10,0.75,0.26,
0.435,-1.16,-1.20,-2.82,0.10,0.75,0.26,
0.438,-1.16,-1.20,-2.82,0.09,0.78,0.27,
0.44,-1.16,-1.20,-2.82,0.08,0.80,0.27,
0.44,-1.11,-1.37,-2.93,0.08,0.80,0.27,
0.443,-1.11,-1.37,-2.93,0.06,0.81,0.26,
0.445,-1.11,-1.37,-2.93,0.04,0.81,0.26,
0.445,-1.44,-1.58,-3.37,0.04,0.81,0.26,
0.448,-1.44,-1.58,-3.37,0.01,0.80,0.27,
0.45,-1.44,-1.58,-3.37,-0.03,0.80,0.27,
0.45,-1.66,-1.71,-3.95,-0.03,0.80,0.27,
0.453,-1.66,-1.71,-3.95,-0.07,0.81,0.27,
0.454,-1.66,-1.71,-3.95,-0.13,0.83,0.26,
0.455,-1.56,-1.79,-4.58,-0.13,0.83,0.26,
0.457,-1.56,-1.79,-4.58,-0.19,0.87,0.25,
0.46,-1.64,-1.91,-5.30,-0.19,0.87,0.25,
0.46,-1.64,-1.91,-5.30,-0.26,0.90,0.23,
0.463,-1.64,-1.91,-5.30,-0.35,0.94,0.22,
0.465,-1.74,-2.06,-5.97,-0.35,0.94,0.22,
0.465,-1.74,-2.06,-5.97,-0.44,0.98,0.22,
0.467,-1.74,-2.06,-5.97,-0.54,1.02,0.21,
0.47,-1.74,-2.06,-5.97,-0.65,1.06,0.22,
0.47,-1.71,-2.18,-6.49,-0.65,1.06,0.22,
0.472,-1.71,-2.18,-6.49,-0.76,1.10,0.22,
0.475,-1.71,-2.18,-6.49,-0.88,1.15,0.23,
0.476,-1.58,-2.19,-6.93,-0.88,1.15,0.23,
0.478,-1.58,-2.19,-6.93,-1.01,1.21,0.24,
0.482,-1.46,-2.19,-7.20,-1.01,1.21,0.24,
0.482,-1.46,-2.19,-7.20,-1.14,1.28,0.26,
0.485,-1.46,-2.19,-7.20,-1.27,1.36,0.27,
0.485,-1.41,-2.29,-7.34,-1.27,1.36,0.27,
0.485,-1.41,-2.29,-7.34,-1.40,1.46,0.28,
0.487,-1.41,-2.29,-7.34,-1.54,1.57,0.28,
0.489,-1.41,-2.29,-7.34,-1.69,1.69,0.28,
0.49,-1.49,-2.59,-7.29,-1.69,1.69,0.28,
0.493,-1.49,-2.59,-7.29,-1.84,1.82,0.28,
0.495,-1.72,-3.12,-7.03,-1.84,1.82,0.28,
0.495,-1.72,-3.12,-7.03,-1.99,1.96,0.28,
0.516,-2.03,-3.79,-6.62,-1.99,1.96,0.28,
0.516,-2.03,-3.79,-6.62,-2.14,2.10,0.27,
0.516,-2.03,-3.79,-6.62,-2.29,2.24,0.26,
0.517,-2.03,-3.79,-6.62,-2.45,2.37,0.25,
0.517,-2.29,-4.38,-5.85,-2.45,2.37,0.25,
0.517,-2.29,-4.38,-5.85,-2.59,2.50,0.24,
0.517,-2.29,-4.38,-5.85,-2.71,2.60,0.23,
0.517,-2.29,-4.38,-5.85,-2.81,2.68,0.21,
0.517,-2.54,-4.87,-4.76,-2.81,2.68,0.21,
0.518,-2.54,-4.87,-4.76,-2.88,2.76,0.20,
0.518,-2.54,-4.87,-4.76,-2.93,2.82,0.18,
0.518,-2.80,-5.24,-3.56,-2.93,2.82,0.18,
0.518,-2.80,-5.24,-3.56,-2.94,2.87,0.16,
0.523,-2.80,-5.24,-3.56,-2.93,2.91,0.14,
0.523,-3.11,-5.47,-2.49,-2.93,2.91,0.14,
0.523,-3.11,-5.47,-2.49,-2.90,2.96,0.12,
0.524,-3.11,-5.47,-2.49,-2.84,2.99,0.10,
0.524,-3.39,-5.76,-1.70,-2.84,2.99,0.10,
0.526,-3.39,-5.76,-1.70,-2.75,3.01,0.08,
0.535,-3.39,-5.76,-1.70,-2.66,3.03,0.06,
0.535,-3.64,-6.09,-1.28,-2.66,3.03,0.06,
0.535,-3.64,-6.09,-1.28,-2.55,3.03,0.05,
0.535,-3.86,-6.44,-1.29,-2.55,3.03,0.05,
0.536,-3.86,-6.44,-1.29,-2.43,3.03,0.05,
0.553,-3.86,-6.44,-1.29,-2.30,3.03,0.04,
0.553,-3.86,-6.44,-1.29,-2.17,3.04,0.04,
0.554,-3.87,-6.81,-1.62,-2.17,3.04,0.04,
0.554,-3.87,-6.81,-1.62,-2.05,3.05,0.03,
0.555,-3.77,-7.20,-2.21,-2.05,3.05,0.03,
0.555,-3.77,-7.20,-2.21,-1.93,3.07,0.01,
0.555,-3.77,-7.20,-2.21,-1.82,3.10,-0.00,
0.556,-3.77,-7.20,-2.21,-1.71,3.14,-0.03,
0.556,-3.59,-7.58,-2.90,-1.71,3.14,-0.03,
0.556,-3.59,-7.58,-2.90,-1.61,3.19,-0.05,
0.556,-3.40,-7.96,-3.60,-1.61,3.19,-0.05,
0.557,-3.40,-7.96,-3.60,-1.52,3.25,-0.09,
0.557,-3.40,-7.96,-3.60,-1.43,3.32,-0.14,
0.559,-3.17,-8.31,-4.22,-1.43,3.32,-0.14,
0.559,-3.17,-8.31,-4.22,-1.35,3.40,-0.19,
0.561,-3.17,-8.31,-4.22,-1.28,3.48,-0.24,
0.573,-3.03,-8.55,-4.76,-1.28,3.48,-0.24,
0.573,-3.03,-8.55,-4.76,-1.21,3.56,-0.30,
0.573,-3.03,-8.55,-4.76,-1.15,3.66,-0.37,
0.574,-2.99,-8.75,-5.20,-1.15,3.66,-0.37,
0.574,-2.99,-8.75,-5.20,-1.10,3.76,-0.43,
0.574,-2.99,-8.75,-5.20,-1.05,3.85,-0.49,
0.574,-2.99,-8.75,-5.20,-1.00,3.96,-0.56,
0.575,-3.05,-8.88,-5.52,-1.00,3.96,-0.56,
0.576,-3.05,-8.88,-5.52,-0.95,4.06,-0.62,
0.579,-3.05,-8.88,-5.52,-0.91,4.17,-0.69,
0.579,-3.12,-9.03,-5.77,-0.91,4.17,-0.69,
0.601,-3.12,-9.03,-5.77,-0.87,4.28,-0.76,
0.601,-3.12,-9.03,-5.77,-0.83,4.39,-0.82,
0.602,-3.13,-9.16,-6.00,-0.83,4.39,-0.82,
0.602,-3.13,-9.16,-6.00,-0.79,4.50,-0.89,
0.602,-3.13,-9.16,-6.00,-0.76,4.62,-0.96,
0.602,-3.10,-9.23,-6.25,-0.76,4.62,-0.96,
0.603,-3.10,-9.23,-6.25,-0.74,4.74,-1.02,
0.603,-3.10,-9.23,-6.25,-0.72,4.86,-1.09,
0.603,-3.10,-9.31,-6.44,-0.72,4.86,-1.09,
0.603,-3.10,-9.31,-6.44,-0.70,4.98,-1.15,
0.603,-3.10,-9.31,-6.44,-0.68,5.10,-1.22,
0.604,-3.10,-9.37,-6.55,-0.68,5.10,-1.22,
0.604,-3.10,-9.37,-6.55,-0.67,5.22,-1.29,
0.604,-3.10,-9.37,-6.55,-0.66,5.34,-1.36,
0.604,-3.08,-9.45,-6.61,-0.66,5.34,-1.36,
0.606,-3.08,-9.45,-6.61,-0.65,5.46,-1.42,
0.608,-3.08,-9.45,-6.61,-0.65,5.57,-1.49,
0.609,-3.10,-9.54,-6.60,-0.65,5.57,-1.49,
0.61,-3.10,-9.54,-6.60,-0.64,5.68,-1.56,
0.614,-3.07,-9.61,-6.48,-0.64,5.68,-1.56,
0.614,-3.07,-9.61,-6.48,-0.64,5.79,-1.62,
0.616,-3.07,-9.61,-6.48,-0.64,5.89,-1.69,
0.618,-3.01,-9.63,-6.33,-0.64,5.89,-1.69,
0.619,-3.01,-9.63,-6.33,-0.64,5.99,-1.76,
0.621,-3.01,-9.63,-6.33,-0.64,6.08,-1.82,
0.624,-3.01,-9.63,-6.33,-0.65,6.18,-1.90,
0.625,-2.89,-9.64,-6.08,-0.65,6.18,-1.90,
0.626,-2.89,-9.64,-6.08,-0.65,6.26,-1.97,
0.629,-2.89,-9.64,-6.08,-0.65,6.34,-2.03,
0.63,-2.75,-9.54,-5.85,-0.65,6.34,-2.03,
0.632,-2.75,-9.54,-5.85,-0.66,6.42,-2.10,
0.635,-2.70,-9.41,-5.56,-0.66,6.42,-2.10,
0.635,-2.70,-9.41,-5.56,-0.66,6.50,-2.17,
0.635,-2.70,-9.41,-5.56,-0.66,6.57,-2.23,
0.639,-2.61,-9.29,-5.15,-0.66,6.57,-2.23,
0.639,-2.61,-9.29,-5.15,-0.66,6.63,-2.30,
0.64,-2.61,-9.29,-5.15,-0.66,6.69,-2.36,
0.643,-2.61,-9.29,-5.15,-0.65,6.75,-2.43,
0.643,-2.55,-9.16,-4.75,-0.65,6.75,-2.43,
0.646,-2.55,-9.16,-4.75,-0.65,6.81,-2.49,
0.649,-2.55,-9.16,-4.75,-0.65,6.86,-2.55,
0.65,-2.42,-9.06,-4.34,-0.65,6.86,-2.55,
0.651,-2.42,-9.06,-4.34,-0.64,6.90,-2.61,
0.653,-2.42,-9.06,-4.34,-0.63,6.93,-2.68,
0.654,-2.20,-9.01,-3.86,-0.63,6.93,-2.68,
0.655,-2.20,-9.01,-3.86,-0.63,6.95,-2.75,
0.658,-2.20,-9.01,-3.86,-0.61,6.96,-2.82,
0.658,-1.99,-8.95,-3.33,-0.61,6.96,-2.82,
0.66,-1.99,-8.95,-3.33,-0.60,6.96,-2.90,
0.663,-1.99,-8.95,-3.33,-0.58,6.95,-2.98,
0.663,-1.86,-8.96,-2.87,-0.58,6.95,-2.98,
0.666,-1.86,-8.96,-2.87,-0.56,6.95,-3.05,
0.668,-1.86,-8.96,-2.87,-0.54,6.93,-3.14,
0.668,-1.74,-8.92,-2.43,-0.54,6.93,-3.14,
0.67,-1.74,-8.92,-2.43,-0.52,6.91,-3.22,
0.673,-1.74,-8.92,-2.43,-0.50,6.89,-3.30,
0.673,-1.61,-8.84,-2.05,-0.50,6.89,-3.30,
0.675,-1.61,-8.84,-2.05,-0.48,6.86,-3.39,
0.678,-1.61,-8.84,-2.05,-0.46,6.83,-3.48,
0.678,-1.40,-8.75,-1.75,-0.46,6.83,-3.48,
0.682,-1.40,-8.75,-1.75,-0.45,6.79,-3.57,
0.688,-1.44,-8.80,-1.38,-0.45,6.79,-3.57,
0.688,-1.44,-8.80,-1.38,-0.43,6.76,-3.66,
0.689,-1.44,-8.80,-1.38,-0.42,6.71,-3.74,
0.689,-1.44,-8.80,-1.38,-0.41,6.66,-3.82,
0.689,-1.46,-8.74,-1.04,-0.41,6.66,-3.82,
0.692,-1.46,-8.74,-1.04,-0.40,6.61,-3.91,
