
time,ax,ay,az,wx,wy,wz,
0.12,-0.11,-0.10,-0.10,-0.10,0.53,0.26,
0.123,-0.11,-0.10,-0.10,-0.12,0.56,0.26,
0.14,-0.11,-0.10,-0.10,-0.14,0.59,0.27,
0.14,-0.17,-0.23,0.27,-0.14,0.59,0.27,
0.141,-0.17,-0.23,0.27,-0.16,0.62,0.27,
0.141,-0.17,-0.23,0.27,-0.17,0.64,0.27,
0.141,-0.30,-0.39,0.73,-0.17,0.64,0.27,
0.142,-0.30,-0.39,0.73,-0.18,0.65,0.28,
0.143,-0.75,-0.44,0.98,-0.18,0.65,0.28,
0.143,-0.75,-0.44,0.98,-0.20,0.67,0.29,
0.144,-0.75,-0.44,0.98,-0.22,0.68,0.30,
0.147,-0.72,-0.48,1.41,-0.22,0.68,0.30,
0.148,-0.72,-0.48,1.41,-0.24,0.67,0.30,
0.148,-0.72,-0.48,1.41,-0.25,0.66,0.30,
0.148,-0.79,-0.58,1.95,-0.25,0.66,0.30,
0.149,-0.79,-0.58,1.95,-0.26,0.64,0.30,
0.15,-0.79,-0.58,1.95,-0.26,0.61,0.30,
0.152,-0.93,-0.73,2.55,-0.26,0.61,0.30,
0.153,-0.93,-0.73,2.55,-0.25,0.57,0.29,
0.153,-0.93,-0.73,2.55,-0.24,0.52,0.29,
0.155,-1.06,-0.87,3.07,-0.24,0.52,0.29,
0.155,-1.06,-0.87,3.07,-0.22,0.46,0.28,
0.157,-1.06,-0.87,3.07,-0.20,0.40,0.27,
0.159,-1.06,-0.87,3.07,-0.16,0.33,0.26,
0.16,-1.12,-0.98,3.42,-0.16,0.33,0.26,
0.162,-1.12,-0.98,3.42,-0.13,0.26,0.25,
0.164,-1.12,-0.98,3.42,-0.10,0.19,0.24,
0.164,-1.21,-1.01,3.34,-0.10,0.19,0.24,
0.168,-1.21,-1.01,3.34,-0.07,0.14,0.23,
0.17,-1.21,-1.01,3.34,-0.04,0.08,0.23,
0.17,-1.25,-0.98,2.97,-0.04,0.08,0.23,
0.172,-1.25,-0.98,2.97,-0.02,0.03,0.22,
0.174,-1.12,-0.94,2.55,-0.02,0.03,0.22,
0.175,-1.12,-0.94,2.55,-0.00,-0.02,0.21,
0.178,-1.12,-0.94,2.55,0.02,-0.07,0.21,
0.18,-1.12,-0.94,2.55,0.04,-0.11,0.20,
0.18,-0.96,-0.92,2.10,0.04,-0.11,0.20,
0.183,-0.96,-0.92,2.10,0.06,-0.15,0.20,
0.186,-0.96,-0.92,2.10,0.08,-0.19,0.19,
0.186,-0.74,-0.95,1.58,0.08,-0.19,0.19,
0.187,-0.74,-0.95,1.58,0.09,-0.22,0.18,
0.19,-0.74,-0.95,1.58,0.11,-0.25,0.16,
0.19,-0.53,-1.02,1.10,0.11,-0.25,0.16,
0.194,-0.53,-1.02,1.10,0.13,-0.27,0.15,
0.194,-0.53,-1.02,1.10,0.14,-0.28,0.14,
0.194,-0.37,-1.11,0.67,0.14,-0.28,0.14,
0.196,-0.37,-1.11,0.67,0.16,-0.29,0.13,
0.2,-0.37,-1.11,0.67,0.17,-0.29,0.12,
0.2,-0.25,-1.14,0.31,0.17,-0.29,0.12,
0.202,-0.25,-1.14,0.31,0.19,-0.29,0.11,
0.204,-0.25,-1.14,0.31,0.20,-0.28,0.11,
0.204,-0.14,-1.14,0.07,0.20,-0.28,0.11,
0.207,-0.14,-1.14,0.07,0.22,-0.26,0.10,
0.209,-0.14,-1.14,0.07,0.23,-0.24,0.10,
0.209,-0.09,-1.10,-0.15,0.23,-0.24,0.10,
0.211,-0.09,-1.10,-0.15,0.25,-0.22,0.10,
0.214,-0.09,-1.10,-0.15,0.26,-0.20,0.11,
0.214,-0.08,-1.06,-0.30,0.26,-0.20,0.11,
0.217,-0.08,-1.06,-0.30,0.28,-0.17,0.11,
0.219,-0.08,-1.06,-0.30,0.29,-0.14,0.12,
0.219,-0.04,-1.05,-0.43,0.29,-0.14,0.12,
0.221,-0.04,-1.05,-0.43,0.30,-0.11,0.12,
0.224,-0.04,-1.05,-0.43,0.31,-0.08,0.13,
0.224,-0.04,-1.02,-0.56,0.31,-0.08,0.13,
0.226,-0.04,-1.02,-0.56,0.32,-0.05,0.14,
0.229,-0.04,-1.02,-0.56,0.33,-0.02,0.15,
0.229,-0.01,-1.03,-0.65,0.33,-0.02,0.15,
0.231,-0.01,-1.03,-0.65,0.33,0.02,0.16,
0.234,-0.01,-1.03,-0.71,0.33,0.02,0.16,
0.234,-0.01,-1.03,-0.71,0.34,0.04,0.17,
0.236,-0.01,-1.03,-0.71,0.34,0.07,0.18,
0.239,-0.01,-1.03,-0.71,0.33,0.10,0.19,
0.239,-0.04,-1.07,-0.71,0.33,0.10,0.19,
0.241,-0.04,-1.07,-0.71,0.33,0.12,0.20,
0.244,-0.04,-1.07,-0.71,0.33,0.14,0.21,
0.244,-0.08,-1.09,-0.66,0.33,0.14,0.21,
0.246,-0.08,-1.09,-0.66,0.32,0.16,0.21,
0.258,-0.14,-1.13,-0.56,0.32,0.16,0.21,
0.259,-0.14,-1.13,-0.56,0.32,0.17,0.22,
0.259,-0.14,-1.13,-0.56,0.31,0.18,0.23,
0.259,-0.14,-1.13,-0.56,0.30,0.19,0.24,
0.259,-0.17,-1.15,-0.47,0.30,0.19,0.24,
0.26,-0.17,-1.15,-0.47,0.29,0.19,0.25,
0.26,-0.17,-1.15,-0.47,0.27,0.19,0.25,
0.26,-0.23,-1.17,-0.38,0.27,0.19,0.25,
0.261,-0.23,-1.17,-0.38,0.26,0.19,0.26,
0.264,-0.23,-1.17,-0.38,0.24,0.18,0.27,
0.264,-0.25,-1.18,-0.29,0.24,0.18,0.27,
0.286,-0.25,-1.18,-0.29,0.22,0.17,0.27,
0.286,-0.25,-1.18,-0.29,0.20,0.16,0.28,
0.286,-0.25,-1.17,-0.19,0.20,0.16,0.28,
0.287,-0.25,-1.17,-0.19,0.18,0.15,0.28,
0.287,-0.25,-1.17,-0.19,0.16,0.14,0.28,
0.287,-0.28,-1.18,-0.10,0.16,0.14,0.28,
0.287,-0.28,-1.18,-0.10,0.14,0.12,0.28,
0.287,-0.28,-1.18,-0.10,0.12,0.11,0.28,
0.287,-0.30,-1.16,-0.01,0.12,0.11,0.28,
0.288,-0.30,-1.16,-0.01,0.10,0.09,0.29,
0.288,-0.30,-1.16,-0.01,0.08,0.07,0.28,
0.288,-0.32,-1.11,0.06,0.08,0.07,0.28,
0.288,-0.32,-1.11,0.06,0.05,0.05,0.28,
0.289,-0.32,-1.11,0.06,0.03,0.03,0.28,
0.302,-0.36,-1.04,0.09,0.03,0.03,0.28,
0.302,-0.36,-1.04,0.09,0.01,0.01,0.28,
0.303,-0.36,-1.04,0.09,-0.01,-0.01,0.28,
0.303,-0.38,-0.97,0.13,-0.01,-0.01,0.28,
0.303,-0.38,-0.97,0.13,-0.04,-0.03,0.28,
0.303,-0.38,-0.97,0.13,-0.05,-0.05,0.28,
0.304,-0.39,-0.92,0.13,-0.05,-0.05,0.28,
0.304,-0.39,-0.92,0.13,-0.08,-0.07,0.28,
0.304,-0.37,-0.90,0.10,-0.08,-0.07,0.28,
0.304,-0.37,-0.90,0.10,-0.10,-0.09,0.28,
0.307,-0.37,-0.90,0.10,-0.11,-0.11,0.28,
0.308,-0.37,-0.90,0.10,-0.13,-0.12,0.28,
0.308,-0.33,-0.89,0.07,-0.13,-0.12,0.28,
0.31,-0.33,-0.89,0.07,-0.15,-0.13,0.28,
0.313,-0.33,-0.89,0.07,-0.16,-0.14,0.28,
0.313,-0.29,-0.90,0.02,-0.16,-0.14,0.28,
0.316,-0.29,-0.90,0.02,-0.18,-0.15,0.28,
0.318,-0.29,-0.90,0.02,-0.19,-0.16,0.28,
0.319,-0.23,-0.90,-0.00,-0.19,-0.16,0.28,
0.321,-0.23,-0.90,-0.00,-0.20,-0.16,0.27,
0.323,-0.23,-0.90,-0.00,-0.21,-0.16,0.27,
0.323,-0.17,-0.88,-0.01,-0.21,-0.16,0.27,
0.326,-0.17,-0.88,-0.01,-0.21,-0.17,0.27,
0.328,-0.17,-0.88,-0.01,-0.22,-0.17,0.26,
0.328,-0.12,-0.88,0.03,-0.22,-0.17,0.26,
0.331,-0.12,-0.88,0.03,-0.22,-0.18,0.26,
0.333,-0.12,-0.88,0.03,-0.22,-0.18,0.26,
0.333,-0.07,-0.86,0.08,-0.22,-0.18,0.26,
0.335,-0.07,-0.86,0.08,-0.21,-0.18,0.25,
0.338,-0.07,-0.86,0.08,-0.20,-0.19,0.25,
0.338,-0.05,-0.84,0.14,-0.20,-0.19,0.25,
0.34,-0.05,-0.84,0.14,-0.19,-0.19,0.25,
0.343,-0.05,-0.84,0.14,-0.18,-0.19,0.24,
0.343,-0.00,-0.83,0.15,-0.18,-0.19,0.24,
0.346,-0.00,-0.83,0.15,-0.17,-0.20,0.24,
0.348,-0.00,-0.83,0.15,-0.15,-0.20,0.23,
0.348,0.05,-0.82,0.17,-0.15,-0.20,0.23,
0.355,0.05,-0.82,0.17,-0.13,-0.20,0.23,
0.356,0.09,-0.79,0.17,-0.13,-0.20,0.23,
0.356,0.09,-0.79,0.17,-0.12,-0.20,0.22,
0.356,0.09,-0.79,0.17,-0.10,-0.19,0.21,
0.358,0.09,-0.79,0.17,-0.08,-0.19,0.20,
0.359,0.11,-0.69,0.16,-0.08,-0.19,0.20,
0.36,0.11,-0.69,0.16,-0.06,-0.19,0.19,
0.363,0.08,-0.60,0.10,-0.06,-0.19,0.19,
0.363,0.08,-0.60,0.10,-0.04,-0.19,0.18,
0.365,0.08,-0.60,0.10,-0.02,-0.19,0.17,
0.368,0.02,-0.49,-0.01,-0.02,-0.19,0.17,
0.368,0.02,-0.49,-0.01,0.00,-0.19,0.16,
0.37,0.02,-0.49,-0.01,0.02,-0.19,0.15,
0.374,-0.03,-0.38,-0.15,0.02,-0.19,0.15,
0.375,-0.03,-0.38,-0.15,0.04,-0.19,0.14,
0.375,-0.03,-0.38,-0.15,0.05,-0.19,0.13,
0.378,-0.03,-0.38,-0.15,0.06,-0.19,0.12,
0.378,-0.10,-0.28,-0.32,0.06,-0.19,0.12,
0.38,-0.10,-0.28,-0.32,0.07,-0.19,0.12,
0.383,-0.15,-0.19,-0.52,0.07,-0.19,0.12,
0.383,-0.15,-0.19,-0.52,0.07,-0.19,0.11,
0.385,-0.15,-0.19,-0.52,0.08,-0.19,0.11,
0.388,-0.22,-0.09,-0.65,0.08,-0.19,0.11,
0.388,-0.22,-0.09,-0.65,0.08,-0.19,0.10,
0.39,-0.22,-0.09,-0.65,0.08,-0.20,0.10,
0.393,-0.27,-0.02,-0.80,0.08,-0.20,0.10,
0.393,-0.27,-0.02,-0.80,0.07,-0.20,0.10,
0.397,-0.27,-0.02,-0.80,0.07,-0.21,0.09,
0.397,-0.27,-0.02,-0.80,0.06,-0.21,0.09,
0.397,-0.31,0.04,-0.96,0.06,-0.21,0.09,
0.4,-0.31,0.04,-0.96,0.05,-0.22,0.09,
0.403,-0.31,0.04,-0.96,0.04,-0.23,0.09,
0.403,-0.29,0.08,-1.12,0.04,-0.23,0.09,
0.405,-0.29,0.08,-1.12,0.02,-0.23,0.09,
0.407,-0.29,0.08,-1.12,0.01,-0.24,0.09,
0.408,-0.27,0.13,-1.28,0.01,-0.24,0.09,
0.41,-0.27,0.13,-1.28,-0.01,-0.24,0.08,
0.412,-0.27,0.13,-1.28,-0.02,-0.24,0.08,
0.413,-0.24,0.19,-1.39,-0.02,-0.24,0.08,
0.415,-0.24,0.19,-1.39,-0.04,-0.24,0.08,
0.417,-0.24,0.19,-1.39,-0.06,-0.23,0.08,
0.418,-0.25,0.20,-1.43,-0.06,-0.23,0.08,
0.42,-0.25,0.20,-1.43,-0.08,-0.23,0.08,
0.423,-0.25,0.20,-1.43,-0.10,-0.22,0.07,
0.423,-0.24,0.25,-1.45,-0.10,-0.22,0.07,
0.424,-0.24,0.25,-1.45,-0.12,-0.22,0.07,
0.427,-0.24,0.25,-1.45,-0.13,-0.21,0.07,
0.427,-0.23,0.27,-1.40,-0.13,-0.21,0.07,
0.429,-0.23,0.27,-1.40,-0.15,-0.20,0.08,
0.432,-0.24,0.29,-1.31,-0.15,-0.20,0.08,
0.432,-0.24,0.29,-1.31,-0.16,-0.20,0.08,
0.437,-0.24,0.29,-1.31,-0.17,-0.19,0.08,
0.437,-0.24,0.29,-1.31,-0.18,-0.18,0.08,
0.437,-0.23,0.31,-1.22,-0.18,-0.18,0.08,
0.439,-0.23,0.31,-1.22,-0.19,-0.17,0.08,
0.442,-0.23,0.31,-1.22,-0.19,-0.16,0.09,
0.442,-0.21,0.34,-1.12,-0.19,-0.16,0.09,
0.444,-0.21,0.34,-1.12,-0.19,-0.14,0.09,
0.447,-0.21,0.34,-1.12,-0.20,-0.13,0.09,
0.447,-0.26,0.35,-1.02,-0.20,-0.13,0.09,
0.453,-0.26,0.35,-1.02,-0.20,-0.11,0.09,
0.453,-0.82,0.52,-1.25,-0.20,-0.11,0.09,
0.453,-0.82,0.52,-1.25,-0.21,-0.08,0.11,
0.469,-0.82,0.52,-1.25,-0.22,-0.06,0.14,
0.469,-0.82,0.52,-1.25,-0.22,-0.05,0.16,
0.469,-0.70,0.65,-1.12,-0.22,-0.05,0.16,
0.469,-0.70,0.65,-1.12,-0.23,-0.04,0.17,
0.469,-0.70,0.65,-1.12,-0.23,-0.04,0.17,
0.469,-0.54,0.67,-0.84,-0.23,-0.04,0.17,
0.47,-0.54,0.67,-0.84,-0.23,-0.05,0.18,
0.47,-0.54,0.67,-0.84,-0.22,-0.06,0.18,
0.47,-0.66,0.49,-0.61,-0.22,-0.06,0.18,
0.47,-0.66,0.49,-0.61,-0.21,-0.07,0.18,
0.472,-0.66,0.49,-0.61,-0.20,-0.08,0.18,
0.473,-0.80,0.29,-0.24,-0.20,-0.08,0.18,
0.474,-0.80,0.29,-0.24,-0.18,-0.10,0.18,
0.477,-0.80,0.29,-0.24,-0.16,-0.11,0.18,
0.477,-0.81,0.35,-0.09,-0.16,-0.11,0.18,
0.479,-0.81,0.35,-0.09,-0.14,-0.11,0.18,
0.482,-0.81,0.35,-0.09,-0.12,-0.12,0.17,
0.482,-0.60,0.46,-0.02,-0.12,-0.12,0.17,
0.485,-0.60,0.46,-0.02,-0.10,-0.13,0.17,
0.487,-0.60,0.46,-0.02,-0.08,-0.14,0.16,
0.487,-0.54,0.51,0.02,-0.08,-0.14,0.16,
0.489,-0.54,0.51,0.02,-0.06,-0.15,0.16,
0.492,-0.63,0.49,-0.01,-0.06,-0.15,0.16,
0.492,-0.63,0.49,-0.01,-0.05,-0.15,0.16,
0.495,-0.63,0.49,-0.01,-0.04,-0.16,0.16,
0.497,-0.63,0.49,-0.01,-0.02,-0.16,0.16,
0.497,-0.65,0.45,-0.08,-0.02,-0.16,0.16,
0.499,-0.65,0.45,-0.08,-0.02,-0.16,0.16,
0.504,-0.65,0.45,-0.08,-0.01,-0.17,0.16,
0.504,-0.63,0.44,-0.17,-0.01,-0.17,0.16,
0.504,-0.63,0.44,-0.17,-0.01,-0.17,0.16,
0.506,-0.63,0.44,-0.17,-0.01,-0.16,0.16,
0.506,-0.61,0.47,-0.24,-0.01,-0.16,0.16,
0.509,-0.61,0.47,-0.24,-0.01,-0.17,0.16,
0.511,-0.61,0.47,-0.24,-0.01,-0.17,0.16,
0.512,-0.62,0.50,-0.34,-0.01,-0.17,0.16,
0.514,-0.62,0.50,-0.34,-0.01,-0.16,0.15,
0.517,-0.62,0.54,-0.39,-0.01,-0.16,0.15,
0.517,-0.62,0.54,-0.39,-0.01,-0.16,0.15,
0.52,-0.62,0.54,-0.39,-0.02,-0.16,0.15,
0.521,-0.59,0.59,-0.45,-0.02,-0.16,0.15,
0.521,-0.59,0.59,-0.45,-0.02,-0.16,0.15,
0.524,-0.59,0.59,-0.45,-0.03,-0.16,0.15,
0.526,-0.59,0.59,-0.45,-0.04,-0.16,0.15,
0.526,-0.58,0.60,-0.44,-0.04,-0.16,0.15,
0.529,-0.58,0.60,-0.44,-0.05,-0.16,0.15,
0.535,-0.56,0.63,-0.42,-0.05,-0.16,0.15,
0.535,-0.56,0.63,-0.42,-0.05,-0.16,0.14,
0.535,-0.56,0.63,-0.42,-0.06,-0.16,0.14,
0.537,-0.56,0.63,-0.42,-0.07,-0.17,0.14,
0.537,-0.57,0.64,-0.41,-0.07,-0.17,0.14,
0.538,-0.57,0.64,-0.41,-0.08,-0.17,0.13,
0.543,-0.60,0.64,-0.40,-0.08,-0.17,0.13,
0.543,-0.60,0.64,-0.40,-0.08,-0.17,0.13,
0.545,-0.60,0.64,-0.40,-0.09,-0.18,0.12,
0.547,-0.60,0.64,-0.40,-0.09,-0.18,0.12,
0.547,-0.60,0.66,-0.38,-0.09,-0.18,0.12,
0.549,-0.60,0.66,-0.38,-0.10,-0.19,0.12,
0.552,-0.60,0.66,-0.38,-0.10,-0.19,0.12,
0.552,-0.58,0.69,-0.37,-0.10,-0.19,0.12,
0.554,-0.58,0.69,-0.37,-0.10,-0.20,0.11,
0.557,-0.58,0.69,-0.37,-0.10,-0.20,0.11,
0.557,-0.52,0.70,-0.35,-0.10,-0.20,0.11,
0.558,-0.52,0.70,-0.35,-0.10,-0.20,0.11,
0.561,-0.48,0.73,-0.33,-0.10,-0.20,0.11,
0.562,-0.48,0.73,-0.33,-0.10,-0.20,0.10,
0.564,-0.48,0.73,-0.33,-0.10,-0.20,0.09,
0.567,-0.48,0.73,-0.33,-0.09,-0.20,0.09,
0.567,-0.48,0.74,-0.31,-0.09,-0.20,0.09,
0.571,-0.48,0.74,-0.31,-0.09,-0.20,0.09,
0.571,-0.48,0.74,-0.31,-0.08,-0.20,0.08,
0.571,-0.51,0.75,-0.32,-0.08,-0.20,0.08,
0.573,-0.51,0.75,-0.32,-0.07,-0.20,0.08,
0.576,-0.55,0.79,-0.34,-0.07,-0.20,0.08,
0.576,-0.55,0.79,-0.34,-0.06,-0.20,0.08,
0.578,-0.55,0.79,-0.34,-0.05,-0.20,0.08,
0.581,-0.55,0.79,-0.34,-0.04,-0.19,0.07,
0.581,-0.56,0.84,-0.37,-0.04,-0.19,0.07,
0.584,-0.56,0.84,-0.37,-0.03,-0.19,0.07,
0.586,-0.56,0.84,-0.37,-0.02,-0.18,0.08,
0.587,-0.59,0.88,-0.39,-0.02,-0.18,0.08,
0.588,-0.59,0.88,-0.39,-0.01,-0.17,0.08,
0.591,-0.65,0.92,-0.43,-0.01,-0.17,0.08,
0.591,-0.65,0.92,-0.43,-0.00,-0.16,0.08,
0.593,-0.65,0.92,-0.43,0.00,-0.16,0.09,
0.596,-0.65,0.92,-0.43,0.00,-0.15,0.09,
0.596,-0.72,0.94,-0.45,0.00,-0.15,0.09,
0.598,-0.72,0.94,-0.45,0.01,-0.14,0.10,
0.602,-0.72,0.94,-0.45,0.01,-0.14,0.10,
0.602,-0.72,0.98,-0.41,0.01,-0.14,0.10,
0.603,-0.72,0.98,-0.41,0.02,-0.14,0.11,
0.606,-0.70,1.00,-0.35,0.02,-0.14,0.11,
0.606,-0.70,1.00,-0.35,0.02,-0.14,0.11,
0.608,-0.70,1.00,-0.35,0.02,-0.14,0.12,
0.611,-0.70,1.00,-0.35,0.03,-0.14,0.12,
0.611,-0.65,1.02,-0.32,0.03,-0.14,0.12,
0.614,-0.65,1.02,-0.32,0.03,-0.15,0.12,
0.616,-0.65,1.02,-0.32,0.03,-0.16,0.12,
0.617,-0.57,1.02,-0.29,0.03,-0.16,0.12,
0.618,-0.57,1.02,-0.29,0.04,-0.16,0.12,
0.634,-0.57,1.02,-0.29,0.04,-0.17,0.12,
0.634,-0.48,1.00,-0.32,0.04,-0.17,0.12,
0.634,-0.48,1.00,-0.32,0.04,-0.18,0.11,
0.635,-0.48,1.00,-0.32,0.04,-0.18,0.11,
0.635,-0.39,0.98,-0.34,0.04,-0.18,0.11,
0.635,-0.39,0.98,-0.34,0.04,-0.19,0.10,
0.635,-0.39,0.98,-0.34,0.03,-0.19,0.10,
0.635,-0.33,1.01,-0.36,0.03,-0.19,0.10,
0.638,-0.33,1.01,-0.36,0.03,-0.19,0.08,
0.638,-0.33,1.01,-0.36,0.03,-0.19,0.08,
0.639,-0.29,1.03,-0.36,0.03,-0.19,0.08,
0.639,-0.29,1.03,-0.36,0.03,-0.19,0.07,
0.641,-0.30,1.08,-0.34,0.03,-0.19,0.07,
0.641,-0.30,1.08,-0.34,0.02,-0.19,0.07,
0.643,-0.30,1.08,-0.34,0.02,-0.19,0.06,
0.646,-0.30,1.08,-0.34,0.02,-0.19,0.06,
0.646,-0.32,1.14,-0.28,0.02,-0.19,0.06,
0.651,-0.32,1.14,-0.28,0.01,-0.19,0.06,
0.652,-0.32,1.14,-0.28,0.01,-0.19,0.06,
0.653,-0.32,1.14,-0.28,0.00,-0.19,0.05,
0.654,-0.35,1.18,-0.28,0.00,-0.19,0.05,
0.655,-0.35,1.18,-0.28,-0.00,-0.19,0.05,
0.656,-0.35,1.20,-0.24,-0.00,-0.19,0.05,
0.658,-0.35,1.20,-0.24,-0.01,-0.19,0.05,
0.66,-0.35,1.20,-0.24,-0.01,-0.18,0.05,
0.661,-0.37,1.23,-0.22,-0.01,-0.18,0.05,
0.663,-0.37,1.23,-0.22,-0.01,-0.18,0.05,
0.665,-0.37,1.23,-0.22,-0.02,-0.18,0.05,
0.666,-0.32,1.25,-0.18,-0.02,-0.18,0.05,
0.674,-0.32,1.25,-0.18,-0.02,-0.17,0.05,
0.675,-0.32,1.25,-0.18,-0.02,-0.17,0.04,
0.682,-0.27,1.24,-0.17,-0.02,-0.17,0.04,
0.683,-0.27,1.24,-0.17,-0.02,-0.17,0.04,
0.684,-0.27,1.24,-0.17,-0.02,-0.17,0.03,
0.684,-0.21,1.24,-0.17,-0.02,-0.17,0.03,
0.684,-0.21,1.24,-0.17,-0.03,-0.16,0.03,
0.686,-0.21,1.24,-0.17,-0.03,-0.16,0.02,
0.688,-0.20,1.24,-0.18,-0.03,-0.16,0.02,
0.689,-0.20,1.24,-0.18,-0.03,-0.16,0.02,
0.689,-0.20,1.24,-0.18,-0.04,-0.15,0.02,
0.689,-0.20,1.22,-0.16,-0.04,-0.15,0.02,
0.69,-0.20,1.22,-0.16,-0.04,-0.14,0.01,
0.691,-0.20,1.22,-0.16,-0.04,-0.13,0.00,
0.691,-0.19,1.19,-0.14,-0.04,-0.13,0.00,
0.695,-0.19,1.19,-0.14,-0.05,-0.12,-0.00,
0.695,-0.19,1.19,-0.14,-0.05,-0.11,-0.01,
0.695,-0.20,1.14,-0.06,-0.05,-0.11,-0.01,
0.698,-0.20,1.14,-0.06,-0.05,-0.10,-0.02,
0.71,-0.20,1.09,0.04,-0.05,-0.10,-0.02,
