
time,ax,ay,az,wx,wy,wz,
0.136,-0.14,0.03,0.00,-0.10,-0.04,0.03,
0.138,-0.14,0.03,0.00,-0.10,-0.04,0.04,
0.141,-0.24,0.05,0.07,-0.10,-0.04,0.04,
0.141,-0.24,0.05,0.07,-0.10,-0.03,0.04,
0.143,-0.24,0.05,0.07,-0.09,-0.03,0.04,
0.146,-0.24,0.05,0.07,-0.09,-0.03,0.04,
0.146,-0.24,0.02,0.13,-0.09,-0.03,0.04,
0.149,-0.24,0.02,0.13,-0.08,-0.02,0.04,
0.151,-0.24,0.02,0.13,-0.07,-0.02,0.04,
0.151,-0.23,-0.01,0.13,-0.07,-0.02,0.04,
0.153,-0.23,-0.01,0.13,-0.07,-0.02,0.04,
0.155,-0.23,-0.01,0.13,-0.06,-0.01,0.04,
0.155,-0.22,-0.03,0.12,-0.06,-0.01,0.04,
0.158,-0.22,-0.03,0.12,-0.05,-0.01,0.03,
0.163,-0.22,-0.03,0.12,-0.04,0.00,0.03,
0.164,-0.19,-0.06,0.10,-0.04,0.00,0.03,
0.164,-0.19,-0.06,0.10,-0.04,0.01,0.04,
0.166,-0.19,-0.06,0.10,-0.03,0.02,0.04,
0.166,-0.22,-0.04,0.10,-0.03,0.02,0.04,
0.168,-0.22,-0.04,0.10,-0.02,0.03,0.04,
0.17,-0.22,-0.04,0.10,-0.01,0.04,0.04,
0.171,-0.23,-0.05,0.06,-0.01,0.04,0.04,
0.173,-0.23,-0.05,0.06,-0.01,0.05,0.04,
0.175,-0.23,-0.05,0.06,-0.00,0.06,0.05,
0.185,-0.21,-0.04,-0.00,-0.00,0.06,0.05,
0.185,-0.21,-0.04,-0.00,0.00,0.06,0.05,
0.186,-0.20,-0.05,-0.10,0.00,0.06,0.05,
0.186,-0.20,-0.05,-0.10,0.00,0.07,0.05,
0.186,-0.20,-0.05,-0.10,0.01,0.08,0.05,
0.186,-0.18,-0.02,-0.18,0.01,0.08,0.05,
0.186,-0.18,-0.02,-0.18,0.01,0.09,0.04,
0.188,-0.18,-0.02,-0.18,0.01,0.09,0.04,
0.19,-0.18,-0.02,-0.18,0.00,0.10,0.04,
0.19,-0.19,0.01,-0.19,0.00,0.10,0.04,
0.192,-0.19,0.01,-0.19,0.00,0.10,0.04,
0.195,-0.21,0.02,-0.27,0.00,0.10,0.04,
0.195,-0.21,0.02,-0.27,-0.00,0.11,0.04,
0.197,-0.21,0.02,-0.27,-0.01,0.11,0.04,
0.2,-0.21,0.02,-0.27,-0.01,0.12,0.04,
0.201,-0.23,0.11,-0.32,-0.01,0.12,0.04,
0.202,-0.23,0.11,-0.32,-0.02,0.12,0.04,
0.205,-0.23,0.11,-0.32,-0.03,0.13,0.04,
0.205,-0.24,0.13,-0.38,-0.03,0.13,0.04,
0.208,-0.24,0.13,-0.38,-0.03,0.14,0.04,
0.211,-0.24,0.13,-0.38,-0.04,0.14,0.04,
0.211,-0.28,0.11,-0.41,-0.04,0.14,0.04,
0.213,-0.28,0.11,-0.41,-0.04,0.15,0.04,
0.215,-0.32,0.11,-0.40,-0.04,0.15,0.04,
0.215,-0.32,0.11,-0.40,-0.05,0.16,0.04,
0.217,-0.32,0.11,-0.40,-0.05,0.17,0.04,
0.22,-0.32,0.11,-0.40,-0.06,0.18,0.03,
0.22,-0.32,0.13,-0.41,-0.06,0.18,0.03,
0.222,-0.32,0.13,-0.41,-0.06,0.19,0.03,
0.225,-0.32,0.13,-0.41,-0.07,0.20,0.03,
0.225,-0.35,0.17,-0.37,-0.07,0.20,0.03,
0.227,-0.35,0.17,-0.37,-0.07,0.21,0.02,
0.231,-0.35,0.17,-0.37,-0.07,0.23,0.02,
0.231,-0.34,0.20,-0.30,-0.07,0.23,0.02,
0.232,-0.34,0.20,-0.30,-0.07,0.24,0.02,
0.235,-0.36,0.18,-0.27,-0.07,0.24,0.02,
0.235,-0.36,0.18,-0.27,-0.07,0.25,0.01,
0.237,-0.36,0.18,-0.27,-0.07,0.26,0.01,
0.24,-0.36,0.18,-0.27,-0.06,0.27,0.00,
0.241,-0.42,0.13,-0.28,-0.06,0.27,0.00,
0.243,-0.42,0.13,-0.28,-0.06,0.27,-0.00,
0.245,-0.47,0.08,-0.34,-0.06,0.27,-0.00,
0.245,-0.47,0.08,-0.34,-0.06,0.28,-0.01,
0.247,-0.47,0.08,-0.34,-0.06,0.28,-0.02,
0.25,-0.47,0.08,-0.34,-0.06,0.28,-0.03,
0.25,-0.56,0.04,-0.42,-0.06,0.28,-0.03,
0.252,-0.56,0.04,-0.42,-0.06,0.29,-0.04,
0.254,-0.56,0.04,-0.42,-0.06,0.29,-0.05,
0.255,-0.68,0.01,-0.49,-0.06,0.29,-0.05,
0.257,-0.68,0.01,-0.49,-0.07,0.30,-0.06,
0.26,-0.85,-0.06,-0.54,-0.07,0.30,-0.06,
0.26,-0.85,-0.06,-0.54,-0.07,0.30,-0.07,
0.262,-0.85,-0.06,-0.54,-0.07,0.30,-0.08,
0.265,-1.33,-0.03,-0.57,-0.07,0.30,-0.08,
0.265,-1.33,-0.03,-0.57,-0.07,0.31,-0.09,
0.267,-1.33,-0.03,-0.57,-0.07,0.32,-0.10,
0.27,-1.33,-0.03,-0.57,-0.07,0.33,-0.11,
0.27,-1.20,-0.10,-0.62,-0.07,0.33,-0.11,
0.272,-1.20,-0.10,-0.62,-0.07,0.34,-0.13,
0.274,-1.20,-0.10,-0.62,-0.07,0.35,-0.16,
0.274,-1.09,-0.25,-0.76,-0.07,0.35,-0.16,
0.277,-1.09,-0.25,-0.76,-0.06,0.36,-0.19,
0.286,-1.27,-0.45,-0.86,-0.06,0.36,-0.19,
0.286,-1.27,-0.45,-0.86,-0.06,0.37,-0.22,
0.286,-1.27,-0.45,-0.86,-0.06,0.38,-0.24,
0.286,-1.27,-0.45,-0.86,-0.06,0.39,-0.27,
0.287,-1.62,-0.56,-1.16,-0.06,0.39,-0.27,
0.287,-1.62,-0.56,-1.16,-0.07,0.42,-0.29,
0.289,-1.62,-0.56,-1.16,-0.07,0.44,-0.31,
0.29,-1.73,-0.69,-1.19,-0.07,0.44,-0.31,
0.292,-1.73,-0.69,-1.19,-0.06,0.46,-0.33,
0.295,-1.73,-0.69,-1.19,-0.06,0.49,-0.36,
0.295,-1.74,-0.84,-1.26,-0.06,0.49,-0.36,
0.298,-1.74,-0.84,-1.26,-0.05,0.52,-0.39,
0.299,-1.74,-0.84,-1.26,-0.05,0.56,-0.41,
0.3,-1.99,-0.86,-1.47,-0.05,0.56,-0.41,
0.302,-1.99,-0.86,-1.47,-0.04,0.61,-0.43,
0.304,-1.99,-0.86,-1.47,-0.04,0.67,-0.45,
0.305,-2.36,-0.84,-1.77,-0.04,0.67,-0.45,
0.307,-2.36,-0.84,-1.77,-0.03,0.73,-0.46,
0.309,-2.36,-0.84,-1.77,-0.03,0.80,-0.48,
0.31,-2.59,-0.71,-2.06,-0.03,0.80,-0.48,
0.316,-2.59,-0.71,-2.06,-0.03,0.89,-0.51,
0.317,-2.59,-0.71,-2.06,-0.04,0.96,-0.53,
0.317,-2.62,-0.87,-2.26,-0.04,0.96,-0.53,
0.317,-2.62,-0.87,-2.26,-0.03,1.03,-0.56,
0.319,-2.19,-2.52,-2.79,-0.03,1.03,-0.56,
0.319,-2.19,-2.52,-2.79,-0.05,1.14,-0.67,
0.321,-2.19,-2.52,-2.79,-0.08,1.30,-0.91,
0.324,-1.76,-2.87,-2.70,-0.08,1.30,-0.91,
0.324,-1.76,-2.87,-2.70,-0.12,1.44,-1.14,
0.326,-1.76,-2.87,-2.70,-0.13,1.55,-1.32,
0.329,-1.76,-2.87,-2.70,-0.13,1.64,-1.46,
0.329,-1.96,-2.02,-2.38,-0.13,1.64,-1.46,
0.334,-1.96,-2.02,-2.38,-0.12,1.71,-1.55,
0.334,-2.22,-1.72,-2.25,-0.12,1.71,-1.55,
0.335,-2.22,-1.72,-2.25,-0.10,1.75,-1.62,
0.336,-2.22,-1.72,-2.25,-0.07,1.80,-1.65,
0.34,-2.74,-1.64,-2.19,-0.07,1.80,-1.65,
0.34,-2.74,-1.64,-2.19,-0.02,1.85,-1.66,
0.364,-2.74,-1.64,-2.19,0.02,1.89,-1.64,
0.365,-3.10,-1.88,-2.15,0.02,1.89,-1.64,
0.365,-3.10,-1.88,-2.15,0.07,1.93,-1.60,
0.365,-3.10,-1.88,-2.15,0.12,1.96,-1.56,
0.365,-3.06,-2.72,-2.34,0.12,1.96,-1.56,
0.366,-3.06,-2.72,-2.34,0.16,1.99,-1.52,
0.366,-3.06,-2.72,-2.34,0.20,2.03,-1.47,
0.366,-3.28,-1.93,-2.35,0.20,2.03,-1.47,
0.366,-3.28,-1.93,-2.35,0.24,2.06,-1.41,
0.367,-3.28,-1.93,-2.35,0.30,2.11,-1.35,
0.367,-3.07,-1.40,-2.24,0.30,2.11,-1.35,
0.367,-3.07,-1.40,-2.24,0.37,2.19,-1.29,
0.367,-3.07,-1.40,-2.24,0.45,2.26,-1.24,
0.368,-2.84,-1.16,-2.26,0.45,2.26,-1.24,
0.368,-2.84,-1.16,-2.26,0.52,2.34,-1.19,
0.368,-2.84,-1.16,-2.26,0.59,2.44,-1.16,
0.369,-2.50,-1.36,-2.37,0.59,2.44,-1.16,
0.369,-2.50,-1.36,-2.37,0.67,2.55,-1.14,
0.372,-2.50,-1.36,-2.37,0.74,2.66,-1.13,
0.374,-2.08,-1.89,-2.39,0.74,2.66,-1.13,
0.374,-2.08,-1.89,-2.39,0.82,2.77,-1.13,
0.376,-2.08,-1.89,-2.39,0.89,2.87,-1.13,
0.38,-1.77,-2.41,-2.40,0.89,2.87,-1.13,
0.38,-1.77,-2.41,-2.40,0.97,2.96,-1.15,
0.381,-1.77,-2.41,-2.40,1.05,3.05,-1.17,
0.383,-1.77,-2.41,-2.40,1.12,3.15,-1.20,
0.383,-1.52,-2.88,-2.49,1.12,3.15,-1.20,
0.386,-1.52,-2.88,-2.49,1.19,3.24,-1.24,
0.389,-1.15,-3.28,-2.67,1.19,3.24,-1.24,
0.389,-1.15,-3.28,-2.67,1.25,3.35,-1.29,
0.392,-1.15,-3.28,-2.67,1.31,3.46,-1.35,
0.393,-0.75,-3.62,-2.86,1.31,3.46,-1.35,
0.394,-0.75,-3.62,-2.86,1.36,3.58,-1.42,
0.398,-0.75,-3.62,-2.86,1.41,3.71,-1.50,
0.399,-0.39,-3.89,-2.92,1.41,3.71,-1.50,
0.399,-0.39,-3.89,-2.92,1.46,3.83,-1.57,
0.403,-0.39,-3.89,-2.92,1.51,3.94,-1.65,
0.403,-0.39,-3.89,-2.92,1.56,4.05,-1.72,
0.404,-0.10,-4.19,-2.82,1.56,4.05,-1.72,
0.407,-0.10,-4.19,-2.82,1.60,4.16,-1.80,
0.409,0.19,-4.55,-2.71,1.60,4.16,-1.80,
0.409,0.19,-4.55,-2.71,1.65,4.26,-1.88,
0.411,0.19,-4.55,-2.71,1.70,4.37,-1.98,
0.414,0.62,-4.95,-2.64,1.70,4.37,-1.98,
0.417,0.62,-4.95,-2.64,1.75,4.48,-2.08,
0.417,0.62,-4.95,-2.64,1.80,4.58,-2.18,
0.419,0.62,-4.95,-2.64,1.85,4.69,-2.28,
0.419,0.99,-5.23,-2.57,1.85,4.69,-2.28,
0.42,0.99,-5.23,-2.57,1.90,4.78,-2.37,
0.424,1.11,-5.39,-2.47,1.90,4.78,-2.37,
0.424,1.11,-5.39,-2.47,1.96,4.87,-2.46,
0.426,1.11,-5.39,-2.47,2.02,4.96,-2.54,
0.428,1.11,-5.39,-2.47,2.07,5.05,-2.61,
0.429,1.08,-5.47,-2.38,2.07,5.05,-2.61,
0.43,1.08,-5.47,-2.38,2.13,5.15,-2.68,
0.433,0.87,-5.56,-2.24,2.13,5.15,-2.68,
0.433,0.87,-5.56,-2.24,2.19,5.26,-2.75,
0.435,0.87,-5.56,-2.24,2.24,5.37,-2.82,
0.438,0.87,-5.56,-2.24,2.30,5.47,-2.88,
0.438,0.71,-5.60,-1.97,2.30,5.47,-2.88,
0.44,0.71,-5.60,-1.97,2.36,5.56,-2.94,
0.443,0.71,-5.60,-1.97,2.42,5.64,-3.01,
0.443,0.79,-5.63,-1.64,2.42,5.64,-3.01,
0.445,0.79,-5.63,-1.64,2.48,5.71,-3.07,
0.448,1.00,-5.80,-1.40,2.48,5.71,-3.07,
0.448,1.00,-5.80,-1.40,2.53,5.78,-3.14,
0.45,1.00,-5.80,-1.40,2.59,5.85,-3.22,
0.453,1.00,-5.80,-1.40,2.64,5.92,-3.30,
0.453,1.28,-6.05,-1.25,2.64,5.92,-3.30,
0.455,1.28,-6.05,-1.25,2.69,6.00,-3.38,
0.458,1.28,-6.05,-1.25,2.74,6.08,-3.48,
0.458,1.55,-6.27,-1.15,2.74,6.08,-3.48,
0.46,1.55,-6.27,-1.15,2.78,6.14,-3.56,
0.464,1.55,-6.27,-1.15,2.84,6.16,-3.64,
0.465,1.72,-6.55,-0.94,2.84,6.16,-3.64,
0.465,1.72,-6.55,-0.94,2.89,6.16,-3.72,
0.468,1.72,-6.55,-0.94,2.95,6.15,-3.79,
0.468,1.83,-6.84,-0.81,2.95,6.15,-3.79,
0.47,1.83,-6.84,-0.81,3.00,6.14,-3.88,
0.473,1.83,-6.84,-0.81,3.04,6.13,-3.97,
0.473,2.21,-7.07,-0.78,3.04,6.13,-3.97,
0.475,2.21,-7.07,-0.78,3.07,6.12,-4.07,
0.478,2.21,-7.07,-0.78,3.11,6.09,-4.17,
0.478,2.46,-7.30,-0.68,3.11,6.09,-4.17,
0.48,2.46,-7.30,-0.68,3.13,6.05,-4.27,
0.483,2.60,-7.45,-0.53,3.13,6.05,-4.27,
0.483,2.60,-7.45,-0.53,3.16,6.00,-4.35,
0.485,2.60,-7.45,-0.53,3.18,5.94,-4.44,
0.487,2.60,-7.45,-0.53,3.20,5.86,-4.53,
0.488,2.80,-7.67,-0.40,3.20,5.86,-4.53,
0.49,2.80,-7.67,-0.40,3.22,5.77,-4.61,
0.492,2.80,-7.67,-0.40,3.23,5.69,-4.70,
0.493,3.09,-7.97,-0.41,3.23,5.69,-4.70,
0.495,3.09,-7.97,-0.41,3.24,5.61,-4.79,
0.499,3.09,-7.97,-0.41,3.24,5.55,-4.89,
0.5,3.38,-8.26,-0.47,3.24,5.55,-4.89,
0.5,3.38,-8.26,-0.47,3.24,5.49,-4.99,
0.503,3.38,-8.26,-0.47,3.24,5.44,-5.11,
0.503,3.69,-8.56,-0.47,3.24,5.44,-5.11,
0.505,3.69,-8.56,-0.47,3.23,5.39,-5.22,
0.524,3.69,-8.56,-0.47,3.22,5.34,-5.35,
0.525,3.96,-8.92,-0.29,3.22,5.34,-5.35,
0.525,3.96,-8.92,-0.29,3.21,5.28,-5.48,
0.526,3.96,-8.92,-0.29,3.21,5.23,-5.62,
0.526,4.05,-9.25,0.06,3.21,5.23,-5.62,
0.526,4.05,-9.25,0.06,3.20,5.17,-5.77,
0.527,4.05,-9.25,0.06,3.20,5.11,-5.91,
0.527,3.93,-9.44,0.58,3.20,5.11,-5.91,
0.527,3.93,-9.44,0.58,3.20,5.04,-6.06,
0.528,3.93,-9.44,0.58,3.21,4.97,-6.20,
0.528,3.53,-9.44,1.16,3.21,4.97,-6.20,
0.528,3.53,-9.44,1.16,3.22,4.91,-6.33,
0.528,3.53,-9.44,1.16,3.23,4.85,-6.46,
0.529,2.80,-9.37,1.75,3.23,4.85,-6.46,
0.53,2.80,-9.37,1.75,3.25,4.78,-6.57,
0.534,2.80,-9.37,1.75,3.27,4.70,-6.68,
0.534,1.85,-9.14,2.48,3.27,4.70,-6.68,
0.535,1.85,-9.14,2.48,3.30,4.61,-6.77,
0.537,1.85,-9.14,2.48,3.32,4.49,-6.85,
0.538,0.94,-8.82,3.17,3.32,4.49,-6.85,
0.539,0.94,-8.82,3.17,3.35,4.36,-6.92,
0.542,0.94,-8.82,3.17,3.38,4.22,-6.99,
0.542,0.16,-8.54,3.71,3.38,4.22,-6.99,
0.549,0.16,-8.54,3.71,3.40,4.08,-7.05,
0.55,-0.50,-8.04,3.85,3.40,4.08,-7.05,
0.551,-0.50,-8.04,3.85,3.40,3.96,-7.12,
0.551,-0.50,-8.04,3.85,3.39,3.85,-7.19,
0.552,-1.08,-7.56,4.02,3.39,3.85,-7.19,
0.554,-1.08,-7.56,4.02,3.38,3.70,-7.24,
0.555,-1.08,-7.56,4.02,3.38,3.52,-7.28,
0.558,-1.08,-7.56,4.02,3.38,3.32,-7.30,
0.558,-1.91,-7.25,4.02,3.38,3.32,-7.30,
0.561,-1.91,-7.25,4.02,3.37,3.12,-7.31,
0.563,-1.91,-7.25,4.02,3.37,2.91,-7.33,
0.564,-2.65,-7.00,3.99,3.37,2.91,-7.33,
0.567,-2.65,-7.00,3.99,3.35,2.71,-7.37,
0.567,-2.65,-7.00,3.99,3.33,2.53,-7.37,
0.567,-3.58,-6.11,3.80,3.33,2.53,-7.37,
0.569,-3.58,-6.11,3.80,3.30,2.36,-7.33,
0.572,-3.58,-6.11,3.80,3.28,2.19,-7.27,
0.572,-4.47,-4.99,3.56,3.28,2.19,-7.27,
0.574,-4.47,-4.99,3.56,3.24,2.02,-7.19,
0.576,-4.47,-4.99,3.56,3.20,1.86,-7.09,
0.577,-5.21,-3.95,3.04,3.20,1.86,-7.09,
0.582,-5.21,-3.95,3.04,3.14,1.71,-6.98,
0.583,-5.21,-3.95,3.04,3.08,1.56,-6.88,
0.583,-5.73,-3.23,2.54,3.08,1.56,-6.88,
0.585,-5.73,-3.23,2.54,3.01,1.41,-6.78,
0.587,-5.73,-3.23,2.54,2.94,1.25,-6.69,
0.587,-6.09,-2.46,2.19,2.94,1.25,-6.69,
0.589,-6.09,-2.46,2.19,2.85,1.07,-6.59,
0.592,-6.09,-2.46,2.19,2.76,0.89,-6.48,
0.592,-6.45,-1.52,1.85,2.76,0.89,-6.48,
0.594,-6.45,-1.52,1.85,2.67,0.71,-6.37,
0.601,-6.45,-1.52,1.85,2.55,0.53,-6.26,
0.601,-6.82,-0.54,1.42,2.55,0.53,-6.26,
0.602,-6.82,-0.54,1.42,2.43,0.34,-6.15,
0.602,-6.82,-0.54,1.42,2.30,0.15,-6.02,
0.602,-7.24,0.50,1.11,2.30,0.15,-6.02,
0.604,-7.24,0.50,1.11,2.15,-0.04,-5.89,
0.606,-7.24,0.50,1.11,1.99,-0.23,-5.75,
0.606,-7.70,1.36,0.93,1.99,-0.23,-5.75,
0.61,-7.70,1.36,0.93,1.82,-0.42,-5.60,
0.613,-8.05,2.04,0.99,1.82,-0.42,-5.60,
0.613,-8.05,2.04,0.99,1.64,-0.60,-5.46,
0.616,-8.05,2.04,0.99,1.46,-0.78,-5.31,
0.616,-8.49,2.54,1.41,1.46,-0.78,-5.31,
0.617,-8.49,2.54,1.41,1.27,-0.95,-5.17,
0.619,-8.49,2.54,1.41,1.09,-1.12,-5.04,
0.622,-9.01,2.96,2.21,1.09,-1.12,-5.04,
0.622,-9.01,2.96,2.21,0.92,-1.30,-4.92,
0.624,-9.01,2.96,2.21,0.77,-1.48,-4.80,
0.626,-9.01,2.96,2.21,0.63,-1.65,-4.67,
0.626,-9.82,3.44,3.19,0.63,-1.65,-4.67,
0.63,-9.82,3.44,3.19,0.51,-1.82,-4.55,
0.631,-9.82,3.44,3.19,0.41,-1.99,-4.42,
0.632,-10.85,4.03,4.13,0.41,-1.99,-4.42,
0.634,-10.85,4.03,4.13,0.32,-2.14,-4.27,
0.637,-10.85,4.03,4.13,0.26,-2.28,-4.12,
0.637,-11.94,4.75,4.76,0.26,-2.28,-4.12,
0.639,-11.94,4.75,4.76,0.21,-2.39,-3.96,
0.641,-11.94,4.75,4.76,0.18,-2.47,-3.80,
0.641,-12.83,5.44,5.07,0.18,-2.47,-3.80,
0.644,-12.83,5.44,5.07,0.17,-2.52,-3.63,
0.647,-12.83,5.44,5.07,0.16,-2.54,-3.46,
0.647,-13.35,5.90,5.16,0.16,-2.54,-3.46,
0.649,-13.35,5.90,5.16,0.17,-2.53,-3.29,
0.651,-13.74,6.33,5.18,0.17,-2.53,-3.29,
0.652,-13.74,6.33,5.18,0.19,-2.50,-3.12,
0.654,-13.74,6.33,5.18,0.23,-2.45,-2.93,
0.656,-14.08,6.69,5.17,0.23,-2.45,-2.93,
0.656,-14.08,6.69,5.17,0.28,-2.38,-2.73,
0.658,-14.08,6.69,5.17,0.33,-2.30,-2.53,
0.661,-14.08,6.69,5.17,0.40,-2.22,-2.33,
0.661,-14.03,6.68,5.02,0.40,-2.22,-2.33,
0.665,-14.03,6.68,5.02,0.47,-2.13,-2.16,
0.667,-14.03,6.68,5.02,0.54,-2.06,-1.99,
0.668,-13.61,6.64,4.78,0.54,-2.06,-1.99,
0.669,-13.61,6.64,4.78,0.61,-1.98,-1.84,
0.671,-13.61,6.64,4.78,0.69,-1.92,-1.70,
0.688,-13.13,6.68,4.31,0.69,-1.92,-1.70,
0.688,-13.13,6.68,4.31,0.75,-1.86,-1.56,
0.689,-12.78,6.77,3.49,0.75,-1.86,-1.56,
0.689,-12.78,6.77,3.49,0.82,-1.82,-1.44,
0.689,-12.78,6.77,3.49,0.87,-1.77,-1.31,
0.689,-12.45,6.90,2.42,0.87,-1.77,-1.31,
0.69,-12.45,6.90,2.42,0.91,-1.73,-1.19,
0.69,-12.45,6.90,2.42,0.94,-1.69,-1.08,
0.69,-12.16,7.04,1.26,0.94,-1.69,-1.08,
0.69,-12.16,7.04,1.26,0.95,-1.66,-0.97,
0.69,-12.16,7.04,1.26,0.96,-1.63,-0.87,
0.691,-12.16,7.04,1.26,0.96,-1.61,-0.77,
0.691,-12.07,7.37,-0.09,0.96,-1.61,-0.77,
0.694,-12.07,7.37,-0.09,0.94,-1.58,-0.67,
0.696,-12.15,7.83,-1.70,0.94,-1.58,-0.67,
0.697,-12.15,7.83,-1.70,0.91,-1.55,-0.57,
0.7,-12.15,7.83,-1.70,0.86,-1.52,-0.46,
0.701,-12.15,7.83,-1.70,0.79,-1.49,-0.35,
0.701,-12.30,8.33,-3.61,0.79,-1.49,-0.35,
0.703,-12.30,8.33,-3.61,0.69,-1.47,-0.24,
0.705,-12.30,8.33,-3.61,0.58,-1.45,-0.12,
0.706,-12.36,8.70,-5.14,0.58,-1.45,-0.12,
