
time,ax,ay,az,wx,wy,wz,
0.095,0.18,-0.38,0.53,0.04,-0.29,-0.41,
0.095,0.17,-0.37,0.57,0.04,-0.29,-0.41,
0.097,0.17,-0.37,0.57,0.05,-0.29,-0.41,
0.101,0.17,-0.37,0.57,0.07,-0.30,-0.41,
0.101,0.15,-0.37,0.54,0.07,-0.30,-0.41,
0.102,0.15,-0.37,0.54,0.08,-0.30,-0.41,
0.105,0.15,-0.37,0.54,0.09,-0.30,-0.41,
0.106,0.11,-0.36,0.51,0.09,-0.30,-0.41,
0.108,0.11,-0.36,0.51,0.10,-0.31,-0.41,
0.11,0.11,-0.36,0.51,0.11,-0.31,-0.41,
0.111,0.08,-0.33,0.45,0.11,-0.31,-0.41,
0.113,0.08,-0.33,0.45,0.11,-0.31,-0.41,
0.115,0.08,-0.33,0.45,0.12,-0.31,-0.42,
0.115,0.02,-0.32,0.38,0.12,-0.31,-0.42,
0.117,0.02,-0.32,0.38,0.12,-0.31,-0.42,
0.12,0.02,-0.32,0.38,0.13,-0.32,-0.42,
0.12,-0.01,-0.30,0.30,0.13,-0.32,-0.42,
0.122,-0.01,-0.30,0.30,0.13,-0.31,-0.42,
0.125,-0.01,-0.30,0.30,0.13,-0.31,-0.41,
0.126,-0.06,-0.28,0.22,0.13,-0.31,-0.41,
0.127,-0.06,-0.28,0.22,0.13,-0.30,-0.41,
0.13,-0.06,-0.28,0.22,0.13,-0.30,-0.41,
0.13,-0.12,-0.27,0.17,0.13,-0.30,-0.41,
0.132,-0.12,-0.27,0.17,0.13,-0.29,-0.41,
0.135,-0.12,-0.27,0.17,0.13,-0.29,-0.41,
0.135,-0.16,-0.26,0.11,0.13,-0.29,-0.41,
0.137,-0.16,-0.26,0.11,0.13,-0.28,-0.41,
0.143,-0.16,-0.26,0.11,0.13,-0.27,-0.40,
0.143,-0.20,-0.25,0.06,0.13,-0.27,-0.40,
0.143,-0.20,-0.25,0.06,0.13,-0.27,-0.40,
0.145,-0.20,-0.25,0.06,0.13,-0.27,-0.40,
0.145,-0.23,-0.27,0.02,0.13,-0.27,-0.40,
0.147,-0.23,-0.27,0.02,0.13,-0.26,-0.40,
0.15,-0.23,-0.27,0.02,0.13,-0.26,-0.39,
0.15,-0.27,-0.29,-0.03,0.13,-0.26,-0.39,
0.152,-0.27,-0.29,-0.03,0.14,-0.26,-0.39,
0.155,-0.27,-0.29,-0.03,0.13,-0.26,-0.39,
0.17,-0.30,-0.30,-0.09,0.13,-0.26,-0.39,
0.17,-0.30,-0.30,-0.09,0.13,-0.25,-0.39,
0.171,-0.30,-0.30,-0.09,0.13,-0.25,-0.39,
0.171,-0.32,-0.30,-0.14,0.13,-0.25,-0.39,
0.171,-0.32,-0.30,-0.14,0.13,-0.25,-0.39,
0.171,-0.32,-0.30,-0.14,0.13,-0.25,-0.38,
0.172,-0.32,-0.29,-0.17,0.13,-0.25,-0.38,
0.172,-0.32,-0.29,-0.17,0.12,-0.24,-0.38,
0.172,-0.32,-0.29,-0.17,0.12,-0.24,-0.38,
0.172,-0.31,-0.25,-0.21,0.12,-0.24,-0.38,
0.174,-0.31,-0.25,-0.21,0.11,-0.24,-0.38,
0.175,-0.31,-0.25,-0.21,0.11,-0.24,-0.38,
0.175,-0.32,-0.23,-0.25,0.11,-0.24,-0.38,
0.177,-0.32,-0.23,-0.25,0.10,-0.23,-0.38,
0.179,-0.32,-0.23,-0.25,0.09,-0.23,-0.37,
0.18,-0.31,-0.25,-0.28,0.09,-0.23,-0.37,
0.182,-0.31,-0.25,-0.28,0.09,-0.23,-0.37,
0.184,-0.31,-0.25,-0.28,0.08,-0.22,-0.37,
0.184,-0.32,-0.22,-0.27,0.08,-0.22,-0.37,
0.187,-0.32,-0.22,-0.27,0.07,-0.22,-0.37,
0.189,-0.32,-0.22,-0.27,0.07,-0.22,-0.36,
0.19,-0.36,-0.23,-0.27,0.07,-0.22,-0.36,
0.192,-0.36,-0.23,-0.27,0.06,-0.21,-0.36,
0.194,-0.36,-0.23,-0.27,0.05,-0.21,-0.36,
0.194,-0.38,-0.22,-0.28,0.05,-0.21,-0.36,
0.197,-0.38,-0.22,-0.28,0.04,-0.20,-0.35,
0.199,-0.38,-0.22,-0.28,0.03,-0.20,-0.35,
0.199,-0.42,-0.22,-0.25,0.03,-0.20,-0.35,
0.202,-0.42,-0.22,-0.25,0.03,-0.20,-0.34,
0.204,-0.42,-0.22,-0.25,0.02,-0.19,-0.34,
0.204,-0.42,-0.22,-0.19,0.02,-0.19,-0.34,
0.207,-0.42,-0.22,-0.19,0.01,-0.19,-0.34,
0.21,-0.42,-0.22,-0.19,0.01,-0.19,-0.33,
0.21,-0.45,-0.21,-0.17,0.01,-0.19,-0.33,
0.211,-0.45,-0.21,-0.17,0.01,-0.18,-0.33,
0.214,-0.45,-0.21,-0.17,0.01,-0.18,-0.32,
0.214,-0.47,-0.22,-0.13,0.01,-0.18,-0.32,
0.216,-0.47,-0.22,-0.13,0.00,-0.17,-0.32,
0.219,-0.47,-0.22,-0.13,0.00,-0.17,-0.32,
0.22,-0.48,-0.23,-0.11,0.00,-0.17,-0.32,
0.222,-0.48,-0.23,-0.11,0.00,-0.16,-0.31,
0.224,-0.48,-0.23,-0.11,0.00,-0.15,-0.31,
0.225,-0.48,-0.22,-0.07,0.00,-0.15,-0.31,
0.226,-0.48,-0.22,-0.07,0.00,-0.15,-0.30,
0.23,-0.48,-0.22,-0.07,0.01,-0.15,-0.30,
0.231,-0.47,-0.22,-0.04,0.01,-0.15,-0.30,
0.231,-0.47,-0.22,-0.04,0.01,-0.14,-0.29,
0.235,-0.47,-0.22,-0.04,0.01,-0.14,-0.29,
0.235,-0.47,-0.21,-0.02,0.01,-0.14,-0.29,
0.236,-0.47,-0.21,-0.02,0.01,-0.14,-0.29,
0.239,-0.47,-0.21,-0.02,0.02,-0.13,-0.29,
0.239,-0.46,-0.21,-0.04,0.02,-0.13,-0.29,
0.242,-0.46,-0.21,-0.04,0.02,-0.13,-0.28,
0.247,-0.46,-0.18,-0.02,0.02,-0.13,-0.28,
0.248,-0.46,-0.18,-0.02,0.02,-0.12,-0.28,
0.248,-0.46,-0.18,-0.02,0.03,-0.12,-0.27,
0.249,-0.46,-0.18,-0.02,0.03,-0.12,-0.27,
0.249,-0.46,-0.18,-0.03,0.03,-0.12,-0.27,
0.252,-0.46,-0.18,-0.03,0.03,-0.12,-0.27,
0.254,-0.42,-0.16,-0.06,0.03,-0.12,-0.27,
0.254,-0.42,-0.16,-0.06,0.03,-0.12,-0.26,
0.259,-0.42,-0.16,-0.06,0.03,-0.11,-0.26,
0.26,-0.43,-0.13,-0.09,0.03,-0.11,-0.26,
0.26,-0.43,-0.13,-0.09,0.03,-0.11,-0.25,
0.261,-0.43,-0.13,-0.09,0.03,-0.11,-0.25,
0.264,-0.43,-0.11,-0.12,0.03,-0.11,-0.25,
0.265,-0.43,-0.11,-0.12,0.03,-0.12,-0.24,
0.266,-0.43,-0.11,-0.12,0.03,-0.12,-0.24,
0.269,-0.43,-0.11,-0.12,0.03,-0.12,-0.23,
0.269,-0.43,-0.07,-0.13,0.03,-0.12,-0.23,
0.271,-0.43,-0.07,-0.13,0.03,-0.12,-0.23,
0.274,-0.41,-0.02,-0.17,0.03,-0.12,-0.23,
0.275,-0.41,-0.02,-0.17,0.02,-0.12,-0.22,
0.277,-0.41,-0.02,-0.17,0.02,-0.12,-0.21,
0.279,-0.41,-0.02,-0.17,0.01,-0.12,-0.20,
0.279,-0.40,0.02,-0.17,0.01,-0.12,-0.20,
0.281,-0.40,0.02,-0.17,0.01,-0.12,-0.20,
0.285,-0.40,0.02,-0.17,0.00,-0.12,-0.19,
0.285,-0.38,0.02,-0.17,0.00,-0.12,-0.19,
0.287,-0.38,0.02,-0.17,-0.01,-0.12,-0.18,
0.29,-0.36,0.02,-0.17,-0.01,-0.12,-0.18,
0.29,-0.36,0.02,-0.17,-0.01,-0.12,-0.17,
0.292,-0.36,0.02,-0.17,-0.02,-0.13,-0.17,
0.293,-0.36,0.02,-0.17,-0.03,-0.13,-0.16,
0.294,-0.30,0.04,-0.18,-0.03,-0.13,-0.16,
0.296,-0.30,0.04,-0.18,-0.03,-0.13,-0.15,
0.298,-0.30,0.04,-0.18,-0.04,-0.13,-0.15,
0.299,-0.25,0.04,-0.15,-0.04,-0.13,-0.15,
0.302,-0.25,0.04,-0.15,-0.05,-0.13,-0.14,
0.304,-0.25,0.04,-0.15,-0.05,-0.13,-0.13,
0.305,-0.19,0.04,-0.13,-0.05,-0.13,-0.13,
0.306,-0.19,0.04,-0.13,-0.05,-0.13,-0.13,
0.309,-0.19,0.04,-0.13,-0.06,-0.13,-0.12,
0.31,-0.13,0.01,-0.09,-0.06,-0.13,-0.12,
0.311,-0.13,0.01,-0.09,-0.06,-0.12,-0.12,
0.314,-0.09,-0.00,-0.04,-0.06,-0.12,-0.12,
0.314,-0.09,-0.00,-0.04,-0.06,-0.12,-0.12,
0.316,-0.09,-0.00,-0.04,-0.06,-0.11,-0.11,
0.318,-0.09,-0.00,-0.04,-0.06,-0.11,-0.11,
0.319,-0.09,-0.04,0.03,-0.06,-0.11,-0.11,
0.335,-0.09,-0.04,0.03,-0.06,-0.11,-0.11,
0.335,-0.10,-0.07,0.07,-0.06,-0.11,-0.11,
0.335,-0.10,-0.07,0.07,-0.06,-0.11,-0.11,
0.336,-0.10,-0.07,0.07,-0.06,-0.10,-0.11,
0.336,-0.10,-0.07,0.07,-0.06,-0.10,-0.11,
0.336,-0.07,-0.06,0.11,-0.06,-0.10,-0.11,
0.336,-0.07,-0.06,0.11,-0.05,-0.10,-0.10,
0.336,-0.05,-0.06,0.17,-0.05,-0.10,-0.10,
0.337,-0.05,-0.06,0.17,-0.05,-0.09,-0.10,
0.337,-0.05,-0.06,0.17,-0.05,-0.09,-0.10,
0.338,-0.06,-0.06,0.20,-0.05,-0.09,-0.10,
0.338,-0.06,-0.06,0.20,-0.04,-0.08,-0.10,
0.34,-0.06,-0.06,0.20,-0.04,-0.08,-0.10,
0.343,-0.03,-0.05,0.24,-0.04,-0.08,-0.10,
0.343,-0.03,-0.05,0.24,-0.03,-0.07,-0.09,
0.345,-0.03,-0.05,0.24,-0.03,-0.07,-0.09,
0.348,-0.03,-0.05,0.24,-0.03,-0.06,-0.09,
0.348,-0.02,-0.06,0.28,-0.03,-0.06,-0.09,
0.353,-0.02,-0.06,0.28,-0.03,-0.06,-0.09,
0.353,0.00,-0.07,0.28,-0.03,-0.06,-0.09,
0.353,0.00,-0.07,0.28,-0.02,-0.05,-0.09,
0.356,0.00,-0.07,0.28,-0.02,-0.05,-0.08,
0.358,-0.01,-0.09,0.32,-0.02,-0.05,-0.08,
0.359,-0.01,-0.09,0.32,-0.02,-0.05,-0.08,
0.361,-0.01,-0.09,0.32,-0.02,-0.05,-0.08,
0.363,-0.00,-0.10,0.34,-0.02,-0.05,-0.08,
0.363,-0.00,-0.10,0.34,-0.02,-0.05,-0.08,
0.365,-0.00,-0.10,0.34,-0.01,-0.06,-0.08,
0.368,-0.00,-0.10,0.34,-0.01,-0.06,-0.08,
0.368,-0.00,-0.12,0.36,-0.01,-0.06,-0.08,
0.37,-0.00,-0.12,0.36,-0.01,-0.06,-0.08,
0.373,-0.00,-0.12,0.36,-0.01,-0.07,-0.08,
0.373,-0.00,-0.16,0.37,-0.01,-0.07,-0.08,
0.375,-0.00,-0.16,0.37,-0.01,-0.07,-0.08,
0.378,-0.00,-0.16,0.37,-0.01,-0.08,-0.08,
0.378,0.01,-0.17,0.39,-0.01,-0.08,-0.08,
0.38,0.01,-0.17,0.39,-0.00,-0.08,-0.08,
0.382,0.01,-0.17,0.39,0.00,-0.08,-0.08,
0.382,-0.00,-0.17,0.37,0.00,-0.08,-0.08,
0.385,-0.00,-0.17,0.37,0.01,-0.09,-0.09,
0.387,-0.00,-0.17,0.37,0.01,-0.09,-0.09,
0.387,-0.03,-0.19,0.35,0.01,-0.09,-0.09,
0.39,-0.03,-0.19,0.35,0.02,-0.09,-0.09,
0.392,-0.03,-0.19,0.35,0.02,-0.09,-0.09,
0.393,-0.06,-0.19,0.30,0.02,-0.09,-0.09,
0.395,-0.06,-0.19,0.30,0.03,-0.09,-0.09,
0.397,-0.06,-0.19,0.30,0.04,-0.10,-0.09,
0.397,-0.08,-0.20,0.24,0.04,-0.10,-0.09,
0.4,-0.08,-0.20,0.24,0.04,-0.10,-0.09,
0.402,-0.08,-0.20,0.24,0.05,-0.10,-0.09,
0.402,-0.10,-0.18,0.17,0.05,-0.10,-0.09,
0.405,-0.10,-0.18,0.17,0.06,-0.09,-0.09,
0.407,-0.10,-0.18,0.17,0.06,-0.09,-0.09,
0.409,-0.12,-0.17,0.09,0.06,-0.09,-0.09,
0.41,-0.12,-0.17,0.09,0.07,-0.09,-0.09,
0.413,-0.12,-0.17,0.09,0.07,-0.09,-0.09,
0.413,-0.12,-0.14,-0.04,0.07,-0.09,-0.09,
0.415,-0.12,-0.14,-0.04,0.08,-0.09,-0.09,
0.417,-0.12,-0.14,-0.04,0.08,-0.09,-0.09,
0.417,-0.13,-0.10,-0.10,0.08,-0.09,-0.09,
0.42,-0.13,-0.10,-0.10,0.08,-0.08,-0.08,
0.422,-0.13,-0.10,-0.10,0.08,-0.08,-0.08,
0.422,-0.13,-0.06,-0.18,0.08,-0.08,-0.08,
0.425,-0.13,-0.06,-0.18,0.08,-0.07,-0.08,
0.427,-0.13,-0.06,-0.18,0.08,-0.07,-0.07,
0.427,-0.14,-0.06,-0.23,0.08,-0.07,-0.07,
0.43,-0.14,-0.06,-0.23,0.07,-0.07,-0.07,
0.433,-0.14,-0.06,-0.23,0.07,-0.07,-0.07,
0.433,-0.17,-0.04,-0.27,0.07,-0.07,-0.07,
0.434,-0.17,-0.04,-0.27,0.06,-0.07,-0.06,
0.437,-0.17,-0.04,-0.27,0.05,-0.07,-0.06,
0.437,-0.20,0.00,-0.29,0.05,-0.07,-0.06,
0.439,-0.20,0.00,-0.29,0.05,-0.07,-0.05,
0.443,-0.22,0.06,-0.25,0.05,-0.07,-0.05,
0.443,-0.22,0.06,-0.25,0.04,-0.07,-0.05,
0.444,-0.22,0.06,-0.25,0.03,-0.07,-0.05,
0.447,-0.22,0.06,-0.25,0.02,-0.07,-0.04,
0.447,-0.26,0.11,-0.17,0.02,-0.07,-0.04,
0.449,-0.26,0.11,-0.17,0.02,-0.07,-0.03,
0.452,-0.26,0.11,-0.17,0.01,-0.07,-0.03,
0.452,-0.29,0.15,-0.09,0.01,-0.07,-0.03,
0.454,-0.29,0.15,-0.09,0.00,-0.07,-0.02,
0.459,-0.29,0.15,-0.09,-0.00,-0.08,-0.02,
0.459,-0.31,0.20,0.05,-0.00,-0.08,-0.02,
0.46,-0.31,0.20,0.05,-0.01,-0.09,-0.01,
0.462,-0.31,0.20,0.05,-0.01,-0.10,0.00,
0.462,-0.30,0.26,0.22,-0.01,-0.10,0.00,
0.464,-0.30,0.26,0.22,-0.01,-0.12,0.01,
0.467,-0.30,0.26,0.22,-0.01,-0.13,0.01,
0.467,-0.27,0.24,0.40,-0.01,-0.13,0.01,
0.469,-0.27,0.24,0.40,-0.01,-0.15,0.01,
0.472,-0.27,0.24,0.40,-0.01,-0.16,0.02,
0.472,-0.24,0.26,0.60,-0.01,-0.16,0.02,
0.475,-0.24,0.26,0.60,-0.01,-0.17,0.02,
0.478,-0.23,0.35,0.76,-0.01,-0.17,0.02,
0.482,-0.23,0.35,0.76,-0.01,-0.18,0.02,
0.482,-0.23,0.35,0.76,0.00,-0.20,0.02,
0.482,-0.23,0.35,0.76,0.01,-0.21,0.02,
0.482,-0.13,0.45,0.85,0.01,-0.21,0.02,
0.484,-0.13,0.45,0.85,0.02,-0.21,0.02,
0.493,-0.13,0.45,0.85,0.04,-0.22,0.01,
0.494,-0.07,0.39,0.92,0.04,-0.22,0.01,
0.494,-0.07,0.39,0.92,0.06,-0.22,0.01,
0.494,0.17,0.38,0.92,0.06,-0.22,0.01,
0.494,0.17,0.38,0.92,0.08,-0.22,-0.01,
0.497,0.17,0.38,0.92,0.10,-0.22,-0.06,
0.499,0.47,0.32,0.91,0.10,-0.22,-0.06,
0.499,0.47,0.32,0.91,0.13,-0.23,-0.11,
0.5,0.47,0.32,0.91,0.15,-0.24,-0.15,
0.502,0.47,0.32,0.91,0.17,-0.23,-0.20,
0.502,0.52,-0.01,0.69,0.17,-0.23,-0.20,
0.504,0.52,-0.01,0.69,0.18,-0.22,-0.24,
0.507,0.12,-1.49,0.02,0.18,-0.22,-0.24,
0.507,0.12,-1.49,0.02,0.17,-0.17,-0.26,
0.509,0.12,-1.49,0.02,0.16,-0.07,-0.27,
0.512,0.12,-1.49,0.02,0.14,0.03,-0.28,
0.512,-0.14,-1.38,-0.05,0.14,0.03,-0.28,
0.514,-0.14,-1.38,-0.05,0.11,0.10,-0.29,
0.516,-0.14,-1.38,-0.05,0.09,0.13,-0.29,
0.517,0.10,-1.04,0.26,0.09,0.13,-0.29,
0.519,0.10,-1.04,0.26,0.06,0.12,-0.28,
0.521,0.10,-1.04,0.26,0.03,0.09,-0.29,
0.522,0.04,-0.76,0.50,0.03,0.09,-0.29,
0.524,0.04,-0.76,0.50,0.00,0.04,-0.28,
0.528,0.04,-0.76,0.50,-0.03,-0.02,-0.28,
0.529,-0.18,-0.64,0.59,-0.03,-0.02,-0.28,
0.531,-0.18,-0.64,0.59,-0.06,-0.09,-0.28,
0.533,-0.18,-0.64,0.59,-0.08,-0.16,-0.28,
0.533,-0.43,-0.49,0.66,-0.08,-0.16,-0.28,
0.535,-0.43,-0.49,0.66,-0.11,-0.24,-0.27,
0.537,-0.43,-0.49,0.66,-0.13,-0.32,-0.27,
0.537,-0.41,-0.64,0.58,-0.13,-0.32,-0.27,
0.539,-0.41,-0.64,0.58,-0.14,-0.37,-0.31,
0.542,-0.41,-0.64,0.58,-0.16,-0.42,-0.39,
0.544,-0.10,-1.06,0.52,-0.16,-0.42,-0.39,
0.544,-0.10,-1.06,0.52,-0.17,-0.48,-0.45,
0.547,0.01,-0.97,0.57,-0.17,-0.48,-0.45,
0.547,0.01,-0.97,0.57,-0.19,-0.54,-0.52,
0.549,0.01,-0.97,0.57,-0.21,-0.58,-0.59,
0.551,0.18,-0.69,0.49,-0.21,-0.58,-0.59,
0.552,0.18,-0.69,0.49,-0.23,-0.61,-0.65,
0.554,0.18,-0.69,0.49,-0.25,-0.64,-0.70,
0.556,0.28,-0.28,0.46,-0.25,-0.64,-0.70,
0.557,0.28,-0.28,0.46,-0.27,-0.68,-0.73,
0.559,0.28,-0.28,0.46,-0.30,-0.71,-0.75,
0.562,0.27,0.00,0.38,-0.30,-0.71,-0.75,
0.562,0.27,0.00,0.38,-0.33,-0.76,-0.76,
0.563,0.27,0.00,0.38,-0.36,-0.80,-0.77,
0.566,0.27,0.00,0.38,-0.38,-0.85,-0.76,
0.566,0.17,0.26,0.26,-0.38,-0.85,-0.76,
0.568,0.17,0.26,0.26,-0.41,-0.90,-0.75,
0.571,0.04,0.44,0.18,-0.41,-0.90,-0.75,
0.571,0.04,0.44,0.18,-0.44,-0.95,-0.74,
0.575,0.04,0.44,0.18,-0.47,-1.00,-0.72,
0.578,-0.13,0.53,0.15,-0.47,-1.00,-0.72,
0.579,-0.13,0.53,0.15,-0.49,-1.06,-0.70,
0.58,-0.13,0.53,0.15,-0.51,-1.12,-0.68,
0.582,-0.42,0.49,0.06,-0.51,-1.12,-0.68,
0.582,-0.42,0.49,0.06,-0.53,-1.19,-0.66,
0.583,-0.42,0.49,0.06,-0.54,-1.25,-0.63,
0.587,-0.42,0.49,0.06,-0.55,-1.31,-0.60,
0.587,-0.76,0.47,0.03,-0.55,-1.31,-0.60,
0.588,-0.76,0.47,0.03,-0.56,-1.37,-0.57,
0.591,-1.05,0.44,0.07,-0.56,-1.37,-0.57,
0.592,-1.05,0.44,0.07,-0.56,-1.43,-0.54,
0.594,-1.05,0.44,0.07,-0.56,-1.49,-0.50,
0.596,-0.62,0.26,0.69,-0.56,-1.49,-0.50,
0.597,-0.62,0.26,0.69,-0.55,-1.59,-0.47,
0.598,-0.62,0.26,0.69,-0.55,-1.76,-0.42,
0.601,-0.22,-0.02,0.68,-0.55,-1.76,-0.42,
0.601,-0.22,-0.02,0.68,-0.54,-1.89,-0.36,
0.603,-0.22,-0.02,0.68,-0.53,-1.97,-0.30,
0.606,-0.27,-0.15,0.09,-0.53,-1.97,-0.30,
0.607,-0.27,-0.15,0.09,-0.50,-2.02,-0.23,
0.609,-0.27,-0.15,0.09,-0.47,-2.05,-0.15,
0.612,-0.52,-0.03,-0.41,-0.47,-2.05,-0.15,
0.612,-0.52,-0.03,-0.41,-0.43,-2.02,-0.08,
0.613,-0.52,-0.03,-0.41,-0.38,-1.96,-0.01,
0.616,-0.80,0.17,-0.85,-0.38,-1.96,-0.01,
0.616,-0.80,0.17,-0.85,-0.33,-1.85,0.06,
0.618,-0.80,0.17,-0.85,-0.27,-1.71,0.12,
0.621,-1.03,0.42,-1.19,-0.27,-1.71,0.12,
0.621,-1.03,0.42,-1.19,-0.21,-1.52,0.16,
0.623,-1.03,0.42,-1.19,-0.15,-1.30,0.20,
0.627,-1.22,0.63,-1.27,-0.15,-1.30,0.20,
0.628,-1.22,0.63,-1.27,-0.11,-1.07,0.23,
0.629,-1.22,0.63,-1.27,-0.07,-0.82,0.25,
0.631,-1.38,0.80,-1.29,-0.07,-0.82,0.25,
0.631,-1.38,0.80,-1.29,-0.03,-0.56,0.28,
0.633,-1.38,0.80,-1.29,-0.01,-0.30,0.30,
0.636,-1.38,0.80,-1.29,0.01,-0.04,0.32,
0.636,-1.54,0.93,-1.34,0.01,-0.04,0.32,
0.638,-1.54,0.93,-1.34,0.03,0.20,0.34,
0.64,-1.55,0.97,-1.01,0.03,0.20,0.34,
0.641,-1.55,0.97,-1.01,0.04,0.41,0.37,
0.651,-1.55,0.97,-1.01,0.06,0.59,0.40,
0.651,-1.45,0.86,-0.47,0.06,0.59,0.40,
0.652,-1.45,0.86,-0.47,0.08,0.74,0.44,
0.652,-1.45,0.86,-0.47,0.10,0.87,0.48,
0.652,-1.38,0.65,0.02,0.10,0.87,0.48,
0.684,-1.38,0.65,0.02,0.13,0.97,0.53,
0.685,-1.41,0.45,0.41,0.13,0.97,0.53,
0.685,-1.45,0.32,0.73,0.13,0.97,0.53,
0.686,-1.45,0.19,0.94,0.13,0.97,0.53,
0.686,-1.45,0.19,0.94,0.16,1.04,0.58,
0.687,-1.45,0.19,0.94,0.19,1.10,0.63,
0.687,-1.45,0.19,0.94,0.22,1.14,0.68,
0.687,-1.45,0.19,0.94,0.24,1.17,0.74,
0.688,-1.45,0.19,0.94,0.27,1.19,0.79,
0.688,-1.45,0.19,0.94,0.30,1.19,0.83,
0.688,-1.45,0.19,0.94,0.32,1.19,0.87,
0.688,-1.45,0.19,0.94,0.34,1.19,0.91,
0.689,-1.45,0.08,1.03,0.34,1.19,0.91,
0.689,-1.45,0.08,1.03,0.36,1.18,0.94,
0.689,-1.45,0.08,1.03,0.38,1.17,0.97,
0.69,-1.48,0.09,0.72,0.38,1.17,0.97,
0.69,-1.48,0.15,0.20,0.38,1.17,0.97,
0.69,-1.48,0.15,0.20,0.38,1.16,1.00,
0.69,-1.48,0.15,0.20,0.39,1.16,1.03,
0.691,-1.48,0.15,0.20,0.38,1.15,1.05,
0.691,-1.45,0.06,-0.30,0.38,1.15,1.05,
0.691,-1.45,0.06,-0.30,0.37,1.15,1.08,
0.691,-1.45,0.06,-0.30,0.36,1.17,1.11,
