
time,ax,ay,az,wx,wy,wz,
0.185,0.20,0.05,-0.36,0.08,-0.01,0.01,
0.191,0.20,0.05,-0.36,0.07,0.01,-0.02,
0.191,0.20,0.05,-0.36,0.06,0.04,-0.03,
0.191,0.36,-0.20,-0.60,0.06,0.04,-0.03,
0.192,0.36,-0.20,-0.60,0.06,0.06,-0.02,
0.195,0.18,0.16,0.20,0.06,0.06,-0.02,
0.195,0.18,0.16,0.20,0.05,0.05,-0.02,
0.197,0.18,0.16,0.20,0.06,0.02,-0.01,
0.199,0.18,0.16,0.20,0.07,-0.00,-0.02,
0.2,-0.09,0.27,0.65,0.07,-0.00,-0.02,
0.203,-0.09,0.27,0.65,0.09,0.01,-0.01,
0.205,-0.53,0.47,-0.08,0.09,0.01,-0.01,
0.205,-0.53,0.47,-0.08,0.09,0.04,-0.01,
0.208,-0.53,0.47,-0.08,0.08,0.07,0.01,
0.21,-0.53,0.47,-0.08,0.05,0.08,0.01,
0.21,-0.36,0.14,-1.14,0.05,0.08,0.01,
0.212,-0.36,0.14,-1.14,0.03,0.08,0.01,
0.215,0.37,-0.58,-0.87,0.03,0.08,0.01,
0.216,0.37,-0.58,-0.87,0.01,0.05,-0.01,
0.217,0.37,-0.58,-0.87,0.00,0.02,-0.01,
0.22,0.18,-0.73,0.18,0.00,0.02,-0.01,
0.22,0.18,-0.73,0.18,0.00,0.01,-0.01,
0.223,0.18,-0.73,0.18,0.01,0.02,-0.01,
0.225,-0.28,-0.39,0.30,0.01,0.02,-0.01,
0.225,-0.28,-0.39,0.30,0.02,0.04,-0.00,
0.227,-0.28,-0.39,0.30,0.02,0.04,0.01,
0.23,-0.28,-0.39,0.30,0.02,0.03,0.02,
0.23,-0.50,0.21,0.16,0.02,0.03,0.02,
0.233,-0.50,0.21,0.16,0.01,0.00,0.03,
0.234,-0.47,0.47,0.12,0.01,0.00,0.03,
0.234,-0.47,0.47,0.12,0.01,-0.02,0.03,
0.237,-0.47,0.47,0.12,0.01,-0.04,0.04,
0.239,-0.11,0.24,-0.17,0.01,-0.04,0.04,
0.24,-0.11,0.24,-0.17,0.01,-0.05,0.03,
0.242,-0.11,0.24,-0.17,0.00,-0.05,0.03,
0.244,0.11,-0.14,-0.18,0.00,-0.05,0.03,
0.244,0.11,-0.14,-0.18,-0.00,-0.05,0.03,
0.246,0.11,-0.14,-0.18,-0.00,-0.04,0.03,
0.25,0.11,-0.14,-0.18,-0.00,-0.01,0.03,
0.25,0.09,-0.42,0.08,-0.00,-0.01,0.03,
0.251,0.09,-0.42,0.08,0.01,0.00,0.03,
0.255,0.09,-0.42,0.08,0.01,0.01,0.03,
0.255,0.09,-0.25,0.23,0.01,0.01,0.03,
0.257,0.09,-0.25,0.23,0.01,-0.00,0.03,
0.259,0.04,-0.04,0.30,0.01,-0.00,0.03,
0.259,0.04,-0.04,0.30,0.01,-0.01,0.03,
0.262,0.04,-0.04,0.30,0.01,-0.02,0.02,
0.264,-0.14,0.29,0.28,0.01,-0.02,0.02,
0.265,-0.14,0.29,0.28,0.02,-0.02,0.03,
0.266,-0.14,0.29,0.28,0.02,-0.02,0.03,
0.27,-0.14,0.29,0.28,0.02,-0.03,0.04,
0.27,-0.15,0.48,0.20,0.02,-0.03,0.04,
0.273,-0.15,0.48,0.20,0.02,-0.05,0.04,
0.274,-0.15,0.48,0.20,0.03,-0.07,0.04,
0.274,-0.32,0.21,0.24,0.03,-0.07,0.04,
0.276,-0.32,0.21,0.24,0.03,-0.07,0.05,
0.28,-0.32,0.21,0.24,0.03,-0.07,0.05,
0.28,-0.12,-0.27,-0.14,0.03,-0.07,0.05,
0.281,-0.12,-0.27,-0.14,0.02,-0.05,0.04,
0.284,-0.12,-0.27,-0.14,0.01,-0.04,0.03,
0.284,0.25,-0.49,-0.34,0.01,-0.04,0.03,
0.286,0.25,-0.49,-0.34,0.01,-0.04,0.03,
0.297,0.25,-0.49,-0.34,0.00,-0.03,0.03,
0.298,0.32,-0.32,-0.09,0.00,-0.03,0.03,
0.298,0.32,-0.32,-0.09,0.00,-0.02,0.03,
0.298,0.32,-0.32,-0.09,0.01,-0.02,0.02,
0.299,0.26,-0.11,0.39,0.01,-0.02,0.02,
0.299,0.26,-0.11,0.39,0.01,-0.02,0.02,
0.299,0.04,-0.02,0.60,0.01,-0.02,0.02,
0.3,0.04,-0.02,0.60,0.02,-0.02,0.02,
0.301,0.04,-0.02,0.60,0.03,-0.03,0.02,
0.304,0.04,-0.02,0.60,0.03,-0.03,0.02,
0.304,-0.04,-0.10,0.47,0.03,-0.03,0.02,
0.318,-0.04,-0.10,0.47,0.04,-0.04,0.02,
0.318,-0.04,-0.10,0.47,0.04,-0.06,0.02,
0.318,-0.10,-0.16,0.38,0.04,-0.06,0.02,
0.318,-0.10,-0.16,0.38,0.04,-0.07,0.02,
0.319,-0.10,-0.16,0.38,0.04,-0.09,0.02,
0.319,-0.22,-0.08,0.36,0.04,-0.09,0.02,
0.319,-0.22,-0.08,0.36,0.05,-0.10,0.03,
0.319,-0.22,-0.08,0.36,0.04,-0.12,0.03,
0.319,-0.16,-0.04,0.28,0.04,-0.12,0.03,
0.321,-0.16,-0.04,0.28,0.04,-0.13,0.03,
0.324,-0.16,-0.04,0.28,0.04,-0.14,0.03,
0.324,-0.03,-0.14,0.29,0.04,-0.14,0.03,
0.326,-0.03,-0.14,0.29,0.05,-0.15,0.03,
0.33,0.00,-0.27,0.34,0.05,-0.15,0.03,
0.33,0.00,-0.27,0.34,0.05,-0.16,0.03,
0.331,0.00,-0.27,0.34,0.05,-0.16,0.03,
0.333,0.00,-0.27,0.34,0.05,-0.16,0.04,
0.334,-0.02,-0.26,0.23,0.05,-0.16,0.04,
0.336,-0.02,-0.26,0.23,0.05,-0.16,0.04,
0.338,-0.02,-0.26,0.23,0.05,-0.16,0.04,
0.339,-0.05,-0.16,0.14,0.05,-0.16,0.04,
0.341,-0.05,-0.16,0.14,0.05,-0.16,0.04,
0.343,-0.05,-0.16,0.14,0.05,-0.16,0.04,
0.344,-0.10,-0.11,0.14,0.05,-0.16,0.04,
0.347,-0.10,-0.11,0.14,0.05,-0.16,0.04,
0.349,-0.10,-0.11,0.14,0.05,-0.17,0.05,
0.35,-0.19,-0.01,0.16,0.05,-0.17,0.05,
0.351,-0.19,-0.01,0.16,0.05,-0.17,0.05,
0.355,-0.19,-0.01,0.16,0.05,-0.18,0.05,
0.355,-0.14,0.05,0.16,0.05,-0.18,0.05,
0.356,-0.14,0.05,0.16,0.05,-0.18,0.05,
0.358,-0.14,0.05,0.16,0.05,-0.19,0.05,
0.358,-0.02,0.03,0.14,0.05,-0.19,0.05,
0.36,-0.02,0.03,0.14,0.05,-0.19,0.05,
0.364,-0.02,0.03,0.14,0.05,-0.19,0.05,
0.364,0.13,-0.01,0.04,0.05,-0.19,0.05,
0.366,0.13,-0.01,0.04,0.06,-0.19,0.04,
0.369,0.13,-0.01,0.04,0.06,-0.18,0.03,
0.369,0.31,-0.03,0.00,0.06,-0.18,0.03,
0.37,0.31,-0.03,0.00,0.05,-0.18,0.03,
0.373,0.40,0.02,0.02,0.05,-0.18,0.03,
0.374,0.40,0.02,0.02,0.05,-0.17,0.02,
0.375,0.40,0.02,0.02,0.05,-0.16,0.01,
0.378,0.40,0.02,0.02,0.05,-0.16,0.01,
0.378,0.43,0.05,0.09,0.05,-0.16,0.01,
0.381,0.43,0.05,0.09,0.06,-0.14,0.00,
0.383,0.44,-0.02,0.04,0.06,-0.14,0.00,
0.383,0.44,-0.02,0.04,0.06,-0.13,-0.01,
0.385,0.44,-0.02,0.04,0.06,-0.11,-0.01,
0.392,0.44,-0.02,0.04,0.06,-0.09,-0.02,
0.392,0.40,-0.02,-0.02,0.06,-0.09,-0.02,
0.392,0.40,-0.02,-0.02,0.06,-0.08,-0.02,
0.393,0.40,-0.02,-0.02,0.06,-0.08,-0.03,
0.393,0.22,0.04,0.06,0.06,-0.08,-0.03,
0.395,0.22,0.04,0.06,0.06,-0.08,-0.03,
0.399,0.22,0.04,0.06,0.06,-0.07,-0.03,
0.4,0.14,0.04,0.03,0.06,-0.07,-0.03,
0.401,0.14,0.04,0.03,0.06,-0.06,-0.03,
0.403,0.14,0.04,0.03,0.06,-0.06,-0.04,
0.403,0.08,0.05,0.12,0.06,-0.06,-0.04,
0.408,0.08,0.05,0.12,0.06,-0.06,-0.03,
0.408,0.08,0.05,0.12,0.06,-0.06,-0.03,
0.409,0.19,0.08,-0.07,0.06,-0.06,-0.03,
0.41,0.19,0.08,-0.07,0.06,-0.03,-0.04,
0.413,0.19,0.08,-0.07,0.06,0.01,-0.05,
0.413,0.59,0.06,-0.32,0.06,0.01,-0.05,
0.415,0.59,0.06,-0.32,0.06,0.04,-0.06,
0.418,0.59,0.06,-0.32,0.06,0.04,-0.06,
0.418,0.46,0.28,-0.01,0.06,0.04,-0.06,
0.42,0.46,0.28,-0.01,0.06,0.04,-0.07,
0.424,0.17,0.35,0.09,0.06,0.04,-0.07,
0.424,0.17,0.35,0.09,0.06,0.03,-0.07,
0.425,0.17,0.35,0.09,0.06,0.03,-0.07,
0.428,0.17,0.35,0.09,0.06,0.03,-0.07,
0.428,-0.19,0.29,0.21,0.06,0.03,-0.07,
0.43,-0.19,0.29,0.21,0.06,0.04,-0.07,
0.433,-0.19,0.29,0.21,0.06,0.03,-0.06,
0.433,-0.33,0.08,0.28,0.06,0.03,-0.06,
0.435,-0.33,0.08,0.28,0.07,0.03,-0.05,
0.438,-0.24,-0.14,0.28,0.07,0.03,-0.05,
0.438,-0.24,-0.14,0.28,0.07,0.02,-0.04,
0.441,-0.24,-0.14,0.28,0.07,0.02,-0.04,
0.442,-0.18,-0.32,0.44,0.07,0.02,-0.04,
0.443,-0.18,-0.32,0.44,0.07,0.01,-0.04,
0.445,-0.18,-0.32,0.44,0.08,0.00,-0.03,
0.447,-0.18,-0.32,0.44,0.08,-0.00,-0.03,
0.448,-0.25,-0.41,0.61,0.08,-0.00,-0.03,
0.45,-0.25,-0.41,0.61,0.09,-0.01,-0.03,
0.452,-0.39,-0.27,0.55,0.09,-0.01,-0.03,
0.453,-0.39,-0.27,0.55,0.10,-0.03,-0.02,
0.455,-0.39,-0.27,0.55,0.10,-0.04,-0.01,
0.458,-0.50,-0.05,0.32,0.10,-0.04,-0.01,
0.458,-0.50,-0.05,0.32,0.10,-0.06,-0.01,
0.46,-0.50,-0.05,0.32,0.10,-0.07,0.00,
0.462,-0.44,0.09,0.13,0.10,-0.07,0.00,
0.462,-0.44,0.09,0.13,0.09,-0.09,0.01,
0.465,-0.44,0.09,0.13,0.09,-0.10,0.02,
0.468,-0.44,0.09,0.13,0.09,-0.10,0.02,
0.469,-0.08,0.15,-0.11,0.09,-0.10,0.02,
0.47,-0.08,0.15,-0.11,0.08,-0.10,0.02,
0.484,-0.08,0.15,-0.11,0.06,-0.06,0.00,
0.484,0.99,0.16,-0.92,0.06,-0.06,0.00,
0.484,0.99,0.16,-0.92,0.05,0.02,-0.03,
0.485,0.72,0.48,-0.36,0.05,0.02,-0.03,
0.485,0.72,0.48,-0.36,0.05,0.10,-0.03,
0.485,0.72,0.48,-0.36,0.07,0.06,-0.00,
0.485,-1.07,0.36,1.63,0.07,0.06,-0.00,
0.486,-1.07,0.36,1.63,0.09,-0.05,0.01,
0.486,-1.07,0.36,1.63,0.11,-0.14,0.02,
0.488,-1.07,0.36,1.63,0.12,-0.20,0.04,
0.494,-1.96,-0.05,1.03,0.12,-0.20,0.04,
0.494,-1.96,-0.05,1.03,0.12,-0.25,0.06,
0.502,-1.97,-0.25,-0.02,0.12,-0.25,0.06,
0.502,-1.97,-0.25,-0.02,0.11,-0.31,0.09,
0.503,-1.97,-0.25,-0.02,0.09,-0.34,0.11,
0.503,-1.08,-0.36,-0.99,0.09,-0.34,0.11,
0.503,-1.08,-0.36,-0.99,0.06,-0.36,0.13,
0.503,-1.08,-0.36,-0.99,0.04,-0.38,0.14,
0.504,0.08,-0.34,-0.82,0.04,-0.38,0.14,
0.504,0.08,-0.34,-0.82,0.02,-0.40,0.14,
0.523,0.08,-0.34,-0.82,0.00,-0.42,0.13,
0.523,0.78,-0.23,-0.41,0.00,-0.42,0.13,
0.523,0.78,-0.23,-0.41,-0.00,-0.43,0.12,
0.524,0.78,-0.23,-0.41,-0.00,-0.42,0.10,
0.524,0.98,0.06,-0.43,-0.00,-0.42,0.10,
0.524,0.98,0.06,-0.43,0.00,-0.37,0.08,
0.524,0.98,0.06,-0.43,0.00,-0.29,0.06,
0.524,0.98,0.06,-0.43,0.00,-0.20,0.06,
0.525,0.81,0.37,-0.76,0.00,-0.20,0.06,
0.525,0.81,0.37,-0.76,0.01,-0.12,0.07,
0.525,0.47,0.53,-0.43,0.01,-0.12,0.07,
0.525,0.47,0.53,-0.43,0.00,-0.07,0.08,
0.525,0.47,0.53,-0.43,0.00,-0.03,0.07,
0.528,0.47,0.53,-0.43,0.00,0.00,0.07,
0.528,0.38,0.42,-0.41,0.00,0.00,0.07,
0.53,0.38,0.42,-0.41,-0.01,0.02,0.05,
0.531,-0.04,-0.26,-0.80,-0.01,0.02,0.05,
0.532,-0.04,-0.26,-0.80,-0.03,0.01,0.05,
0.535,-0.04,-0.26,-0.80,-0.05,-0.04,0.07,
0.537,-0.04,-0.26,-0.80,-0.07,-0.06,0.08,
0.538,-0.34,-0.66,-0.73,-0.07,-0.06,0.08,
0.544,-0.34,-0.66,-0.73,-0.08,-0.05,0.08,
0.544,-0.34,-0.66,-0.73,-0.07,-0.03,0.06,
0.545,0.61,-0.16,-0.06,-0.07,-0.03,0.06,
0.545,0.61,-0.16,-0.06,-0.07,0.00,0.03,
0.547,0.61,-0.16,-0.06,-0.05,0.04,0.00,
0.547,0.98,0.46,0.35,-0.05,0.04,0.00,
0.549,0.98,0.46,0.35,-0.04,0.09,-0.01,
0.551,0.98,0.46,0.35,-0.03,0.12,-0.01,
0.552,0.66,0.49,0.39,-0.03,0.12,-0.01,
0.554,0.66,0.49,0.39,-0.03,0.15,-0.02,
0.56,0.66,0.49,0.39,-0.02,0.16,-0.02,
0.56,0.28,0.18,0.41,-0.02,0.16,-0.02,
0.56,0.28,0.18,0.41,-0.01,0.16,-0.02,
0.561,0.28,0.18,0.41,-0.01,0.15,-0.01,
0.562,-0.19,-0.12,0.38,-0.01,0.15,-0.01,
0.564,-0.19,-0.12,0.38,-0.01,0.14,-0.01,
0.567,-0.19,-0.12,0.38,-0.01,0.13,-0.01,
0.568,-0.40,-0.25,0.50,-0.01,0.13,-0.01,
0.569,-0.40,-0.25,0.50,-0.01,0.10,0.00,
0.583,-0.62,-0.15,0.59,-0.01,0.10,0.00,
0.583,-0.62,-0.15,0.59,-0.01,0.07,0.01,
0.584,-0.62,-0.15,0.59,0.00,0.04,0.03,
0.584,-0.62,-0.15,0.59,0.01,0.02,0.04,
0.584,-0.75,-0.07,0.68,0.01,0.02,0.04,
0.585,-0.75,-0.07,0.68,0.01,-0.01,0.05,
0.585,-0.75,-0.07,0.68,0.01,-0.00,0.07,
0.585,-0.50,-0.06,0.25,0.01,-0.00,0.07,
0.586,-0.50,-0.06,0.25,0.01,0.01,0.07,
0.588,0.10,-0.08,-0.14,0.01,0.01,0.07,
0.588,0.10,-0.08,-0.14,0.01,0.02,0.07,
0.6,0.10,-0.08,-0.14,0.00,0.03,0.06,
0.6,0.10,-0.08,-0.14,0.00,0.03,0.05,
0.601,0.41,-0.11,-0.17,0.00,0.03,0.05,
0.601,0.41,-0.11,-0.17,-0.00,0.03,0.05,
0.601,0.41,-0.11,-0.17,-0.00,0.05,0.04,
0.602,0.23,-0.04,-0.08,-0.00,0.05,0.04,
0.602,0.23,-0.04,-0.08,-0.00,0.05,0.04,
0.602,0.23,-0.04,-0.08,-0.01,0.07,0.04,
0.603,0.10,0.06,-0.20,-0.01,0.07,0.04,
0.604,0.10,0.06,-0.20,-0.01,0.09,0.04,
0.616,0.10,0.06,-0.20,-0.01,0.08,0.04,
0.616,0.01,0.01,0.03,-0.01,0.08,0.04,
0.616,0.36,0.00,-0.01,-0.01,0.08,0.04,
0.617,0.36,0.00,-0.01,-0.01,0.09,0.04,
0.617,0.36,0.00,-0.01,-0.01,0.10,0.03,
0.617,0.36,0.00,-0.01,-0.02,0.10,0.02,
0.617,0.36,0.00,-0.01,-0.01,0.12,0.01,
0.617,0.48,0.05,-0.05,-0.01,0.12,0.01,
0.619,0.48,0.05,-0.05,-0.01,0.13,0.01,
0.621,0.48,0.05,-0.05,-0.01,0.14,0.01,
0.622,0.07,0.07,0.12,-0.01,0.14,0.01,
0.663,0.07,0.07,0.12,-0.00,0.16,0.01,
0.664,0.07,0.07,0.12,0.00,0.17,0.01,
0.664,-0.22,-0.07,0.44,0.00,0.17,0.01,
0.665,-0.22,-0.07,0.44,0.01,0.15,0.02,
0.665,-0.85,-0.20,0.85,0.01,0.15,0.02,
0.666,-0.85,-0.20,0.85,0.02,0.13,0.03,
0.666,-1.18,-0.24,0.75,0.02,0.13,0.03,
0.667,-1.18,-0.24,0.75,0.03,0.09,0.05,
0.689,-1.18,-0.24,0.75,0.04,0.06,0.08,
0.689,-1.18,-0.24,0.75,0.04,0.05,0.09,
0.69,-0.93,0.04,0.98,0.04,0.05,0.09,
0.69,-0.93,0.04,0.98,0.05,-0.01,0.11,
0.69,-0.93,0.04,0.98,0.05,-0.09,0.13,
0.69,-0.46,-0.12,0.95,0.05,-0.09,0.13,
0.691,-0.46,-0.12,0.95,0.06,-0.15,0.13,
0.691,-0.46,-0.12,0.95,0.07,-0.16,0.13,
0.691,-0.46,-0.12,0.95,0.07,-0.14,0.12,
0.691,0.05,-0.19,0.12,0.07,-0.14,0.12,
0.692,0.05,-0.19,0.12,0.07,-0.13,0.12,
0.692,-0.17,-0.32,0.28,0.07,-0.13,0.12,
0.692,-0.17,-0.32,0.28,0.07,-0.14,0.12,
0.692,-0.17,-0.32,0.28,0.07,-0.15,0.13,
0.693,-0.17,-0.32,0.28,0.07,-0.15,0.13,
0.693,-0.16,-0.30,-0.08,0.07,-0.15,0.13,
0.693,-0.16,-0.30,-0.08,0.07,-0.13,0.13,
0.693,-0.01,-0.01,-0.23,0.07,-0.13,0.13,
0.694,-0.01,-0.01,-0.23,0.06,-0.13,0.13,
0.694,-0.01,-0.01,-0.23,0.05,-0.13,0.12,
0.694,0.42,0.29,-0.16,0.05,-0.13,0.12,
0.694,0.42,0.29,-0.16,0.05,-0.13,0.12,
0.695,0.42,0.29,-0.16,0.05,-0.14,0.11,
0.695,0.42,0.29,-0.16,0.05,-0.15,0.10,
0.695,0.51,0.39,0.00,0.05,-0.15,0.10,
0.695,0.51,0.39,0.00,0.05,-0.13,0.09,
0.696,0.57,0.29,-0.32,0.05,-0.13,0.09,
0.696,0.57,0.29,-0.32,0.05,-0.11,0.08,
0.696,0.57,0.29,-0.32,0.04,-0.08,0.07,
0.696,0.57,0.29,-0.32,0.03,-0.05,0.07,
0.697,0.71,0.17,-0.48,0.03,-0.05,0.07,
0.697,0.71,0.17,-0.48,0.03,-0.03,0.06,
0.697,0.84,0.13,-0.25,0.03,-0.03,0.06,
0.697,0.84,0.13,-0.25,0.03,-0.02,0.05,
0.698,0.84,0.13,-0.25,0.03,-0.00,0.03,
0.698,0.77,0.06,-0.07,0.03,-0.00,0.03,
0.702,0.77,0.06,-0.07,0.02,0.00,0.02,
0.703,0.77,0.06,-0.07,0.03,0.01,0.01,
0.703,0.77,0.06,-0.07,0.02,0.02,0.00,
0.703,0.57,0.02,-0.04,0.02,0.02,0.00,
0.704,0.57,0.02,-0.04,0.02,0.03,-0.00,
0.709,0.57,0.02,-0.04,0.02,0.04,-0.00,
0.709,0.31,0.06,0.12,0.02,0.04,-0.00,
0.709,0.31,0.06,0.12,0.02,0.04,-0.00,
0.714,-0.03,0.11,0.41,0.02,0.04,-0.00,
0.714,-0.03,0.11,0.41,0.03,0.04,-0.01,
0.714,-0.03,0.11,0.41,0.04,0.03,-0.01,
0.716,-0.52,0.06,0.57,0.04,0.03,-0.01,
0.716,-0.52,0.06,0.57,0.04,0.02,0.00,
0.718,-0.52,0.06,0.57,0.05,0.01,0.01,
0.721,-0.62,0.05,0.64,0.05,0.01,0.01,
0.721,-0.62,0.05,0.64,0.06,0.00,0.02,
0.744,-0.62,0.05,0.64,0.06,-0.01,0.03,
0.746,-0.62,0.05,0.64,0.07,-0.02,0.03,
0.746,-0.56,-0.18,0.56,0.07,-0.02,0.03,
0.746,-0.56,-0.18,0.56,0.08,-0.03,0.04,
