
time,ax,ay,az,wx,wy,wz,
0.107,0.14,0.02,-0.04,-0.02,-0.01,0.00,
0.109,0.14,0.02,-0.04,-0.03,-0.02,0.00,
0.111,0.14,0.02,-0.04,-0.04,-0.03,0.00,
0.112,0.17,0.03,-0.05,-0.04,-0.03,0.00,
0.114,0.17,0.03,-0.05,-0.05,-0.03,0.00,
0.117,0.17,0.03,-0.05,-0.05,-0.04,-0.00,
0.118,0.18,0.00,-0.03,-0.05,-0.04,-0.00,
0.119,0.18,0.00,-0.03,-0.06,-0.05,-0.00,
0.121,0.18,0.00,-0.03,-0.06,-0.06,-0.00,
0.121,0.16,-0.00,-0.01,-0.06,-0.06,-0.00,
0.124,0.16,-0.00,-0.01,-0.07,-0.06,-0.00,
0.126,0.16,-0.00,-0.01,-0.07,-0.07,-0.00,
0.127,0.19,0.02,0.01,-0.07,-0.07,-0.00,
0.129,0.19,0.02,0.01,-0.07,-0.07,-0.00,
0.131,0.19,0.02,0.01,-0.07,-0.07,-0.01,
0.132,0.18,0.00,0.02,-0.07,-0.07,-0.01,
0.134,0.18,0.00,0.02,-0.08,-0.07,-0.00,
0.136,0.18,0.00,0.02,-0.08,-0.08,-0.00,
0.136,0.19,0.03,0.04,-0.08,-0.08,-0.00,
0.141,0.19,0.03,0.04,-0.08,-0.08,-0.00,
0.142,0.19,0.03,0.04,-0.07,-0.08,-0.00,
0.142,0.15,0.04,0.08,-0.07,-0.08,-0.00,
0.144,0.15,0.04,0.08,-0.07,-0.08,-0.00,
0.146,0.15,0.04,0.08,-0.07,-0.08,-0.00,
0.146,0.14,0.05,0.07,-0.07,-0.08,-0.00,
0.149,0.14,0.05,0.07,-0.06,-0.08,-0.00,
0.152,0.14,0.05,0.07,-0.06,-0.07,0.00,
0.152,0.14,0.05,0.09,-0.06,-0.07,0.00,
0.154,0.14,0.05,0.09,-0.05,-0.07,0.00,
0.156,0.14,0.05,0.09,-0.05,-0.07,0.01,
0.156,0.14,0.05,0.09,-0.05,-0.07,0.01,
0.158,0.14,0.05,0.09,-0.05,-0.06,0.01,
0.161,0.14,0.05,0.09,-0.04,-0.06,0.01,
0.161,0.15,0.04,0.07,-0.04,-0.06,0.01,
0.164,0.15,0.04,0.07,-0.04,-0.05,0.01,
0.166,0.15,0.04,0.07,-0.04,-0.04,0.00,
0.166,0.17,0.03,0.06,-0.04,-0.04,0.00,
0.168,0.17,0.03,0.06,-0.03,-0.04,0.01,
0.173,0.17,0.03,0.06,-0.03,-0.03,0.00,
0.173,0.19,0.01,0.06,-0.03,-0.03,0.00,
0.173,0.19,0.01,0.06,-0.02,-0.03,0.00,
0.176,0.17,0.01,0.05,-0.02,-0.03,0.00,
0.181,0.17,0.01,0.05,-0.02,-0.02,-0.00,
0.181,0.17,0.01,0.05,-0.02,-0.02,-0.00,
0.183,0.17,0.01,0.05,-0.01,-0.01,-0.00,
0.183,0.16,0.02,0.05,-0.01,-0.01,-0.00,
0.184,0.16,0.02,0.05,-0.01,-0.00,-0.01,
0.187,0.13,0.03,0.06,-0.01,-0.00,-0.01,
0.188,0.13,0.03,0.06,-0.00,-0.00,-0.01,
0.189,0.13,0.03,0.06,0.00,0.01,-0.01,
0.191,0.13,0.03,0.06,0.00,0.01,-0.02,
0.192,0.10,0.05,0.05,0.00,0.01,-0.02,
0.196,0.10,0.05,0.05,0.01,0.02,-0.02,
0.21,0.10,0.05,0.05,0.01,0.02,-0.02,
0.21,0.09,0.07,0.07,0.01,0.02,-0.02,
0.21,0.09,0.07,0.07,0.01,0.03,-0.02,
0.21,0.09,0.07,0.07,0.01,0.03,-0.02,
0.211,0.06,0.08,0.08,0.01,0.03,-0.02,
0.211,0.06,0.08,0.08,0.02,0.03,-0.02,
0.211,0.03,0.11,0.12,0.02,0.03,-0.02,
0.211,0.03,0.11,0.12,0.02,0.03,-0.02,
0.211,0.03,0.11,0.12,0.02,0.03,-0.02,
0.212,0.03,0.11,0.12,0.02,0.03,-0.02,
0.212,0.01,0.12,0.15,0.02,0.03,-0.02,
0.213,0.01,0.12,0.15,0.02,0.03,-0.02,
0.216,0.01,0.12,0.15,0.02,0.03,-0.02,
0.216,0.00,0.12,0.15,0.02,0.03,-0.02,
0.219,0.00,0.12,0.15,0.02,0.02,-0.02,
0.221,-0.00,0.10,0.14,0.02,0.02,-0.02,
0.221,-0.00,0.10,0.14,0.02,0.02,-0.02,
0.223,-0.00,0.10,0.14,0.02,0.02,-0.02,
0.226,-0.00,0.10,0.14,0.02,0.01,-0.02,
0.226,0.00,0.09,0.13,0.02,0.01,-0.02,
0.231,-0.00,0.07,0.12,0.02,0.01,-0.02,
0.231,-0.00,0.07,0.12,0.02,0.01,-0.02,
0.231,-0.00,0.07,0.12,0.02,0.01,-0.02,
0.233,-0.00,0.07,0.12,0.02,0.00,-0.02,
0.235,-0.00,0.07,0.12,0.02,-0.00,-0.02,
0.236,-0.01,0.07,0.12,0.02,-0.00,-0.02,
0.241,0.00,0.05,0.12,0.02,-0.00,-0.02,
0.241,0.00,0.05,0.12,0.02,-0.01,-0.03,
0.241,0.00,0.05,0.12,0.02,-0.01,-0.03,
0.243,0.00,0.05,0.12,0.03,-0.02,-0.03,
0.246,0.01,0.04,0.12,0.03,-0.02,-0.03,
0.247,0.01,0.04,0.12,0.02,-0.02,-0.03,
0.253,0.01,0.04,0.12,0.02,-0.02,-0.03,
0.253,0.01,0.05,0.12,0.02,-0.02,-0.03,
0.253,0.01,0.05,0.12,0.02,-0.02,-0.03,
0.253,0.01,0.05,0.12,0.02,-0.03,-0.03,
0.255,0.03,0.02,0.13,0.02,-0.03,-0.03,
0.256,0.03,0.02,0.13,0.02,-0.03,-0.04,
0.261,0.03,0.02,0.13,0.02,-0.03,-0.04,
0.261,0.03,0.02,0.13,0.02,-0.03,-0.04,
0.261,0.02,0.01,0.10,0.02,-0.03,-0.04,
0.264,0.02,0.01,0.10,0.02,-0.04,-0.04,
0.265,0.02,0.01,0.10,0.01,-0.04,-0.04,
0.266,0.03,-0.01,0.11,0.01,-0.04,-0.04,
0.268,0.03,-0.01,0.11,0.01,-0.04,-0.04,
0.271,0.03,-0.01,0.11,0.01,-0.05,-0.04,
0.271,0.04,-0.03,0.09,0.01,-0.05,-0.04,
0.273,0.04,-0.03,0.09,0.01,-0.05,-0.04,
0.275,0.04,-0.03,0.09,0.01,-0.05,-0.05,
0.275,0.07,-0.07,0.07,0.01,-0.05,-0.05,
0.279,0.07,-0.07,0.07,0.01,-0.05,-0.05,
0.28,0.08,-0.08,-0.01,0.01,-0.05,-0.05,
0.28,0.08,-0.08,-0.01,0.01,-0.05,-0.05,
0.283,0.08,-0.08,-0.01,0.00,-0.05,-0.05,
0.285,0.15,-0.09,-0.07,0.00,-0.05,-0.05,
0.286,0.15,-0.09,-0.07,0.00,-0.05,-0.05,
0.288,0.15,-0.09,-0.07,0.00,-0.05,-0.06,
0.29,0.15,-0.11,-0.15,0.00,-0.05,-0.06,
0.29,0.15,-0.11,-0.15,-0.00,-0.05,-0.06,
0.292,0.15,-0.11,-0.15,-0.01,-0.05,-0.06,
0.295,0.13,-0.17,-0.25,-0.01,-0.05,-0.06,
0.295,0.13,-0.17,-0.25,-0.01,-0.05,-0.07,
0.297,0.13,-0.17,-0.25,-0.02,-0.04,-0.08,
0.3,0.13,-0.17,-0.25,-0.03,-0.03,-0.08,
0.3,0.13,-0.23,-0.38,-0.03,-0.03,-0.08,
0.302,0.13,-0.23,-0.38,-0.04,-0.02,-0.09,
0.305,0.16,-0.18,-0.31,-0.04,-0.02,-0.09,
0.305,0.16,-0.18,-0.31,-0.04,-0.02,-0.10,
0.308,0.16,-0.18,-0.31,-0.05,-0.02,-0.11,
0.31,0.11,-0.12,-0.37,-0.05,-0.02,-0.11,
0.31,0.11,-0.12,-0.37,-0.05,-0.02,-0.12,
0.312,0.11,-0.12,-0.37,-0.06,-0.02,-0.13,
0.315,0.10,-0.07,-0.42,-0.06,-0.02,-0.13,
0.315,0.10,-0.07,-0.42,-0.06,-0.01,-0.13,
0.317,0.10,-0.07,-0.42,-0.07,-0.01,-0.14,
0.32,-0.00,-0.05,-0.42,-0.07,-0.01,-0.14,
0.321,-0.00,-0.05,-0.42,-0.08,-0.00,-0.15,
0.322,-0.00,-0.05,-0.42,-0.08,0.01,-0.15,
0.325,0.01,-0.03,-0.38,-0.08,0.01,-0.15,
0.325,0.01,-0.03,-0.38,-0.09,0.02,-0.15,
0.328,0.01,-0.03,-0.38,-0.10,0.03,-0.16,
0.33,0.06,0.03,-0.39,-0.10,0.03,-0.16,
0.33,0.06,0.03,-0.39,-0.10,0.03,-0.16,
0.333,0.06,0.03,-0.39,-0.11,0.03,-0.17,
0.336,0.06,0.03,-0.39,-0.12,0.02,-0.17,
0.337,0.03,0.00,-0.48,-0.12,0.02,-0.17,
0.338,0.03,0.00,-0.48,-0.13,0.01,-0.18,
0.34,-0.17,-0.38,-0.83,-0.13,0.01,-0.18,
0.34,-0.17,-0.38,-0.83,-0.15,0.02,-0.19,
0.342,-0.17,-0.38,-0.83,-0.17,0.04,-0.20,
0.345,-0.04,-0.46,-0.97,-0.17,0.04,-0.20,
0.345,-0.04,-0.46,-0.97,-0.19,0.06,-0.21,
0.347,-0.04,-0.46,-0.97,-0.21,0.08,-0.22,
0.35,-0.04,-0.46,-0.97,-0.23,0.11,-0.23,
0.35,-0.01,-0.30,-0.96,-0.23,0.11,-0.23,
0.353,-0.01,-0.30,-0.96,-0.25,0.13,-0.24,
0.354,-0.07,-0.11,-0.85,-0.25,0.13,-0.24,
0.355,-0.07,-0.11,-0.85,-0.27,0.14,-0.25,
0.357,-0.07,-0.11,-0.85,-0.27,0.14,-0.26,
0.359,-0.14,0.09,-0.77,-0.27,0.14,-0.26,
0.371,-0.14,0.09,-0.77,-0.28,0.13,-0.26,
0.371,-0.14,0.09,-0.77,-0.29,0.12,-0.26,
0.372,-0.31,0.20,-0.75,-0.29,0.12,-0.26,
0.372,-0.31,0.20,-0.75,-0.29,0.10,-0.26,
0.372,-0.31,0.20,-0.75,-0.29,0.08,-0.25,
0.372,-0.53,0.28,-0.86,-0.29,0.08,-0.25,
0.372,-0.53,0.28,-0.86,-0.29,0.07,-0.25,
0.372,-0.53,0.28,-0.86,-0.30,0.07,-0.24,
0.374,-0.93,-0.19,-1.69,-0.30,0.07,-0.24,
0.375,-0.93,-0.19,-1.69,-0.31,0.12,-0.23,
0.385,-0.93,-0.19,-1.69,-0.32,0.22,-0.23,
0.385,-0.97,-0.23,-1.81,-0.32,0.22,-0.23,
0.385,-0.97,-0.23,-1.81,-0.34,0.28,-0.21,
0.386,-0.97,-0.23,-1.81,-0.36,0.33,-0.19,
0.386,-0.97,-0.23,-1.81,-0.38,0.36,-0.16,
0.386,-0.92,0.21,-1.40,-0.38,0.36,-0.16,
0.387,-0.92,0.21,-1.40,-0.38,0.39,-0.12,
0.389,-0.92,0.21,-1.40,-0.38,0.42,-0.08,
0.39,-1.02,0.75,-1.15,-0.38,0.42,-0.08,
0.395,-1.02,0.75,-1.15,-0.37,0.44,-0.03,
0.395,-1.18,1.11,-1.09,-0.37,0.44,-0.03,
0.396,-1.18,1.11,-1.09,-0.36,0.46,0.02,
0.398,-1.18,1.11,-1.09,-0.34,0.47,0.07,
0.399,-1.18,1.11,-1.09,-0.32,0.48,0.12,
0.4,-1.29,1.28,-1.17,-0.32,0.48,0.12,
0.402,-1.29,1.28,-1.17,-0.29,0.49,0.18,
0.406,-1.34,1.33,-1.27,-0.29,0.49,0.18,
0.406,-1.34,1.33,-1.27,-0.27,0.50,0.24,
0.41,-1.34,1.33,-1.27,-0.25,0.52,0.30,
0.41,-1.34,1.33,-1.27,-0.22,0.54,0.37,
0.41,-1.40,1.32,-1.33,-0.22,0.54,0.37,
0.412,-1.40,1.32,-1.33,-0.20,0.58,0.43,
0.414,-1.28,1.19,-1.40,-0.20,0.58,0.43,
0.414,-1.28,1.19,-1.40,-0.17,0.63,0.49,
0.418,-1.28,1.19,-1.40,-0.14,0.69,0.56,
0.419,-1.28,1.19,-1.40,-0.11,0.78,0.61,
0.419,-0.98,1.01,-1.58,-0.11,0.78,0.61,
0.424,-0.98,1.01,-1.58,-0.08,0.87,0.66,
0.425,-0.47,0.75,-1.79,-0.08,0.87,0.66,
0.425,-0.47,0.75,-1.79,-0.05,0.97,0.71,
0.426,-0.47,0.75,-1.79,-0.01,1.09,0.74,
0.431,-0.47,0.75,-1.79,0.02,1.21,0.76,
0.433,0.03,0.50,-2.06,0.02,1.21,0.76,
0.434,0.03,0.50,-2.06,0.06,1.33,0.77,
0.434,0.03,0.50,-2.06,0.10,1.45,0.78,
0.435,0.56,0.27,-2.19,0.10,1.45,0.78,
0.437,0.56,0.27,-2.19,0.15,1.57,0.77,
0.439,0.56,0.27,-2.19,0.20,1.69,0.76,
0.439,0.99,0.07,-2.28,0.20,1.69,0.76,
0.442,0.99,0.07,-2.28,0.25,1.81,0.74,
0.444,0.99,0.07,-2.28,0.31,1.92,0.71,
0.444,1.25,-0.11,-2.48,0.31,1.92,0.71,
0.447,1.25,-0.11,-2.48,0.36,2.03,0.68,
0.45,1.38,-0.25,-2.75,0.36,2.03,0.68,
0.45,1.38,-0.25,-2.75,0.42,2.14,0.64,
0.451,1.38,-0.25,-2.75,0.47,2.25,0.59,
0.454,1.38,-0.25,-2.75,0.51,2.37,0.54,
0.454,1.66,-0.45,-3.24,0.51,2.37,0.54,
0.456,1.66,-0.45,-3.24,0.55,2.50,0.48,
0.459,1.66,-0.45,-3.24,0.59,2.63,0.42,
0.46,1.80,-0.46,-3.68,0.59,2.63,0.42,
0.462,1.80,-0.46,-3.68,0.61,2.76,0.36,
0.464,1.80,-0.46,-3.68,0.64,2.88,0.31,
0.464,1.43,-0.46,-3.93,0.64,2.88,0.31,
0.466,1.43,-0.46,-3.93,0.67,2.99,0.26,
0.469,1.43,-0.46,-3.93,0.70,3.10,0.23,
0.469,1.08,-0.43,-4.01,0.70,3.10,0.23,
0.472,1.08,-0.43,-4.01,0.72,3.19,0.20,
0.477,1.08,-0.43,-4.01,0.76,3.27,0.18,
0.478,1.08,-0.43,-4.01,0.80,3.33,0.17,
0.478,0.77,-0.07,-3.88,0.80,3.33,0.17,
0.481,0.77,-0.07,-3.88,0.84,3.36,0.17,
0.481,0.24,-0.07,-3.45,0.84,3.36,0.17,
0.482,0.24,-0.07,-3.45,0.89,3.33,0.17,
0.483,0.24,-0.07,-3.45,0.95,3.25,0.18,
0.484,-0.20,-0.47,-2.52,0.95,3.25,0.18,
0.486,-0.20,-0.47,-2.52,1.02,3.13,0.20,
0.491,-0.69,-0.92,-2.56,1.02,3.13,0.20,
0.493,-1.14,-1.33,-3.12,1.02,3.13,0.20,
0.494,-1.14,-1.33,-3.12,1.08,3.02,0.22,
0.494,-1.14,-1.33,-3.12,1.15,2.92,0.24,
0.494,-1.14,-1.33,-3.12,1.22,2.84,0.26,
0.5,-1.14,-1.33,-3.12,1.28,2.76,0.29,
0.5,-1.62,-1.61,-3.28,1.28,2.76,0.29,
0.5,-1.62,-1.61,-3.28,1.34,2.68,0.32,
0.502,-1.62,-1.61,-3.28,1.40,2.60,0.35,
0.504,-2.31,-1.94,-3.03,1.40,2.60,0.35,
0.505,-2.31,-1.94,-3.03,1.46,2.54,0.37,
0.506,-2.31,-1.94,-3.03,1.52,2.51,0.38,
0.509,-2.31,-1.94,-3.03,1.57,2.48,0.38,
0.509,-1.97,-2.19,-2.71,1.57,2.48,0.38,
0.511,-1.97,-2.19,-2.71,1.62,2.47,0.37,
0.518,-1.97,-2.19,-2.71,1.67,2.45,0.36,
0.518,-1.97,-2.19,-2.71,1.72,2.42,0.34,
0.518,-1.03,-2.26,-2.52,1.72,2.42,0.34,
0.521,-1.03,-2.26,-2.52,1.76,2.39,0.31,
0.521,-0.49,-2.32,-2.40,1.76,2.39,0.31,
0.522,-0.49,-2.32,-2.40,1.78,2.35,0.28,
0.524,-0.49,-2.32,-2.40,1.79,2.29,0.23,
0.524,-0.00,-2.50,-2.36,1.79,2.29,0.23,
0.539,0.29,-2.62,-2.58,1.79,2.29,0.23,
0.539,0.29,-2.62,-2.58,1.78,2.22,0.18,
0.539,0.29,-2.62,-2.58,1.74,2.15,0.12,
0.542,0.29,-2.62,-2.58,1.68,2.10,0.06,
0.542,0.29,-2.62,-2.58,1.61,2.09,-0.00,
0.542,0.29,-2.62,-2.58,1.51,2.14,-0.08,
0.543,0.29,-2.62,-2.58,1.40,2.24,-0.16,
0.543,0.18,-2.76,-3.39,1.40,2.24,-0.16,
0.543,0.03,-2.78,-4.18,1.40,2.24,-0.16,
0.543,0.03,-2.78,-4.18,1.27,2.36,-0.23,
0.552,0.03,-2.78,-4.18,1.14,2.49,-0.29,
0.553,0.03,-2.78,-4.18,1.00,2.60,-0.35,
0.553,-0.02,-2.53,-4.48,1.00,2.60,-0.35,
0.553,-0.02,-2.53,-4.48,0.86,2.69,-0.39,
0.553,0.07,-2.22,-4.39,0.86,2.69,-0.39,
0.561,0.07,-2.22,-4.39,0.73,2.74,-0.42,
0.563,0.07,-2.22,-4.39,0.61,2.76,-0.44,
0.563,0.07,-2.22,-4.39,0.50,2.74,-0.45,
0.563,0.35,-1.95,-3.99,0.50,2.74,-0.45,
0.563,0.35,-1.95,-3.99,0.42,2.68,-0.46,
0.563,0.81,-1.71,-3.26,0.42,2.68,-0.46,
0.564,0.81,-1.71,-3.26,0.34,2.59,-0.46,
0.564,1.19,-1.55,-2.60,0.34,2.59,-0.46,
0.564,1.19,-1.55,-2.60,0.28,2.47,-0.46,
0.579,1.19,-1.55,-2.60,0.24,2.33,-0.47,
0.579,1.30,-1.55,-2.32,0.24,2.33,-0.47,
0.579,1.30,-1.55,-2.32,0.19,2.17,-0.48,
0.579,1.30,-1.55,-2.32,0.15,2.01,-0.49,
0.579,1.30,-1.55,-2.32,0.12,1.84,-0.51,
0.579,1.22,-1.80,-2.17,0.12,1.84,-0.51,
0.58,1.22,-1.80,-2.17,0.08,1.66,-0.54,
0.58,0.91,-2.15,-2.39,0.08,1.66,-0.54,
0.58,0.91,-2.15,-2.39,0.05,1.51,-0.57,
0.581,0.91,-2.15,-2.39,0.01,1.39,-0.62,
0.584,0.91,-2.15,-2.39,-0.02,1.28,-0.67,
0.585,0.71,-2.57,-2.66,-0.02,1.28,-0.67,
0.585,0.71,-2.57,-2.66,-0.07,1.19,-0.73,
0.589,0.57,-2.91,-2.81,-0.07,1.19,-0.73,
0.589,0.57,-2.91,-2.81,-0.11,1.12,-0.79,
0.59,0.57,-2.91,-2.81,-0.15,1.06,-0.86,
0.593,0.57,-2.91,-2.81,-0.20,1.01,-0.93,
0.593,0.55,-3.13,-2.90,-0.20,1.01,-0.93,
0.597,0.55,-3.13,-2.90,-0.25,0.98,-1.00,
0.6,0.53,-3.22,-3.28,-0.25,0.98,-1.00,
0.6,0.53,-3.22,-3.28,-0.30,0.99,-1.07,
0.6,0.53,-3.22,-3.28,-0.35,1.03,-1.13,
0.602,0.43,-3.13,-3.98,-0.35,1.03,-1.13,
0.603,0.43,-3.13,-3.98,-0.41,1.11,-1.19,
0.606,0.43,-3.13,-3.98,-0.47,1.22,-1.24,
0.608,0.25,-2.91,-4.50,-0.47,1.22,-1.24,
0.608,0.25,-2.91,-4.50,-0.53,1.35,-1.29,
0.61,0.25,-2.91,-4.50,-0.59,1.48,-1.33,
0.615,-0.07,-2.69,-4.69,-0.59,1.48,-1.33,
0.616,-0.07,-2.69,-4.69,-0.65,1.61,-1.36,
0.616,-0.07,-2.69,-4.69,-0.71,1.75,-1.38,
0.617,-0.56,-2.49,-4.61,-0.71,1.75,-1.38,
0.617,-0.56,-2.49,-4.61,-0.78,1.89,-1.40,
0.62,-0.56,-2.49,-4.61,-0.85,2.01,-1.40,
0.622,-0.62,-2.24,-4.36,-0.85,2.01,-1.40,
0.623,-0.62,-2.24,-4.36,-0.92,2.10,-1.40,
0.625,-0.62,-2.24,-4.36,-0.99,2.17,-1.39,
0.627,-0.62,-2.24,-4.36,-1.06,2.22,-1.38,
0.631,-0.58,-2.06,-4.04,-1.06,2.22,-1.38,
0.632,-0.58,-2.06,-4.04,-1.12,2.26,-1.37,
0.632,-0.61,-2.04,-3.66,-1.12,2.26,-1.37,
0.632,-0.61,-2.04,-3.66,-1.18,2.29,-1.36,
0.634,-0.61,-2.04,-3.66,-1.23,2.31,-1.35,
0.637,-0.79,-2.15,-3.24,-1.23,2.31,-1.35,
0.637,-0.79,-2.15,-3.24,-1.28,2.33,-1.34,
0.639,-0.79,-2.15,-3.24,-1.32,2.35,-1.33,
0.643,-0.79,-2.15,-3.24,-1.36,2.38,-1.33,
0.643,-1.06,-2.31,-2.93,-1.36,2.38,-1.33,
0.644,-1.06,-2.31,-2.93,-1.39,2.41,-1.33,
0.658,-1.24,-2.52,-2.66,-1.39,2.41,-1.33,
0.658,-1.24,-2.52,-2.66,-1.43,2.44,-1.33,
0.658,-1.24,-2.52,-2.66,-1.46,2.46,-1.34,
0.658,-1.24,-2.52,-2.66,-1.48,2.48,-1.36,
0.659,-1.33,-2.71,-2.29,-1.48,2.48,-1.36,
0.659,-1.33,-2.71,-2.29,-1.51,2.49,-1.37,
0.659,-1.40,-2.88,-1.81,-1.51,2.49,-1.37,
0.659,-1.40,-2.88,-1.81,-1.52,2.48,-1.39,
0.659,-1.40,-2.88,-1.81,-1.53,2.47,-1.41,
0.663,-1.40,-2.88,-1.81,-1.54,2.45,-1.43,
0.663,-1.50,-2.98,-1.29,-1.54,2.45,-1.43,
0.667,-1.50,-2.98,-1.29,-1.55,2.42,-1.45,
0.668,-1.50,-2.98,-1.29,-1.55,2.38,-1.46,
0.668,-1.64,-3.12,-0.86,-1.55,2.38,-1.46,
0.669,-1.64,-3.12,-0.86,-1.54,2.34,-1.48,
0.672,-1.64,-3.12,-0.86,-1.54,2.30,-1.50,
0.672,-1.73,-3.28,-0.61,-1.54,2.30,-1.50,
0.674,-1.73,-3.28,-0.61,-1.53,2.26,-1.51,
0.677,-1.73,-3.28,-0.61,-1.52,2.22,-1.52,
0.677,-1.73,-3.43,-0.52,-1.52,2.22,-1.52,
0.679,-1.73,-3.43,-0.52,-1.50,2.19,-1.54,
0.683,-1.73,-3.43,-0.52,-1.49,2.15,-1.56,
0.684,-1.73,-3.43,-0.52,-1.48,2.12,-1.58,
0.684,-1.59,-3.53,-0.59,-1.48,2.12,-1.58,
0.687,-1.59,-3.53,-0.59,-1.46,2.09,-1.60,
0.687,-1.42,-3.58,-0.77,-1.46,2.09,-1.60,
0.689,-1.42,-3.58,-0.77,-1.45,2.06,-1.62,
0.708,-1.42,-3.58,-0.77,-1.45,2.04,-1.65,
0.708,-1.35,-3.61,-1.06,-1.45,2.04,-1.65,
0.708,-1.35,-3.61,-1.06,-1.45,2.02,-1.68,
0.708,-1.35,-3.61,-1.06,-1.44,2.01,-1.70,
0.708,-1.29,-3.60,-1.29,-1.44,2.01,-1.70,
0.709,-1.29,-3.60,-1.29,-1.45,2.01,-1.73,
0.709,-1.29,-3.60,-1.29,-1.45,2.01,-1.76,
0.709,-1.24,-3.51,-1.54,-1.45,2.01,-1.76,
0.71,-1.24,-3.51,-1.54,-1.46,2.03,-1.79,
0.71,-1.22,-3.57,-2.09,-1.46,2.03,-1.79,
0.71,-1.22,-3.57,-2.09,-1.47,2.08,-1.82,
0.711,-1.22,-3.57,-2.09,-1.47,2.20,-1.85,
