
time,ax,ay,az,wx,wy,wz,
0.176,0.19,0.19,-0.05,-0.02,-0.06,-0.12,
0.177,0.19,0.19,-0.05,-0.01,-0.05,-0.12,
0.179,0.19,0.19,-0.05,-0.00,-0.05,-0.12,
0.182,0.19,0.19,-0.05,0.00,-0.05,-0.12,
0.182,0.17,0.22,-0.07,0.00,-0.05,-0.12,
0.184,0.17,0.22,-0.07,0.01,-0.04,-0.12,
0.198,0.18,0.22,-0.12,0.01,-0.04,-0.12,
0.199,0.18,0.22,-0.12,0.01,-0.04,-0.13,
0.199,0.18,0.22,-0.12,0.02,-0.04,-0.13,
0.199,0.18,0.22,-0.12,0.02,-0.04,-0.13,
0.199,0.22,0.21,-0.13,0.02,-0.04,-0.13,
0.2,0.22,0.21,-0.13,0.03,-0.03,-0.13,
0.2,0.21,0.21,-0.16,0.03,-0.03,-0.13,
0.2,0.21,0.21,-0.16,0.03,-0.03,-0.13,
0.2,0.21,0.21,-0.16,0.03,-0.03,-0.14,
0.202,0.21,0.21,-0.16,0.03,-0.03,-0.14,
0.202,0.23,0.21,-0.20,0.03,-0.03,-0.14,
0.204,0.23,0.21,-0.20,0.03,-0.02,-0.14,
0.206,0.23,0.21,-0.20,0.03,-0.02,-0.14,
0.206,0.27,0.20,-0.25,0.03,-0.02,-0.14,
0.209,0.27,0.20,-0.25,0.03,-0.01,-0.14,
0.212,0.27,0.20,-0.25,0.03,-0.01,-0.15,
0.212,0.27,0.19,-0.30,0.03,-0.01,-0.15,
0.214,0.27,0.19,-0.30,0.02,-0.01,-0.15,
0.216,0.27,0.19,-0.30,0.02,-0.00,-0.15,
0.216,0.30,0.19,-0.34,0.02,-0.00,-0.15,
0.221,0.30,0.19,-0.34,0.02,0.00,-0.15,
0.222,0.30,0.19,-0.34,0.01,0.01,-0.15,
0.222,0.31,0.22,-0.37,0.01,0.01,-0.15,
0.224,0.31,0.22,-0.37,0.01,0.01,-0.15,
0.226,0.31,0.22,-0.37,0.00,0.01,-0.16,
0.227,0.29,0.21,-0.39,0.00,0.01,-0.16,
0.231,0.29,0.21,-0.39,-0.01,0.01,-0.16,
0.232,0.27,0.19,-0.42,-0.01,0.01,-0.16,
0.232,0.27,0.19,-0.42,-0.01,0.01,-0.16,
0.234,0.27,0.19,-0.42,-0.02,0.01,-0.15,
0.236,0.26,0.20,-0.39,-0.02,0.01,-0.15,
0.237,0.26,0.20,-0.39,-0.03,0.01,-0.15,
0.239,0.26,0.20,-0.39,-0.04,0.01,-0.15,
0.242,0.26,0.20,-0.39,-0.05,0.01,-0.15,
0.242,0.25,0.19,-0.38,-0.05,0.01,-0.15,
0.243,0.25,0.19,-0.38,-0.06,0.00,-0.15,
0.247,0.24,0.16,-0.34,-0.06,0.00,-0.15,
0.247,0.24,0.16,-0.34,-0.07,0.00,-0.15,
0.25,0.24,0.16,-0.34,-0.07,-0.00,-0.15,
0.251,0.24,0.16,-0.34,-0.08,-0.01,-0.15,
0.251,0.25,0.17,-0.28,-0.08,-0.01,-0.15,
0.253,0.25,0.17,-0.28,-0.08,-0.01,-0.15,
0.256,0.25,0.17,-0.28,-0.09,-0.02,-0.15,
0.258,0.25,0.17,-0.28,-0.09,-0.02,-0.15,
0.259,0.26,0.14,-0.26,-0.09,-0.02,-0.15,
0.262,0.26,0.14,-0.26,-0.10,-0.03,-0.15,
0.262,0.26,0.09,-0.24,-0.10,-0.03,-0.15,
0.265,0.26,0.09,-0.24,-0.10,-0.03,-0.15,
0.266,0.28,0.05,-0.22,-0.10,-0.03,-0.15,
0.266,0.28,0.05,-0.22,-0.10,-0.04,-0.15,
0.269,0.28,0.05,-0.22,-0.11,-0.05,-0.15,
0.272,0.28,0.05,-0.22,-0.11,-0.06,-0.16,
0.272,0.30,-0.00,-0.22,-0.11,-0.06,-0.16,
0.273,0.30,-0.00,-0.22,-0.11,-0.07,-0.16,
0.276,0.30,-0.00,-0.22,-0.12,-0.07,-0.16,
0.276,0.33,-0.04,-0.28,-0.12,-0.07,-0.16,
0.279,0.33,-0.04,-0.28,-0.12,-0.08,-0.17,
0.281,0.36,-0.07,-0.31,-0.12,-0.08,-0.17,
0.281,0.36,-0.07,-0.31,-0.12,-0.09,-0.17,
0.283,0.36,-0.07,-0.31,-0.13,-0.09,-0.18,
0.286,0.36,-0.07,-0.31,-0.13,-0.09,-0.18,
0.286,0.38,-0.08,-0.38,-0.13,-0.09,-0.18,
0.288,0.38,-0.08,-0.38,-0.14,-0.09,-0.19,
0.291,0.38,-0.08,-0.38,-0.14,-0.09,-0.19,
0.291,0.38,-0.08,-0.49,-0.14,-0.09,-0.19,
0.293,0.38,-0.08,-0.49,-0.15,-0.08,-0.20,
0.297,0.40,-0.05,-0.59,-0.15,-0.08,-0.20,
0.297,0.40,-0.05,-0.59,-0.16,-0.08,-0.21,
0.298,0.40,-0.05,-0.59,-0.16,-0.07,-0.22,
0.302,0.39,-0.00,-0.68,-0.16,-0.07,-0.22,
0.303,0.39,-0.00,-0.68,-0.17,-0.06,-0.23,
0.303,0.39,-0.00,-0.68,-0.18,-0.05,-0.24,
0.305,0.39,-0.00,-0.68,-0.18,-0.04,-0.25,
0.306,0.29,0.02,-0.81,-0.18,-0.04,-0.25,
0.308,0.29,0.02,-0.81,-0.20,-0.03,-0.25,
0.311,0.29,0.02,-0.81,-0.20,-0.02,-0.26,
0.313,0.29,0.02,-0.81,-0.21,-0.00,-0.27,
0.313,0.13,0.04,-0.95,-0.21,-0.00,-0.27,
0.316,0.05,0.10,-1.03,-0.21,-0.00,-0.27,
0.318,0.05,0.10,-1.03,-0.22,0.01,-0.28,
0.318,0.05,0.10,-1.03,-0.23,0.03,-0.29,
0.323,-0.04,0.16,-1.07,-0.23,0.03,-0.29,
0.323,-0.04,0.16,-1.07,-0.23,0.04,-0.30,
0.323,-0.04,0.16,-1.07,-0.23,0.06,-0.30,
0.325,-0.04,0.16,-1.07,-0.24,0.07,-0.31,
0.326,-0.15,0.21,-1.15,-0.24,0.07,-0.31,
0.328,-0.15,0.21,-1.15,-0.24,0.09,-0.32,
0.331,-0.15,0.21,-1.15,-0.24,0.11,-0.33,
0.331,-0.25,0.24,-1.24,-0.24,0.11,-0.33,
0.339,-0.25,0.24,-1.24,-0.23,0.14,-0.34,
0.339,-0.38,0.25,-1.30,-0.23,0.14,-0.34,
0.339,-0.38,0.25,-1.30,-0.23,0.16,-0.35,
0.34,-0.38,0.25,-1.30,-0.22,0.18,-0.35,
0.341,-0.38,0.25,-1.30,-0.21,0.21,-0.36,
0.341,-0.60,0.21,-1.29,-0.21,0.21,-0.36,
0.343,-0.60,0.21,-1.29,-0.20,0.22,-0.36,
0.348,-0.60,0.21,-1.29,-0.18,0.24,-0.35,
0.348,-1.51,0.26,-1.15,-0.18,0.24,-0.35,
0.348,-1.51,0.26,-1.15,-0.17,0.28,-0.33,
0.35,-1.51,0.26,-1.15,-0.15,0.33,-0.31,
0.36,-1.88,0.31,-1.34,-0.15,0.33,-0.31,
0.361,-1.88,0.31,-1.34,-0.13,0.37,-0.29,
0.361,-1.96,0.46,-1.50,-0.13,0.37,-0.29,
0.361,-1.96,0.46,-1.50,-0.11,0.41,-0.27,
0.361,-1.96,0.46,-1.50,-0.09,0.45,-0.26,
0.361,-1.96,0.46,-1.50,-0.06,0.47,-0.25,
0.362,-1.91,0.57,-1.68,-0.06,0.47,-0.25,
0.364,-1.91,0.57,-1.68,-0.04,0.48,-0.25,
0.365,-1.87,0.60,-1.68,-0.04,0.48,-0.25,
0.365,-1.87,0.60,-1.68,-0.01,0.48,-0.25,
0.368,-1.87,0.60,-1.68,0.03,0.48,-0.25,
0.37,-1.87,0.60,-1.68,0.07,0.49,-0.25,
0.371,-1.85,0.53,-1.76,0.07,0.49,-0.25,
0.372,-1.85,0.53,-1.76,0.10,0.49,-0.25,
0.376,-1.85,0.53,-1.76,0.14,0.50,-0.25,
0.376,-1.88,0.36,-1.85,0.14,0.50,-0.25,
0.378,-1.88,0.36,-1.85,0.18,0.51,-0.24,
0.382,-1.90,0.19,-2.08,0.18,0.51,-0.24,
0.386,-1.90,0.19,-2.08,0.21,0.52,-0.23,
0.386,-1.90,0.19,-2.08,0.24,0.53,-0.23,
0.386,-1.77,0.07,-2.29,0.24,0.53,-0.23,
0.386,-1.77,0.07,-2.29,0.27,0.54,-0.22,
0.388,-1.77,0.07,-2.29,0.30,0.55,-0.21,
0.39,-1.77,0.07,-2.29,0.33,0.57,-0.20,
0.39,-1.62,0.01,-2.63,0.33,0.57,-0.20,
0.393,-1.62,0.01,-2.63,0.35,0.59,-0.19,
0.396,-1.48,-0.07,-3.00,0.35,0.59,-0.19,
0.396,-1.48,-0.07,-3.00,0.37,0.60,-0.19,
0.398,-1.48,-0.07,-3.00,0.38,0.62,-0.19,
0.4,-1.48,-0.07,-3.00,0.40,0.64,-0.19,
0.4,-1.26,-0.17,-3.43,0.40,0.64,-0.19,
0.403,-1.26,-0.17,-3.43,0.41,0.67,-0.19,
0.405,-1.26,-0.17,-3.43,0.42,0.69,-0.20,
0.405,-1.02,-0.28,-3.84,0.42,0.69,-0.20,
0.409,-1.02,-0.28,-3.84,0.44,0.72,-0.21,
0.41,-1.02,-0.28,-3.84,0.44,0.76,-0.22,
0.41,-0.86,-0.39,-4.20,0.44,0.76,-0.22,
0.413,-0.86,-0.39,-4.20,0.45,0.80,-0.23,
0.415,-0.86,-0.39,-4.20,0.46,0.85,-0.25,
0.415,-0.77,-0.53,-4.54,0.46,0.85,-0.25,
0.418,-0.77,-0.53,-4.54,0.46,0.90,-0.26,
0.42,-0.71,-0.72,-4.83,0.46,0.90,-0.26,
0.42,-0.71,-0.72,-4.83,0.47,0.95,-0.28,
0.422,-0.71,-0.72,-4.83,0.47,1.01,-0.29,
0.425,-0.67,-0.93,-5.11,0.47,1.01,-0.29,
0.425,-0.67,-0.93,-5.11,0.47,1.07,-0.31,
0.427,-0.67,-0.93,-5.11,0.48,1.13,-0.32,
0.432,-0.67,-0.93,-5.11,0.49,1.20,-0.34,
0.432,-0.63,-1.11,-5.34,0.49,1.20,-0.34,
0.433,-0.63,-1.11,-5.34,0.49,1.26,-0.35,
0.435,-0.63,-1.11,-5.34,0.50,1.33,-0.37,
0.435,-0.57,-1.30,-5.56,0.50,1.33,-0.37,
0.437,-0.57,-1.30,-5.56,0.52,1.40,-0.39,
0.44,-0.57,-1.30,-5.56,0.53,1.48,-0.40,
0.44,-0.48,-1.50,-5.76,0.53,1.48,-0.40,
0.442,-0.48,-1.50,-5.76,0.54,1.56,-0.42,
0.445,-0.48,-1.50,-5.76,0.55,1.63,-0.44,
0.447,-0.37,-1.71,-5.93,0.55,1.63,-0.44,
0.448,-0.37,-1.71,-5.93,0.57,1.71,-0.46,
0.451,-0.37,-1.71,-5.93,0.58,1.80,-0.49,
0.452,-0.37,-1.71,-5.93,0.59,1.88,-0.51,
0.453,-0.25,-1.93,-6.11,0.59,1.88,-0.51,
0.454,-0.13,-2.15,-6.27,0.59,1.88,-0.51,
0.455,-0.13,-2.15,-6.27,0.61,1.96,-0.54,
0.457,-0.13,-2.15,-6.27,0.62,2.05,-0.57,
0.459,-0.13,-2.15,-6.27,0.64,2.13,-0.60,
0.46,-0.00,-2.41,-6.41,0.64,2.13,-0.60,
0.462,-0.00,-2.41,-6.41,0.65,2.22,-0.64,
0.465,0.03,-2.66,-6.57,0.65,2.22,-0.64,
0.465,0.03,-2.66,-6.57,0.66,2.31,-0.68,
0.467,0.03,-2.66,-6.57,0.67,2.41,-0.72,
0.47,-0.05,-2.89,-6.74,0.67,2.41,-0.72,
0.47,-0.05,-2.89,-6.74,0.67,2.50,-0.76,
0.474,-0.05,-2.89,-6.74,0.67,2.61,-0.80,
0.474,-0.15,-3.07,-6.90,0.67,2.61,-0.80,
0.474,-0.15,-3.07,-6.90,0.65,2.72,-0.85,
0.478,-0.15,-3.07,-6.90,0.63,2.83,-0.89,
0.48,-0.15,-3.07,-6.90,0.60,2.93,-0.94,
0.48,-0.29,-3.21,-7.00,0.60,2.93,-0.94,
0.484,-0.29,-3.21,-7.00,0.56,3.04,-0.98,
0.487,-0.45,-3.30,-7.03,0.56,3.04,-0.98,
0.487,-0.45,-3.30,-7.03,0.52,3.14,-1.02,
0.487,-0.45,-3.30,-7.03,0.46,3.24,-1.05,
0.489,-0.45,-3.30,-7.03,0.41,3.33,-1.09,
0.49,-0.62,-3.35,-6.97,0.41,3.33,-1.09,
0.492,-0.62,-3.35,-6.97,0.35,3.42,-1.12,
0.494,-0.77,-3.41,-6.81,0.35,3.42,-1.12,
0.494,-0.77,-3.41,-6.81,0.28,3.50,-1.15,
0.497,-0.77,-3.41,-6.81,0.22,3.58,-1.18,
0.501,-0.91,-3.45,-6.56,0.22,3.58,-1.18,
0.501,-0.91,-3.45,-6.56,0.16,3.64,-1.21,
0.501,-0.91,-3.45,-6.56,0.09,3.70,-1.23,
0.506,-1.03,-3.53,-6.23,0.09,3.70,-1.23,
0.506,-1.03,-3.53,-6.23,0.03,3.75,-1.25,
0.506,-1.03,-3.53,-6.23,-0.03,3.80,-1.27,
0.509,-1.03,-3.53,-6.23,-0.08,3.83,-1.29,
0.51,-1.14,-3.64,-5.82,-0.08,3.83,-1.29,
0.511,-1.14,-3.64,-5.82,-0.12,3.87,-1.31,
0.516,-1.14,-3.64,-5.82,-0.16,3.90,-1.33,
0.519,-1.16,-3.76,-5.39,-0.16,3.90,-1.33,
0.539,-1.16,-3.76,-5.39,-0.19,3.93,-1.34,
0.539,-1.16,-3.76,-5.39,-0.21,3.95,-1.36,
0.539,-1.16,-3.91,-4.98,-0.21,3.95,-1.36,
0.539,-1.16,-3.91,-4.98,-0.22,3.98,-1.37,
0.54,-1.08,-4.07,-4.61,-0.22,3.98,-1.37,
0.54,-1.08,-4.07,-4.61,-0.23,4.01,-1.39,
0.54,-1.08,-4.07,-4.61,-0.23,4.04,-1.41,
0.541,-0.96,-4.24,-4.33,-0.23,4.04,-1.41,
0.541,-0.96,-4.24,-4.33,-0.23,4.06,-1.43,
0.541,-0.96,-4.24,-4.33,-0.21,4.09,-1.45,
0.541,-0.96,-4.24,-4.33,-0.20,4.13,-1.47,
0.542,-0.83,-4.40,-4.16,-0.20,4.13,-1.47,
0.542,-0.83,-4.40,-4.16,-0.19,4.16,-1.49,
0.542,-0.83,-4.40,-4.16,-0.17,4.19,-1.52,
0.542,-0.65,-4.58,-4.03,-0.17,4.19,-1.52,
0.543,-0.65,-4.58,-4.03,-0.15,4.22,-1.55,
0.544,-0.65,-4.58,-4.03,-0.12,4.26,-1.58,
0.544,-0.53,-4.77,-4.00,-0.12,4.26,-1.58,
0.548,-0.53,-4.77,-4.00,-0.10,4.29,-1.62,
0.549,-0.53,-4.77,-4.00,-0.08,4.32,-1.65,
0.549,-0.49,-4.94,-4.02,-0.08,4.32,-1.65,
0.552,-0.49,-4.94,-4.02,-0.07,4.36,-1.70,
0.554,-0.49,-4.94,-4.02,-0.06,4.40,-1.74,
0.554,-0.50,-5.11,-4.12,-0.06,4.40,-1.74,
0.556,-0.50,-5.11,-4.12,-0.06,4.45,-1.79,
0.558,-0.50,-5.11,-4.12,-0.07,4.50,-1.84,
0.559,-0.55,-5.30,-4.26,-0.07,4.50,-1.84,
0.561,-0.55,-5.30,-4.26,-0.10,4.56,-1.89,
0.563,-0.55,-5.30,-4.26,-0.13,4.62,-1.95,
0.564,-0.67,-5.45,-4.38,-0.13,4.62,-1.95,
0.566,-0.67,-5.45,-4.38,-0.18,4.68,-2.02,
0.57,-0.94,-5.60,-4.45,-0.18,4.68,-2.02,
0.57,-0.94,-5.60,-4.45,-0.24,4.76,-2.08,
0.571,-0.94,-5.60,-4.45,-0.31,4.84,-2.16,
0.573,-0.94,-5.60,-4.45,-0.39,4.93,-2.23,
0.574,-1.27,-5.69,-4.44,-0.39,4.93,-2.23,
0.576,-1.27,-5.69,-4.44,-0.49,5.03,-2.31,
0.578,-1.27,-5.69,-4.44,-0.60,5.12,-2.39,
0.578,-1.64,-5.75,-4.26,-0.60,5.12,-2.39,
0.581,-1.64,-5.75,-4.26,-0.72,5.22,-2.47,
0.584,-1.64,-5.75,-4.26,-0.85,5.31,-2.55,
0.584,-2.03,-5.78,-3.87,-0.85,5.31,-2.55,
0.586,-2.03,-5.78,-3.87,-0.98,5.39,-2.64,
0.589,-2.03,-5.78,-3.87,-1.10,5.45,-2.72,
0.589,-2.47,-5.81,-3.27,-1.10,5.45,-2.72,
0.591,-2.47,-5.81,-3.27,-1.22,5.50,-2.80,
0.594,-2.47,-5.81,-3.27,-1.33,5.53,-2.87,
0.603,-3.00,-5.79,-2.56,-1.33,5.53,-2.87,
0.604,-3.00,-5.79,-2.56,-1.42,5.54,-2.94,
0.604,-3.00,-5.79,-2.56,-1.51,5.54,-3.00,
0.605,-3.62,-5.75,-1.75,-1.51,5.54,-3.00,
0.605,-3.62,-5.75,-1.75,-1.58,5.51,-3.05,
0.605,-3.62,-5.75,-1.75,-1.64,5.48,-3.09,
0.605,-4.14,-5.66,-0.97,-1.64,5.48,-3.09,
0.606,-4.14,-5.66,-0.97,-1.68,5.43,-3.13,
0.609,-4.14,-5.66,-0.97,-1.71,5.38,-3.15,
0.61,-4.53,-5.54,-0.23,-1.71,5.38,-3.15,
0.613,-4.53,-5.54,-0.23,-1.73,5.33,-3.16,
0.639,-4.53,-5.54,-0.23,-1.74,5.28,-3.17,
0.64,-4.81,-5.41,0.37,-1.74,5.28,-3.17,
0.641,-4.81,-5.41,0.37,-1.73,5.22,-3.16,
0.641,-4.81,-5.41,0.37,-1.72,5.17,-3.15,
0.641,-5.04,-5.26,0.87,-1.72,5.17,-3.15,
0.641,-5.04,-5.26,0.87,-1.69,5.12,-3.13,
0.641,-5.04,-5.26,0.87,-1.66,5.07,-3.10,
0.641,-5.18,-5.10,1.25,-1.66,5.07,-3.10,
0.642,-5.18,-5.10,1.25,-1.63,5.02,-3.07,
0.642,-5.24,-4.91,1.54,-1.63,5.02,-3.07,
0.642,-5.24,-4.91,1.54,-1.58,4.97,-3.03,
0.642,-5.24,-4.91,1.54,-1.53,4.92,-2.98,
0.642,-5.24,-4.91,1.54,-1.48,4.87,-2.94,
0.642,-5.19,-4.71,1.73,-1.48,4.87,-2.94,
0.642,-5.19,-4.71,1.73,-1.42,4.82,-2.88,
0.643,-5.19,-4.71,1.73,-1.36,4.77,-2.83,
0.643,-5.06,-4.53,1.81,-1.36,4.77,-2.83,
0.643,-5.06,-4.53,1.81,-1.30,4.73,-2.77,
0.643,-5.06,-4.53,1.81,-1.23,4.68,-2.72,
0.643,-4.83,-4.40,1.80,-1.23,4.68,-2.72,
0.646,-4.83,-4.40,1.80,-1.17,4.65,-2.66,
0.657,-4.83,-4.40,1.80,-1.10,4.61,-2.61,
0.657,-4.54,-4.33,1.74,-1.10,4.61,-2.61,
0.657,-4.54,-4.33,1.74,-1.04,4.58,-2.56,
0.658,-4.18,-4.32,1.64,-1.04,4.58,-2.56,
0.658,-4.18,-4.32,1.64,-0.98,4.54,-2.51,
0.658,-4.18,-4.32,1.64,-0.92,4.51,-2.47,
0.658,-3.75,-4.37,1.52,-0.92,4.51,-2.47,
0.658,-3.75,-4.37,1.52,-0.87,4.48,-2.44,
0.66,-3.75,-4.37,1.52,-0.82,4.44,-2.41,
0.664,-3.34,-4.42,1.40,-0.82,4.44,-2.41,
0.664,-3.34,-4.42,1.40,-0.77,4.41,-2.39,
0.669,-3.34,-4.42,1.40,-0.74,4.36,-2.37,
0.669,-3.34,-4.42,1.40,-0.71,4.32,-2.37,
0.669,-2.97,-4.52,1.30,-0.71,4.32,-2.37,
0.67,-2.97,-4.52,1.30,-0.68,4.26,-2.37,
0.673,-2.97,-4.52,1.30,-0.66,4.21,-2.37,
0.673,-2.65,-4.60,1.23,-0.66,4.21,-2.37,
0.677,-2.65,-4.60,1.23,-0.65,4.15,-2.38,
0.678,-2.35,-4.69,1.14,-0.65,4.15,-2.38,
0.678,-2.35,-4.69,1.14,-0.65,4.08,-2.40,
0.681,-2.35,-4.69,1.14,-0.65,4.01,-2.42,
0.699,-2.35,-4.69,1.14,-0.66,3.94,-2.44,
0.7,-2.12,-4.80,1.05,-0.66,3.94,-2.44,
0.7,-2.12,-4.80,1.05,-0.68,3.86,-2.47,
0.7,-1.96,-4.91,0.98,-0.68,3.86,-2.47,
0.701,-1.96,-4.91,0.98,-0.71,3.78,-2.50,
0.701,-1.96,-4.91,0.98,-0.74,3.70,-2.53,
0.701,-1.96,-4.91,0.98,-0.78,3.62,-2.57,
0.701,-1.84,-5.04,0.93,-0.78,3.62,-2.57,
0.71,-1.84,-5.04,0.93,-0.83,3.53,-2.61,
