
time,ax,ay,az,wx,wy,wz,
0.216,-0.84,0.62,0.77,0.31,2.11,1.17,
0.218,-0.84,0.62,0.77,0.41,2.13,1.19,
0.22,-0.84,0.62,0.77,0.51,2.13,1.19,
0.221,-0.59,0.69,1.00,0.51,2.13,1.19,
0.223,-0.59,0.69,1.00,0.62,2.11,1.20,
0.226,-0.59,0.69,1.00,0.73,2.07,1.19,
0.226,-0.18,0.84,0.98,0.73,2.07,1.19,
0.228,-0.18,0.84,0.98,0.83,1.98,1.18,
0.239,-0.18,0.84,0.98,0.93,1.88,1.16,
0.239,-0.11,0.87,0.57,0.93,1.88,1.16,
0.24,-0.11,0.87,0.57,1.02,1.78,1.15,
0.24,-0.11,0.87,0.57,1.12,1.65,1.13,
0.24,-0.01,0.97,0.38,1.12,1.65,1.13,
0.24,-0.01,0.97,0.38,1.21,1.51,1.11,
0.241,-0.01,0.97,0.38,1.30,1.38,1.09,
0.241,-0.14,0.94,-0.17,1.30,1.38,1.09,
0.243,-0.14,0.94,-0.17,1.38,1.26,1.07,
0.245,-0.14,0.94,-0.17,1.45,1.15,1.05,
0.246,-0.22,1.12,-0.60,1.45,1.15,1.05,
0.248,-0.22,1.12,-0.60,1.52,1.06,1.04,
0.251,-0.22,1.12,-0.60,1.57,0.98,1.02,
0.251,-0.51,1.26,-0.96,1.57,0.98,1.02,
0.253,-0.51,1.26,-0.96,1.61,0.93,1.02,
0.255,-0.73,1.24,-1.37,1.61,0.93,1.02,
0.256,-0.73,1.24,-1.37,1.64,0.91,1.02,
0.258,-0.73,1.24,-1.37,1.67,0.90,1.01,
0.26,-0.73,1.24,-1.37,1.68,0.91,1.01,
0.26,-0.84,1.17,-1.50,1.68,0.91,1.01,
0.263,-0.84,1.17,-1.50,1.70,0.93,1.01,
0.266,-0.83,1.11,-1.48,1.70,0.93,1.01,
0.266,-0.83,1.11,-1.48,1.71,0.95,0.99,
0.267,-0.83,1.11,-1.48,1.71,0.99,0.97,
0.27,-0.83,1.11,-1.48,1.71,1.01,0.95,
0.271,-0.89,1.06,-1.56,1.71,1.01,0.95,
0.272,-0.89,1.06,-1.56,1.71,1.04,0.92,
0.275,-0.89,1.06,-1.56,1.70,1.07,0.89,
0.275,-0.94,0.91,-1.49,1.70,1.07,0.89,
0.29,-0.94,0.91,-1.49,1.68,1.08,0.86,
0.291,-0.84,0.73,-1.33,1.68,1.08,0.86,
0.291,-0.84,0.73,-1.33,1.67,1.09,0.82,
0.292,-0.84,0.73,-1.33,1.65,1.10,0.79,
0.292,-0.68,0.68,-1.18,1.65,1.10,0.79,
0.292,-0.68,0.68,-1.18,1.64,1.11,0.76,
0.292,-0.68,0.68,-1.18,1.62,1.11,0.73,
0.293,-0.68,0.68,-1.18,1.59,1.10,0.71,
0.293,-0.68,0.79,-1.14,1.59,1.10,0.71,
0.293,-0.68,0.79,-1.14,1.56,1.09,0.71,
0.296,-0.68,0.79,-1.14,1.53,1.08,0.71,
0.297,-0.69,0.92,-1.25,1.53,1.08,0.71,
0.302,-0.69,0.92,-1.25,1.49,1.08,0.72,
0.302,-0.69,0.92,-1.25,1.45,1.09,0.73,
0.302,-0.53,1.02,-1.39,1.45,1.09,0.73,
0.303,-0.53,1.02,-1.39,1.41,1.11,0.75,
0.305,-0.53,1.02,-1.39,1.36,1.15,0.78,
0.305,-0.33,1.07,-1.82,1.36,1.15,0.78,
0.307,-0.33,1.07,-1.82,1.30,1.21,0.80,
0.31,-0.33,1.07,-1.82,1.24,1.30,0.84,
0.31,-0.37,1.22,-2.35,1.24,1.30,0.84,
0.312,-0.37,1.22,-2.35,1.17,1.41,0.88,
0.316,-0.37,1.22,-2.35,1.10,1.55,0.93,
0.317,-0.52,1.36,-2.78,1.10,1.55,0.93,
0.317,-0.52,1.36,-2.78,1.02,1.71,0.98,
0.32,-0.52,1.36,-2.78,0.96,1.87,1.03,
0.32,-0.39,1.42,-2.49,0.96,1.87,1.03,
0.323,-0.39,1.42,-2.49,0.90,2.02,1.07,
0.325,-0.39,1.42,-2.49,0.86,2.16,1.11,
0.325,-0.32,1.35,-1.74,0.86,2.16,1.11,
0.328,-0.32,1.35,-1.74,0.83,2.27,1.14,
0.332,-0.49,1.36,-1.15,0.83,2.27,1.14,
0.332,-0.49,1.36,-1.15,0.81,2.37,1.17,
0.332,-0.49,1.36,-1.15,0.80,2.47,1.19,
0.335,-0.67,1.50,-0.92,0.80,2.47,1.19,
0.335,-0.67,1.50,-0.92,0.79,2.56,1.22,
0.339,-0.67,1.50,-0.92,0.78,2.65,1.24,
0.339,-0.67,1.50,-0.92,0.77,2.73,1.25,
0.34,-0.77,1.49,-1.02,0.77,2.73,1.25,
0.342,-0.77,1.49,-1.02,0.76,2.82,1.26,
0.345,-0.88,1.39,-1.15,0.76,2.82,1.26,
0.345,-0.88,1.39,-1.15,0.75,2.90,1.26,
0.348,-0.88,1.39,-1.15,0.73,2.97,1.26,
0.349,-1.05,1.29,-1.22,0.73,2.97,1.26,
0.35,-1.05,1.29,-1.22,0.72,3.04,1.26,
0.352,-1.05,1.29,-1.22,0.70,3.09,1.25,
0.354,-1.10,1.18,-1.31,0.70,3.09,1.25,
0.354,-1.10,1.18,-1.31,0.69,3.14,1.23,
0.357,-1.10,1.18,-1.31,0.68,3.17,1.21,
0.359,-1.10,1.18,-1.31,0.67,3.20,1.18,
0.36,-1.08,1.11,-1.30,0.67,3.20,1.18,
0.362,-1.08,1.11,-1.30,0.66,3.22,1.16,
0.365,-1.12,1.11,-1.29,0.66,3.22,1.16,
0.365,-1.12,1.11,-1.29,0.66,3.23,1.13,
0.367,-1.12,1.11,-1.29,0.67,3.23,1.11,
0.369,-1.12,1.11,-1.29,0.69,3.23,1.13,
0.369,-0.82,1.77,-1.37,0.69,3.23,1.13,
0.372,-0.82,1.77,-1.37,0.70,3.26,1.15,
0.374,-0.74,0.98,-1.41,0.70,3.26,1.15,
0.374,-0.74,0.98,-1.41,0.71,3.30,1.11,
0.376,-0.74,0.98,-1.41,0.73,3.34,1.08,
0.379,-1.28,1.28,-1.07,0.73,3.34,1.08,
0.379,-1.28,1.28,-1.07,0.76,3.37,1.06,
0.382,-1.28,1.28,-1.07,0.80,3.39,1.05,
0.384,-1.28,1.28,-1.07,0.84,3.41,1.05,
0.384,-1.55,1.29,-1.00,0.84,3.41,1.05,
0.387,-1.55,1.29,-1.00,0.87,3.44,1.04,
0.389,-1.55,1.29,-1.00,0.91,3.48,1.04,
0.389,-1.39,1.18,-1.09,0.91,3.48,1.04,
0.391,-1.39,1.18,-1.09,0.95,3.52,1.04,
0.394,-1.39,1.18,-1.09,1.00,3.55,1.04,
0.394,-1.45,1.23,-0.79,1.00,3.55,1.04,
0.397,-1.45,1.23,-0.79,1.06,3.58,1.05,
0.399,-1.45,1.23,-0.79,1.12,3.59,1.05,
0.4,-1.64,1.27,-0.21,1.12,3.59,1.05,
0.401,-1.64,1.27,-0.21,1.19,3.61,1.06,
0.404,-1.64,1.27,-0.21,1.26,3.63,1.06,
0.404,-1.58,1.14,0.07,1.26,3.63,1.06,
0.406,-1.58,1.14,0.07,1.32,3.65,1.05,
0.409,-1.58,1.14,0.07,1.38,3.69,1.04,
0.409,-1.52,0.94,-0.09,1.38,3.69,1.04,
0.411,-1.52,0.94,-0.09,1.43,3.74,1.03,
0.414,-1.52,0.94,-0.09,1.46,3.78,1.02,
0.414,-1.70,0.94,-0.46,1.46,3.78,1.02,
0.417,-1.70,0.94,-0.46,1.48,3.83,1.01,
0.419,-1.70,0.94,-0.46,1.49,3.86,1.01,
0.419,-1.98,1.08,-0.70,1.49,3.86,1.01,
0.421,-1.98,1.08,-0.70,1.49,3.90,1.01,
0.424,-1.98,1.08,-0.70,1.48,3.92,1.00,
0.424,-2.02,1.14,-0.70,1.48,3.92,1.00,
0.426,-2.02,1.14,-0.70,1.46,3.93,0.99,
0.429,-2.02,1.14,-0.70,1.45,3.93,0.98,
0.429,-1.95,1.11,-0.48,1.45,3.93,0.98,
0.435,-1.95,1.11,-0.48,1.43,3.92,0.96,
0.436,-1.95,1.11,-0.48,1.41,3.90,0.95,
0.436,-2.06,1.12,-0.15,1.41,3.90,0.95,
0.436,-2.06,1.12,-0.15,1.38,3.87,0.94,
0.439,-2.06,1.12,-0.15,1.36,3.82,0.94,
0.439,-2.20,1.13,0.17,1.36,3.82,0.94,
0.441,-2.20,1.13,0.17,1.33,3.77,0.94,
0.458,-2.20,1.13,0.17,1.31,3.72,0.94,
0.459,-2.24,1.17,0.40,1.31,3.72,0.94,
0.459,-2.24,1.17,0.40,1.28,3.65,0.94,
0.459,-2.29,1.28,0.59,1.28,3.65,0.94,
0.46,-2.29,1.28,0.59,1.25,3.59,0.94,
0.46,-2.29,1.28,0.59,1.22,3.52,0.94,
0.46,-2.29,1.28,0.59,1.19,3.44,0.95,
0.46,-2.40,1.38,0.73,1.19,3.44,0.95,
0.461,-2.40,1.38,0.73,1.16,3.36,0.95,
0.461,-2.40,1.38,0.73,1.12,3.27,0.96,
0.461,-2.56,1.41,0.81,1.12,3.27,0.96,
0.461,-2.56,1.41,0.81,1.09,3.18,0.97,
0.467,-2.90,1.41,0.78,1.09,3.18,0.97,
0.467,-2.90,1.41,0.78,1.05,3.10,0.98,
0.468,-2.90,1.41,0.78,1.02,3.02,0.99,
0.468,-3.05,1.39,0.76,1.02,3.02,0.99,
0.469,-3.05,1.39,0.76,0.98,2.96,0.99,
0.47,-3.05,1.39,0.76,0.95,2.91,0.99,
0.473,-3.05,1.39,0.76,0.92,2.87,0.97,
0.474,-3.12,1.18,0.64,0.92,2.87,0.97,
0.476,-3.12,1.18,0.64,0.88,2.85,0.96,
0.478,-3.12,1.18,0.64,0.85,2.84,0.94,
0.479,-3.45,0.99,0.51,0.85,2.84,0.94,
0.481,-3.45,0.99,0.51,0.82,2.84,0.93,
0.484,-3.45,0.99,0.51,0.80,2.84,0.92,
0.484,-3.75,0.85,0.67,0.80,2.84,0.92,
0.486,-3.75,0.85,0.67,0.78,2.85,0.90,
0.488,-3.75,0.85,0.67,0.77,2.87,0.88,
0.488,-3.85,0.66,0.96,0.77,2.87,0.88,
0.49,-3.85,0.66,0.96,0.76,2.89,0.85,
0.493,-3.85,0.66,0.96,0.76,2.91,0.83,
0.493,-3.82,0.48,1.20,0.76,2.91,0.83,
0.495,-3.82,0.48,1.20,0.76,2.91,0.80,
0.499,-3.82,0.48,1.20,0.75,2.91,0.77,
0.499,-3.83,0.44,1.37,0.75,2.91,0.77,
0.501,-3.83,0.44,1.37,0.75,2.91,0.74,
0.504,-3.83,0.44,1.37,0.74,2.89,0.71,
0.504,-3.86,0.47,1.38,0.74,2.89,0.71,
0.505,-3.86,0.47,1.38,0.73,2.85,0.69,
0.508,-3.86,0.47,1.38,0.71,2.82,0.66,
0.508,-3.81,0.46,1.43,0.71,2.82,0.66,
0.51,-3.81,0.46,1.43,0.70,2.77,0.64,
0.515,-3.75,0.38,1.48,0.70,2.77,0.64,
0.515,-3.75,0.38,1.48,0.68,2.72,0.62,
0.517,-3.75,0.38,1.48,0.66,2.66,0.61,
0.518,-3.72,0.29,1.43,0.66,2.66,0.61,
0.519,-3.72,0.29,1.43,0.63,2.61,0.59,
0.521,-3.72,0.29,1.43,0.60,2.55,0.58,
0.524,-3.72,0.29,1.43,0.57,2.50,0.57,
0.524,-3.69,0.20,1.23,0.57,2.50,0.57,
0.525,-3.69,0.20,1.23,0.54,2.45,0.56,
0.528,-3.69,0.20,1.23,0.50,2.39,0.56,
0.528,-3.67,0.18,1.23,0.50,2.39,0.56,
0.531,-3.67,0.18,1.23,0.47,2.34,0.55,
0.535,-3.67,0.18,1.23,0.44,2.28,0.55,
0.535,-3.64,0.14,1.37,0.44,2.28,0.55,
0.536,-3.64,0.14,1.37,0.41,2.21,0.55,
0.538,-3.64,0.14,1.37,0.39,2.15,0.54,
0.538,-3.60,0.05,1.38,0.39,2.15,0.54,
0.54,-3.60,0.05,1.38,0.37,2.08,0.54,
0.543,-3.60,0.05,1.38,0.34,2.02,0.53,
0.543,-3.54,-0.08,1.29,0.34,2.02,0.53,
0.545,-3.54,-0.08,1.29,0.32,1.96,0.53,
0.55,-3.54,-0.08,1.29,0.30,1.90,0.51,
0.551,-3.42,-0.22,1.22,0.30,1.90,0.51,
0.551,-3.42,-0.22,1.22,0.29,1.83,0.49,
0.553,-3.42,-0.22,1.22,0.28,1.77,0.47,
0.553,-3.40,-0.33,1.18,0.28,1.77,0.47,
0.558,-3.46,-0.45,1.31,0.28,1.77,0.47,
0.564,-3.51,-0.68,1.71,0.28,1.77,0.47,
0.565,-3.51,-0.68,1.71,0.27,1.72,0.46,
0.579,-3.51,-0.68,1.71,0.27,1.68,0.43,
0.579,-3.51,-0.68,1.71,0.28,1.64,0.41,
0.58,-3.51,-0.68,1.71,0.30,1.60,0.39,
0.58,-3.51,-0.68,1.71,0.33,1.58,0.36,
0.581,-3.43,-0.97,1.93,0.33,1.58,0.36,
0.581,-3.43,-0.97,1.93,0.37,1.55,0.33,
0.582,-3.43,-0.97,1.93,0.41,1.54,0.30,
0.582,-3.43,-0.97,1.93,0.45,1.52,0.26,
0.583,-3.33,-1.18,1.98,0.45,1.52,0.26,
0.584,-3.33,-1.18,1.98,0.49,1.51,0.22,
0.584,-3.33,-1.18,1.98,0.53,1.50,0.18,
0.584,-3.32,-1.25,1.93,0.53,1.50,0.18,
0.585,-3.32,-1.25,1.93,0.57,1.48,0.14,
0.585,-3.32,-1.25,1.93,0.60,1.45,0.10,
0.586,-3.29,-1.23,1.89,0.60,1.45,0.10,
0.586,-3.29,-1.23,1.89,0.64,1.43,0.06,
0.589,-3.09,-1.17,1.77,0.64,1.43,0.06,
0.589,-3.09,-1.17,1.77,0.67,1.41,0.01,
0.59,-3.09,-1.17,1.77,0.69,1.39,-0.03,
0.592,-3.09,-1.17,1.77,0.71,1.38,-0.08,
0.593,-2.96,-1.17,1.66,0.71,1.38,-0.08,
0.595,-2.96,-1.17,1.66,0.73,1.37,-0.12,
0.598,-2.96,-1.17,1.66,0.74,1.37,-0.16,
0.598,-2.83,-1.22,1.58,0.74,1.37,-0.16,
0.6,-2.83,-1.22,1.58,0.75,1.37,-0.19,
0.603,-2.83,-1.22,1.58,0.75,1.36,-0.23,
0.603,-2.61,-1.23,1.56,0.75,1.36,-0.23,
0.605,-2.61,-1.23,1.56,0.76,1.35,-0.26,
0.607,-2.61,-1.23,1.56,0.76,1.33,-0.29,
0.623,-2.31,-1.21,1.72,0.76,1.33,-0.29,
0.624,-2.31,-1.21,1.72,0.76,1.31,-0.32,
0.624,-2.31,-1.21,1.72,0.76,1.29,-0.35,
0.624,-2.03,-1.17,1.88,0.76,1.29,-0.35,
0.624,-2.03,-1.17,1.88,0.76,1.26,-0.37,
0.625,-2.03,-1.17,1.88,0.76,1.23,-0.39,
0.625,-1.77,-1.14,1.95,0.76,1.23,-0.39,
0.625,-1.77,-1.14,1.95,0.76,1.21,-0.40,
0.626,-1.58,-1.14,2.00,0.76,1.21,-0.40,
0.626,-1.58,-1.14,2.00,0.75,1.19,-0.40,
0.626,-1.58,-1.14,2.00,0.74,1.17,-0.40,
0.628,-1.44,-1.21,1.94,0.74,1.17,-0.40,
0.629,-1.44,-1.21,1.94,0.73,1.15,-0.40,
0.63,-1.44,-1.21,1.94,0.72,1.13,-0.39,
0.632,-1.44,-1.21,1.94,0.70,1.11,-0.38,
0.633,-1.22,-1.28,1.87,0.70,1.11,-0.38,
0.635,-1.22,-1.28,1.87,0.68,1.09,-0.38,
0.637,-1.07,-1.25,1.93,0.68,1.09,-0.38,
0.637,-1.07,-1.25,1.93,0.66,1.06,-0.37,
0.639,-1.07,-1.25,1.93,0.64,1.03,-0.36,
0.642,-1.07,-1.25,1.93,0.62,1.00,-0.36,
0.642,-1.06,-1.16,2.01,0.62,1.00,-0.36,
0.644,-1.06,-1.16,2.01,0.60,0.97,-0.35,
0.65,-1.03,-1.13,2.00,0.60,0.97,-0.35,
0.65,-1.03,-1.13,2.00,0.57,0.94,-0.34,
0.65,-1.03,-1.13,2.00,0.55,0.91,-0.33,
0.652,-1.03,-1.13,2.00,0.53,0.88,-0.32,
0.652,-1.01,-1.18,1.96,0.53,0.88,-0.32,
0.654,-1.01,-1.18,1.96,0.51,0.86,-0.31,
0.658,-1.01,-1.18,1.96,0.49,0.84,-0.31,
0.658,-0.89,-1.26,2.01,0.49,0.84,-0.31,
0.659,-0.89,-1.26,2.01,0.47,0.83,-0.30,
0.662,-0.89,-1.26,2.01,0.46,0.81,-0.30,
0.662,-0.86,-1.29,1.98,0.46,0.81,-0.30,
0.665,-0.86,-1.29,1.98,0.43,0.81,-0.30,
0.669,-0.86,-1.29,1.98,0.41,0.80,-0.30,
0.669,-0.79,-1.30,1.83,0.41,0.80,-0.30,
0.669,-0.79,-1.30,1.83,0.39,0.80,-0.30,
0.672,-0.79,-1.30,1.83,0.36,0.79,-0.30,
0.673,-0.66,-1.31,1.76,0.36,0.79,-0.30,
0.675,-0.66,-1.31,1.76,0.33,0.78,-0.30,
0.677,-0.66,-1.31,1.76,0.31,0.76,-0.30,
0.677,-0.59,-1.29,1.76,0.31,0.76,-0.30,
0.68,-0.59,-1.29,1.76,0.28,0.74,-0.30,
0.682,-0.59,-1.29,1.76,0.25,0.72,-0.30,
0.686,-0.49,-1.26,1.68,0.25,0.72,-0.30,
0.686,-0.49,-1.26,1.68,0.22,0.70,-0.30,
0.686,-0.49,-1.26,1.68,0.19,0.68,-0.30,
0.687,-0.47,-1.25,1.54,0.19,0.68,-0.30,
0.689,-0.47,-1.25,1.54,0.16,0.68,-0.30,
0.691,-0.47,-1.25,1.54,0.13,0.69,-0.29,
0.692,-0.44,-1.27,1.47,0.13,0.69,-0.29,
0.694,-0.44,-1.27,1.47,0.11,0.71,-0.29,
0.696,-0.44,-1.27,1.47,0.09,0.74,-0.29,
0.697,-0.34,-1.38,1.42,0.09,0.74,-0.29,
0.699,-0.34,-1.38,1.42,0.07,0.77,-0.30,
0.702,-0.34,-1.38,1.42,0.05,0.81,-0.31,
0.702,-0.27,-1.40,1.38,0.05,0.81,-0.31,
0.704,-0.27,-1.40,1.38,0.03,0.84,-0.31,
0.706,-0.27,-1.40,1.38,0.00,0.87,-0.32,
0.707,-0.36,-1.43,1.24,0.00,0.87,-0.32,
0.709,-0.36,-1.43,1.24,-0.02,0.91,-0.32,
0.711,-0.36,-1.43,1.24,-0.05,0.94,-0.33,
0.711,-0.37,-1.43,1.01,-0.05,0.94,-0.33,
0.715,-0.37,-1.43,1.01,-0.08,0.97,-0.33,
0.717,-0.25,-1.49,0.85,-0.08,0.97,-0.33,
0.717,-0.25,-1.49,0.85,-0.11,1.00,-0.34,
0.719,-0.25,-1.49,0.85,-0.14,1.03,-0.35,
0.721,-0.25,-1.49,0.85,-0.17,1.05,-0.36,
0.722,-0.01,-1.52,0.76,-0.17,1.05,-0.36,
0.724,-0.01,-1.52,0.76,-0.20,1.07,-0.38,
0.726,-0.01,-1.52,0.76,-0.22,1.08,-0.39,
0.726,-0.00,-1.49,0.81,-0.22,1.08,-0.39,
0.729,-0.00,-1.49,0.81,-0.25,1.08,-0.40,
0.732,-0.00,-1.49,0.81,-0.27,1.08,-0.40,
0.732,0.02,-1.50,0.80,-0.27,1.08,-0.40,
0.735,0.02,-1.50,0.80,-0.29,1.08,-0.40,
0.736,0.02,-1.50,0.80,-0.31,1.07,-0.40,
0.737,0.20,-1.51,0.75,-0.31,1.07,-0.40,
0.739,0.20,-1.51,0.75,-0.33,1.06,-0.39,
0.741,0.20,-1.51,0.75,-0.35,1.05,-0.38,
